
[00:00:00.000 --> 00:00:06.000]  今次睇耳塞亞書嘅系列就只係睇一至十二章
[00:02:02.000 --> 00:02:10.000]  呢一啲嘅經文對以賽亞時代嘅人都一定有意義
[00:02:10.000 --> 00:02:17.000]  聖經中的預言其實好多時候都會有雙重應驗
[00:02:17.000 --> 00:02:21.000]  一方面係與先知個時代係有關
[00:02:21.000 --> 00:02:26.000]  另一方面亦都係指到主耶穌降生
[00:02:26.000 --> 00:02:30.000]  同主耶穌或者同未賽亞係有關
[00:02:30.000 --> 00:02:34.000]  並且呢啲經文都有一啲重要嘅訊息
[00:02:34.000 --> 00:02:37.000]  對我哋呢個時代人嚟講
[00:02:37.000 --> 00:02:45.000]  我想用一二三嚟幫助大家容易記得呢個十二章經文嘅訊息
[00:02:45.000 --> 00:02:50.000]  一係代表有一位掌管人類嘅歷史
[00:02:50.000 --> 00:02:54.000]  佢係以色列的聖者
[00:02:54.000 --> 00:02:58.000]  以色列的聖者呢一個對上帝嘅稱呼
[00:02:58.000 --> 00:03:03.000]  係以賽亞書裏面一共出咗二十次
[00:03:03.000 --> 00:03:09.000]  而喺全本舊約聖經裏面只不過出現咗二十五次
[00:03:09.000 --> 00:03:14.000]  即係話百分之八十都係以賽亞書裏面出現
[00:03:14.000 --> 00:03:20.000]  點解以賽亞書特別強調上帝係以色列的聖者呢?
[00:03:20.000 --> 00:03:26.000]  我相信同第六章嘅經文以賽亞先知所睇到嘅異象係有關
[00:03:26.000 --> 00:03:30.000]  並且同以賽亞個時代嘅人都有關係
[00:03:30.000 --> 00:03:35.000]  有個時代嘅人呢嗰啲人係好敗壞嘅
[00:03:35.000 --> 00:03:40.000]  我哋相信嘅上帝其實亦都係以賽亞書裏面提到嘅
[00:03:40.000 --> 00:03:43.000]  神聖嘅上帝
[00:03:43.000 --> 00:03:47.000]  因此呢我哋要學習敬畏上帝
[00:03:47.000 --> 00:03:49.000]  呢個係一
[00:03:49.000 --> 00:03:53.000]  二呢就係代表人生嘅方向
[00:03:53.000 --> 00:03:56.000]  其實有兩個可能嘅選擇
[00:03:56.000 --> 00:04:01.000]  好多人注意到以賽亞書、以賽亞先知蒙召呢件事
[00:04:01.000 --> 00:04:04.000]  係記載係以賽亞書嘅第六章
[00:04:04.000 --> 00:04:08.000]  而唔係好似其他先知書一開始就記
[00:04:08.000 --> 00:04:10.000]  點解呢?
[00:04:10.000 --> 00:04:16.000]  我相信編者係將一個好重要嘅訊息放喺嗰度提醒讀者
[00:04:16.000 --> 00:04:18.000]  我哋從一至十二章嘅結構
[00:04:18.000 --> 00:04:23.000]  嚟睇睇呢個作者或者編者嘅心意
[00:04:23.000 --> 00:04:28.000]  喺第一章至到第五章嗰度係有三個嘅訊息
[00:04:28.000 --> 00:04:32.000]  都係審判同埋責備猶大嘅訊息
[00:04:32.000 --> 00:04:36.000]  然後喺第八至到十二章亦都有三個訊息
[00:04:36.000 --> 00:04:38.000]  都係預言性嘅訊息
[00:04:38.000 --> 00:04:40.000]  一個係針對以色列同猶大
[00:04:40.000 --> 00:04:42.000]  一個係針對亞述
[00:04:42.000 --> 00:04:47.000]  另一個係講到將來得救嘅盼望
[00:04:47.000 --> 00:04:52.000]  猶太人嘅文學特色就係有一個嘅同心圓結構
[00:04:52.000 --> 00:04:55.000]  或者好似華人包湯圓咁樣
[00:04:55.000 --> 00:04:59.000]  將重要嘅訊息放喺中間
[00:04:59.000 --> 00:05:02.000]  另外一個原因俾我哋睇到
[00:05:02.000 --> 00:05:06.000]  第六第七章係比較特別放喺中間
[00:05:06.000 --> 00:05:09.000]  就係寫作嘅體裁
[00:05:09.000 --> 00:05:13.000]  第一章至到第五章同埋第八章至到第十二章
[00:05:13.000 --> 00:05:16.000]  寫作嘅體裁全部都係詩歌體
[00:05:16.000 --> 00:05:18.000]  第六至第七章就好特別
[00:05:18.000 --> 00:05:22.000]  唔係詩歌體係敘述文體
[00:05:22.000 --> 00:05:24.000]  係歷史性嘅敘述
[00:05:24.000 --> 00:05:28.000]  第六章就係先知爾賽蒙召
[00:05:28.000 --> 00:05:30.000]  佢喺聖殿裏面見到個異象
[00:05:30.000 --> 00:05:32.000]  就係睇到一位神聖嘅上帝
[00:05:32.000 --> 00:05:36.000]  並且佢聽到上帝喺度傾偈
[00:05:36.000 --> 00:05:38.000]  上帝喺度傾偈
[00:05:38.000 --> 00:05:40.000]  我可以差演誰呢
[00:05:40.000 --> 00:05:42.000]  有誰肯為我哋去呢
[00:05:42.000 --> 00:05:47.000]  其實上帝俾爾賽聽到佢哋喺度傾偈
[00:05:47.000 --> 00:05:50.000]  就係對爾賽發出一個邀請
[00:05:50.000 --> 00:05:52.000]  爾賽明白
[00:05:52.000 --> 00:05:53.000]  爾賽即刻舉手
[00:05:53.000 --> 00:05:55.000]  我在這裡請差遣我
[00:05:55.000 --> 00:05:59.000]  爾賽願意接受上帝邀請
[00:05:59.000 --> 00:06:02.000]  去做上帝差派佢做嘅事
[00:06:02.000 --> 00:06:04.000]  第七章又點呢
[00:06:04.000 --> 00:06:10.000]  第七章係爾賽奉上帝命令去見阿哈斯王
[00:06:10.000 --> 00:06:13.000]  而將一個訊息話畀佢聽
[00:06:13.000 --> 00:06:17.000]  話咗畀佢聽之後 上帝都值爾賽
[00:06:17.000 --> 00:06:20.000]  先知對阿哈斯王發出一個邀請
[00:06:20.000 --> 00:06:25.000]  你向上帝求一個記號
[00:06:25.000 --> 00:06:27.000]  一個神職嘅記號
[00:06:27.000 --> 00:06:29.000]  等你可以相信上帝
[00:06:29.000 --> 00:06:31.000]  你個記號幾難都唔緊要
[00:06:31.000 --> 00:06:35.000]  阿哈斯王做咗一個咩嘅選擇
[00:06:35.000 --> 00:06:38.000]  佢話 不
[00:06:38.000 --> 00:06:40.000]  我唔要求記號
[00:06:40.000 --> 00:06:44.000]  我唔能夠試探上主
[00:06:44.000 --> 00:06:47.000]  嘩 聽起上嚟都好熟齡
[00:06:47.000 --> 00:06:50.000]  唔能夠試探上主
[00:06:50.000 --> 00:06:53.000]  但其實係反映出
[00:06:53.000 --> 00:06:56.000]  佢係唔信上帝
[00:06:56.000 --> 00:06:58.000]  亦都係唔肯信上帝
[00:06:58.000 --> 00:07:01.000]  佢心裏面已經有另一個算盤
[00:07:01.000 --> 00:07:03.000]  佢已經係預備去請救兵
[00:07:03.000 --> 00:07:04.000]  請亞述做救兵
[00:07:04.000 --> 00:07:07.000]  佢唔要上帝做佢嘅救主
[00:07:07.000 --> 00:07:11.000]  佢要請亞述王嚟救佢
[00:07:11.000 --> 00:07:13.000]  呢個就係人生嘅兩個選擇
[00:07:13.000 --> 00:07:16.000]  第六章嘅選擇 第七章嘅選擇
[00:07:16.000 --> 00:07:20.000]  一個係信服上帝嘅邀請
[00:07:20.000 --> 00:07:24.000]  接受差派去做上帝嘅僕人
[00:07:24.000 --> 00:07:26.000]  傳上帝嘅訊息
[00:07:26.000 --> 00:07:29.000]  另一個係傳言拒絕上帝
[00:07:29.000 --> 00:07:31.000]  我與你冇乜關係
[00:07:31.000 --> 00:07:34.000]  我用我嘅方法去解決問題
[00:07:34.000 --> 00:07:35.000]  呢個係二
[00:07:35.000 --> 00:07:38.000]  我鼓勵大家呢要選擇相信上帝
[00:07:38.000 --> 00:07:40.000]  信服上帝
[00:07:40.000 --> 00:07:44.000]  三呢就代表係三個訊息
[00:07:44.000 --> 00:07:50.000]  喺十二章聖經裏面有比較明顯嘅三個訊息
[00:07:50.000 --> 00:07:54.000]  第一個呢就係上帝係會審判嘅子民
[00:07:54.000 --> 00:07:57.000]  喺第一章至第五章
[00:07:57.000 --> 00:08:01.000]  我哋就睇到有三個充滿審判嘅訊息
[00:08:01.000 --> 00:08:04.000]  並且呢嗰啲審判係越嚟越嚴重
[00:08:04.000 --> 00:08:06.000]  去到第五章嘅時候呢
[00:08:06.000 --> 00:08:10.000]  先至話講咗成六次
[00:08:10.000 --> 00:08:13.000]  你哋要遭殃了
[00:08:13.000 --> 00:08:19.000]  點解上帝要咁嚴厲嘅審判嘅子民呢
[00:08:19.000 --> 00:08:21.000]  因為呢
[00:08:21.000 --> 00:08:24.000]  上主萬君一統帥
[00:08:24.000 --> 00:08:28.000]  係以主持公義彰顯自己嘅偉大
[00:08:28.000 --> 00:08:33.000]  神聖嘅上帝係以審判子民
[00:08:33.000 --> 00:08:37.000]  顯示自己嘅神聖
[00:08:37.000 --> 00:08:42.000]  第二個訊息就係上帝係預知未來
[00:08:42.000 --> 00:08:46.000]  所以佢可以預先話畀猶大阿哈斯王聽
[00:08:46.000 --> 00:08:51.000]  你唔使怕以色列同埋敘利亞嗰兩個國家嘅攻擊
[00:08:51.000 --> 00:08:56.000]  上帝亦都話畀猶大人亞述會侵略佢哋
[00:08:56.000 --> 00:09:00.000]  不過呢佢哋唔會被傳言滅絕
[00:09:00.000 --> 00:09:03.000]  只有上帝先至預知未來
[00:09:03.000 --> 00:09:08.000]  所以都有好多講到未來嘅訊息
[00:09:08.000 --> 00:09:10.000]  預言嘅訊息
[00:09:10.000 --> 00:09:14.000]  第三個訊息呢就係救恩係出於上帝
[00:09:14.000 --> 00:09:17.000]  喺十二章嘅經文裏面呢
[00:09:17.000 --> 00:09:20.000]  其實裏面好幾次提到
[00:09:20.000 --> 00:09:27.000]  上帝雖然係會好嚴厲嘅審判同埋懲罰猶大人
[00:09:27.000 --> 00:09:30.000]  不過上帝唔會將佢哋傳言滅絕
[00:09:30.000 --> 00:09:33.000]  而係會留返一啲愚種愚民
[00:09:33.000 --> 00:09:35.000]  淨返一啲人喺度㗎
[00:09:35.000 --> 00:09:42.000]  有少部分嘅猶大人將來都會返返去迦南地嗰度生活
[00:09:42.000 --> 00:09:48.000]  亦都可以話係畀當時嘅人一個救恩嘅盼望
[00:09:48.000 --> 00:09:50.000]  呢個就係我哋今日嘅主題
[00:09:50.000 --> 00:09:54.000]  我希望大家能夠會記得一二三
[00:09:54.000 --> 00:09:56.000]  一一位神聖嘅上帝
[00:09:56.000 --> 00:09:59.000]  二係代表兩個人生嘅選擇
[00:09:59.000 --> 00:10:03.000]  三個訊息 審判 愚種 得救嘅盼望
[00:10:03.000 --> 00:10:09.000]  對信主一段日子嘅弟兄姊妹嚟講
[00:10:09.000 --> 00:10:13.000]  九章六至七節係非常熟悉嘅經文
[00:10:13.000 --> 00:10:16.000]  尤其是好快就係聖誕節
[00:10:16.000 --> 00:10:20.000]  九章六至七節就提到有位嬰兒為我哋而生
[00:10:20.000 --> 00:10:22.000]  有個兒子要接比我哋
[00:10:22.000 --> 00:10:23.000]  佢要嚟統治我哋
[00:10:23.000 --> 00:10:26.000]  佢將被稱為奇妙嘅導師
[00:10:26.000 --> 00:10:29.000]  全能嘅上帝永恆父親和平嘅君王
[00:10:29.000 --> 00:10:31.000]  佢話王權係要繼續增長
[00:10:31.000 --> 00:10:33.000]  佢話王國係永恆和平
[00:10:33.000 --> 00:10:35.000]  佢亦都要繼承大魏嘅王位
[00:10:35.000 --> 00:10:37.000]  以公平正義為統治嘅基礎
[00:10:37.000 --> 00:10:39.000]  從現在直到滿月
[00:10:39.000 --> 00:10:41.000]  當我哋一讀到呢段經文
[00:10:41.000 --> 00:10:43.000]  係好容易聯想到
[00:10:43.000 --> 00:10:45.000]  係預言未在
[00:10:45.000 --> 00:10:47.000]  係有關主耶穌嘅事
[00:10:47.000 --> 00:10:51.000]  咁都啱嘅
[00:10:52.000 --> 00:10:54.000]  呢段經文
[00:10:54.000 --> 00:10:56.000]  的確同主耶穌係有關係
[00:10:56.000 --> 00:10:58.000]  但我哋都要諗一諗
[00:10:58.000 --> 00:11:00.000]  我哋要諗一諗
[00:11:00.000 --> 00:11:02.000]  呢一段經文
[00:11:02.000 --> 00:11:04.000]  係喺主耶穌出世之前
[00:11:04.000 --> 00:11:06.000]  七百年就寫成
[00:11:06.000 --> 00:11:10.000]  如果呢一段經文
[00:11:10.000 --> 00:11:12.000]  要等七百年之後
[00:11:12.000 --> 00:11:14.000]  先至應驗嘅話
[00:11:14.000 --> 00:11:16.000]  咁以錯先知
[00:11:16.000 --> 00:11:18.000]  就會被當代嘅人
[00:11:18.000 --> 00:11:20.000]  睇佢係假先知
[00:11:22.000 --> 00:11:24.000]  因為任何嘅預言
[00:11:24.000 --> 00:11:26.000]  唔喺短期合理時間之內
[00:11:26.000 --> 00:11:28.000]  應驗嘅
[00:11:28.000 --> 00:11:30.000]  就只能夠證明講預言嘅人
[00:11:30.000 --> 00:11:32.000]  無從上帝而來嘅訊息
[00:11:32.000 --> 00:11:34.000]  唔係真先知
[00:11:34.000 --> 00:11:38.000]  不過我哋相信
[00:11:38.000 --> 00:11:40.000]  以錯係真先知
[00:11:40.000 --> 00:11:42.000]  因此佢嘅預言
[00:11:42.000 --> 00:11:44.000]  係一定要喺佢嘅時代應驗
[00:11:44.000 --> 00:11:46.000]  而以後
[00:11:46.000 --> 00:11:48.000]  再喺主耶穌嘅時代
[00:11:48.000 --> 00:11:50.000]  喺主耶穌嘅身上
[00:11:50.000 --> 00:11:52.000]  應驗
[00:11:52.000 --> 00:11:56.000]  但我哋同時要記住
[00:11:56.000 --> 00:11:58.000]  呢啲嘅預言
[00:11:58.000 --> 00:12:00.000]  係以詩歌嘅體材
[00:12:00.000 --> 00:12:02.000]  嚟記載
[00:12:02.000 --> 00:12:04.000]  所以我哋唔好話堅持
[00:12:04.000 --> 00:12:06.000]  一定要按字面嘅意義解釋
[00:12:06.000 --> 00:12:08.000]  先至認為我哋好正統
[00:12:08.000 --> 00:12:10.000]  我哋係唯一
[00:12:10.000 --> 00:12:12.000]  正確解釋聖經嘅
[00:12:12.000 --> 00:12:14.000]  按字面
[00:12:14.000 --> 00:12:16.000]  就係唯一正確解釋聖經
[00:12:16.000 --> 00:12:18.000]  其實唔一定
[00:12:18.000 --> 00:12:20.000]  要睇
[00:12:20.000 --> 00:12:22.000]  要認識聖經嘅真義
[00:12:22.000 --> 00:12:26.000]  有時係唔係
[00:12:26.000 --> 00:12:28.000]  唔可以按字面解釋嘅
[00:12:28.000 --> 00:12:30.000]  尤其是詩歌體材
[00:12:30.000 --> 00:12:32.000]  我以前曾經舉過一個例子
[00:12:32.000 --> 00:12:34.000]  不過大家都可能唔記得
[00:12:34.000 --> 00:12:36.000]  我再講一次
[00:12:36.000 --> 00:12:38.000]  呢一個例子
[00:12:38.000 --> 00:12:40.000]  就係連主耶穌
[00:12:40.000 --> 00:12:42.000]  都冇按字面去解釋聖經
[00:12:42.000 --> 00:12:46.000]  呢個例子就有關施洗約翰嘅身份問題
[00:12:46.000 --> 00:12:48.000]  我哋而家肯定
[00:12:48.000 --> 00:12:50.000]  主耶穌就係未在
[00:12:50.000 --> 00:12:52.000]  但係喺舊約嘅馬拉基書裏面
[00:12:52.000 --> 00:12:54.000]  四章五節
[00:12:54.000 --> 00:12:56.000]  曾經有一個寓言咁講
[00:12:56.000 --> 00:12:58.000]  在上主大而可畏
[00:12:58.000 --> 00:13:00.000]  嘅日子來到以前
[00:13:00.000 --> 00:13:02.000]  我要差派先知
[00:13:02.000 --> 00:13:04.000]  以利亞到你們那裏
[00:13:04.000 --> 00:13:08.000]  主耶穌嘅門徒有一次
[00:13:08.000 --> 00:13:10.000]  問過耶穌一個問題
[00:13:10.000 --> 00:13:14.000]  為什麼經學教師說
[00:13:14.000 --> 00:13:16.000]  以利亞必須先來呢
[00:13:16.000 --> 00:13:22.000]  耶穌怎樣回答
[00:13:22.000 --> 00:13:24.000]  無錯
[00:13:24.000 --> 00:13:26.000]  以利亞是要先來準備一切
[00:13:26.000 --> 00:13:28.000]  可是我告訴你們
[00:13:28.000 --> 00:13:30.000]  以利亞已經來過
[00:13:30.000 --> 00:13:32.000]  人卻不認識他
[00:13:32.000 --> 00:13:36.000]  反而任意對待他
[00:13:36.000 --> 00:13:42.000]  門徒怎樣理解主耶穌嘅答覆
[00:13:44.000 --> 00:13:46.000]  馬拉福音十七章
[00:13:46.000 --> 00:13:48.000]  十三節
[00:13:48.000 --> 00:13:50.000]  門徒們
[00:13:50.000 --> 00:13:52.000]  這才明白耶穌說
[00:13:52.000 --> 00:13:54.000]  是指著
[00:13:54.000 --> 00:13:56.000]  施洗者約翰說的
[00:13:56.000 --> 00:14:02.000]  有無人敢說主耶穌解錯經
[00:14:02.000 --> 00:14:06.000]  主耶穌唔按字面解經
[00:14:06.000 --> 00:14:08.000]  主耶穌唔按聖經
[00:14:08.000 --> 00:14:10.000]  舊約字面解經解錯經
[00:14:12.000 --> 00:14:14.000]  但好明顯
[00:14:14.000 --> 00:14:16.000]  主耶穌無按文字表面意義解經
[00:14:16.000 --> 00:14:20.000]  相反來說
[00:14:20.000 --> 00:14:22.000]  耶穌時代的律法教師
[00:14:22.000 --> 00:14:24.000]  他是按字面意義解經
[00:14:24.000 --> 00:14:26.000]  認為
[00:14:26.000 --> 00:14:28.000]  以利亞未來
[00:14:28.000 --> 00:14:30.000]  以利亞未來
[00:14:30.000 --> 00:14:32.000]  耶穌有無可能是未來
[00:14:32.000 --> 00:14:34.000]  所以他們不信耶穌是未來
[00:14:34.000 --> 00:14:36.000]  不肯信耶穌
[00:14:40.000 --> 00:14:42.000]  原來有時按字面解經會解錯經
[00:15:10.000 --> 00:15:12.000]  那裡說到
[00:15:12.000 --> 00:15:14.000]  以色列人
[00:15:14.000 --> 00:15:16.000]  將來會在
[00:15:16.000 --> 00:15:18.000]  患難和黑暗當中
[00:15:18.000 --> 00:15:20.000]  以色列人
[00:15:20.000 --> 00:15:22.000]  會生活在患難和黑暗當中
[00:15:22.000 --> 00:15:24.000]  所以在九章二節
[00:15:24.000 --> 00:15:26.000]  說
[00:15:26.000 --> 00:15:28.000]  生活在黑暗中的人
[00:15:28.000 --> 00:15:30.000]  那些就是黑暗中的人
[00:15:30.000 --> 00:15:32.000]  已經看見大光
[00:15:32.000 --> 00:15:34.000]  以往住在死暗之地的人
[00:15:34.000 --> 00:15:36.000]  現在有光
[00:15:36.000 --> 00:15:38.000]  照耀他們
[00:15:38.000 --> 00:15:40.000]  那些看見大光的人
[00:15:40.000 --> 00:15:42.000]  在這裡
[00:15:42.000 --> 00:15:44.000]  特別指到
[00:15:44.000 --> 00:15:46.000]  上文九章一節
[00:15:46.000 --> 00:15:48.000]  那些地方的人
[00:15:48.000 --> 00:15:50.000]  九章一節提到的地區
[00:15:50.000 --> 00:15:52.000]  其實都在以色列
[00:15:52.000 --> 00:15:54.000]  北面的地方
[00:15:54.000 --> 00:15:56.000]  我們最熟悉的地名
[00:15:56.000 --> 00:15:58.000]  當然是加利利
[00:15:58.000 --> 00:16:00.000]  因為主耶穌
[00:16:00.000 --> 00:16:02.000]  出來傳道的時候
[00:16:02.000 --> 00:16:04.000]  就在加利利開始
[00:16:04.000 --> 00:16:06.000]  我上次給大家看過這個地圖
[00:16:08.000 --> 00:16:10.000]  耶路撒冷可以說在南面
[00:16:10.000 --> 00:16:12.000]  以色列
[00:16:12.000 --> 00:16:14.000]  撒瑪利亞
[00:16:14.000 --> 00:16:16.000]  國家仍然存在的時候
[00:16:16.000 --> 00:16:18.000]  撒瑪利亞是首都
[00:16:18.000 --> 00:16:20.000]  第一節說的經文
[00:16:20.000 --> 00:16:22.000]  加利利是北面的地區
[00:16:22.000 --> 00:16:26.000]  而且在馬太福音
[00:16:26.000 --> 00:16:28.000]  四章十四至十六節
[00:16:28.000 --> 00:16:30.000]  都引用了這段話
[00:16:30.000 --> 00:16:32.000]  解釋主耶穌
[00:16:32.000 --> 00:16:34.000]  出來傳道在加利利那一帶地區
[00:16:34.000 --> 00:16:36.000]  應驗了這段話的意思
[00:16:36.000 --> 00:16:38.000]  然後去到
[00:16:38.000 --> 00:16:40.000]  九章六至七節才說到
[00:16:40.000 --> 00:16:42.000]  那個大光是什麼呢
[00:16:42.000 --> 00:16:44.000]  原來那個大光是代表
[00:16:44.000 --> 00:16:46.000]  有一位嬰兒
[00:16:46.000 --> 00:16:48.000]  來統治我們
[00:16:48.000 --> 00:16:52.000]  我想大家都見過嬰兒
[00:16:52.000 --> 00:16:54.000]  baby
[00:16:54.000 --> 00:16:56.000]  嬰兒會不會
[00:16:56.000 --> 00:16:58.000]  可以統治人呢
[00:16:58.000 --> 00:17:00.000]  嬰兒只會
[00:17:00.000 --> 00:17:02.000]  吃奶睡覺
[00:17:04.000 --> 00:17:06.000]  所以他說嬰兒統治的時候
[00:17:06.000 --> 00:17:08.000]  其實都是指這個嬰兒
[00:17:08.000 --> 00:17:10.000]  長大之後才統治
[00:17:10.000 --> 00:17:14.000]  他長大之後
[00:17:14.000 --> 00:17:16.000]  繼承大位的皇位之後
[00:17:16.000 --> 00:17:18.000]  就可以統治了
[00:17:18.000 --> 00:17:20.000]  在猶大的歷史當中
[00:17:20.000 --> 00:17:22.000]  我認為
[00:17:22.000 --> 00:17:24.000]  阿哈斯王的繼承人
[00:17:24.000 --> 00:17:26.000]  那個不聽話的皇帝
[00:17:26.000 --> 00:17:28.000]  拒絕認識上帝的皇帝
[00:17:28.000 --> 00:17:30.000]  他的兒子希西加王
[00:17:30.000 --> 00:17:32.000]  就是那位統治
[00:17:32.000 --> 00:17:34.000]  和解救
[00:17:34.000 --> 00:17:36.000]  北面以色列人的皇帝
[00:17:36.000 --> 00:17:38.000]  為什麼
[00:17:38.000 --> 00:17:40.000]  希西加王是應驗這段語言的人呢
[00:17:40.000 --> 00:17:42.000]  我們不妨再看
[00:17:42.000 --> 00:17:44.000]  第十一章
[00:17:44.000 --> 00:17:46.000]  二創教書第十一章
[00:17:46.000 --> 00:17:48.000]  對這位皇帝的描寫
[00:17:48.000 --> 00:17:50.000]  不過記住
[00:17:50.000 --> 00:17:52.000]  第十一章都是師哥題材
[00:17:52.000 --> 00:17:54.000]  不要太著重字面的意義
[00:17:54.000 --> 00:17:56.000]  在第十一章二到三節說
[00:17:56.000 --> 00:17:58.000]  賜給他智識和敬畏上主的心
[00:17:58.000 --> 00:18:00.000]  敬畏上主
[00:18:00.000 --> 00:18:02.000]  是他的喜樂
[00:18:30.000 --> 00:18:32.000]  信靠
[00:18:32.000 --> 00:18:34.000]  信靠上主
[00:18:34.000 --> 00:18:36.000]  以色列的上帝
[00:18:36.000 --> 00:18:38.000]  猶大哥
[00:18:38.000 --> 00:18:40.000]  在他以前
[00:18:40.000 --> 00:18:42.000]  或以後
[00:18:42.000 --> 00:18:44.000]  沒有一個皇將他
[00:18:44.000 --> 00:18:46.000]  他忠於上主
[00:18:46.000 --> 00:18:48.000]  從來沒有違背上主
[00:18:48.000 --> 00:18:50.000]  他謹守上主
[00:18:50.000 --> 00:18:52.000]  給亡世所有的誡命
[00:18:52.000 --> 00:18:54.000]  我們留意到
[00:18:54.000 --> 00:18:56.000]  列王紀
[00:18:56.000 --> 00:18:58.000]  描寫希西加
[00:18:58.000 --> 00:19:00.000]  他是個前無古人
[00:19:00.000 --> 00:19:02.000]  後無來者
[00:19:02.000 --> 00:19:04.000]  敬畏上主的好皇帝
[00:19:04.000 --> 00:19:06.000]  我們可以看到
[00:19:06.000 --> 00:19:08.000]  他應驗了十一章
[00:19:08.000 --> 00:19:10.000]  二創教書十一章
[00:19:10.000 --> 00:19:12.000]  二到三節的說話
[00:19:12.000 --> 00:19:14.000]  其實呢
[00:19:14.000 --> 00:19:16.000]  如果我們看猶大人的歷史
[00:19:16.000 --> 00:19:18.000]  在希西加王之後的第四代
[00:19:18.000 --> 00:19:20.000]  出了另外一個
[00:19:20.000 --> 00:19:22.000]  好皇帝叫約西亞王
[00:19:22.000 --> 00:19:24.000]  列王紀的編輯
[00:19:24.000 --> 00:19:26.000]  一定知道約西亞王的事跡
[00:19:26.000 --> 00:19:28.000]  但是他仍然形容
[00:19:28.000 --> 00:19:30.000]  希西加王
[00:19:30.000 --> 00:19:32.000]  是前無古人後無來者
[00:19:32.000 --> 00:19:34.000]  敬畏上主的皇帝
[00:19:34.000 --> 00:19:36.000]  很特別的
[00:19:36.000 --> 00:19:38.000]  在二創教書
[00:19:38.000 --> 00:19:40.000]  十一章六到九節
[00:19:40.000 --> 00:19:42.000]  其實是用了一幅
[00:19:42.000 --> 00:19:44.000]  圖畫來描寫這位
[00:19:44.000 --> 00:19:46.000]  新王統治帶來
[00:19:46.000 --> 00:19:48.000]  的後果
[00:19:48.000 --> 00:19:50.000]  好像是天下大平
[00:19:50.000 --> 00:19:52.000]  以至於怎樣
[00:19:52.000 --> 00:19:54.000]  豺狼和綿羊
[00:19:54.000 --> 00:19:56.000]  和平相處
[00:19:56.000 --> 00:19:58.000]  豹子跟小羊一起躺臥
[00:19:58.000 --> 00:20:00.000]  小牛和有屍氣
[00:20:00.000 --> 00:20:02.000]  奶小孩子
[00:20:02.000 --> 00:20:04.000]  將看管他們
[00:20:04.000 --> 00:20:06.000]  很多人以為
[00:20:06.000 --> 00:20:08.000]  這麼太平的日子
[00:20:08.000 --> 00:20:10.000]  在這世上從來都沒有出現過
[00:20:10.000 --> 00:20:12.000]  那怎麼辦
[00:20:12.000 --> 00:20:14.000]  不要緊
[00:20:14.000 --> 00:20:16.000]  等耶穌再回來
[00:20:16.000 --> 00:20:18.000]  在天堂裏面就會出現
[00:20:18.000 --> 00:20:20.000]  但是呢
[00:20:20.000 --> 00:20:22.000]  在天堂裏面
[00:20:22.000 --> 00:20:24.000]  有沒有豺狼
[00:20:24.000 --> 00:20:26.000]  豹和有屍的動物呢
[00:20:26.000 --> 00:20:28.000]  我不知道
