
[00:00:00.000 --> 00:00:06.000]  好,我們再次低頭祈禱
[00:02:08.000 --> 00:02:10.000]  祂在各會堂裏面交婚引
[00:02:10.000 --> 00:02:12.000]  衆人都稱讚祂
[00:02:12.000 --> 00:02:14.000]  耶穌就來到祂出生的地方
[00:02:14.000 --> 00:02:17.000]  來到祂的鄉下拿撒勒
[00:02:17.000 --> 00:02:19.000]  就是祂長大的地方
[00:02:19.000 --> 00:02:20.000]  在安息日的時候
[00:02:20.000 --> 00:02:22.000]  朝上的規矩進入了會堂
[00:02:22.000 --> 00:02:24.000]  站起來要念聖經
[00:02:24.000 --> 00:02:27.000]  有人要把先知以創教的書交給他
[00:02:27.000 --> 00:02:31.000]  他就打開來找到一處寫着說
[00:02:31.000 --> 00:02:34.000]  主的靈在我身上
[00:02:34.000 --> 00:02:37.000]  因爲祂高用高告我
[00:02:37.000 --> 00:02:43.000]  叫我傳福音給貧窮的人聽
[00:02:43.000 --> 00:02:47.000]  差遣我報告被老的得到釋放
[00:02:47.000 --> 00:02:51.000]  黑眼的能夠看見
[00:02:51.000 --> 00:02:54.000]  那些受壓制的人得到自由
[00:02:54.000 --> 00:02:59.000]  然後我要報告聖喜悅人的欺凌
[00:02:59.000 --> 00:03:02.000]  於是他把書卷合起來
[00:03:02.000 --> 00:03:05.000]  交給執事
[00:03:05.000 --> 00:03:07.000]  然後坐下
[00:03:07.000 --> 00:03:11.000]  會堂裏的人都定睜着看着他
[00:03:11.000 --> 00:03:14.000]  耶穌就對他們說
[00:03:14.000 --> 00:03:20.000]  今日這段經文就要應驗在你們當中
[00:03:20.000 --> 00:03:22.000]  兄弟姐妹你想不想神的話語
[00:03:22.000 --> 00:03:24.000]  今日宣講出來的時候
[00:03:24.000 --> 00:03:29.000]  就應驗在我們拍師宣道會當中
[00:03:29.000 --> 00:03:32.000]  Hello
[00:03:32.000 --> 00:03:34.000]  Hello
[00:03:34.000 --> 00:03:37.000]  Yes or No
[00:03:37.000 --> 00:03:39.000]  如果你不想它應驗在我們當中的時候
[00:03:39.000 --> 00:03:40.000]  第一你不信
[00:03:40.000 --> 00:03:42.000]  第二你不在乎
[00:03:42.000 --> 00:03:44.000]  但是如果你又相信
[00:03:44.000 --> 00:03:45.000]  And you care
[00:03:45.000 --> 00:03:49.000]  It will change your life
[00:03:49.000 --> 00:03:51.000]  這個我深深相信
[00:03:51.000 --> 00:03:54.000]  神的話語不會徒然返回
[00:03:54.000 --> 00:03:58.000]  他今日透過他服人和你們一起聆聽的時候
[00:03:58.000 --> 00:04:00.000]  當神的話語出來的時候
[00:04:00.000 --> 00:04:03.000]  如果你是真的有這個需要的時候
[00:04:03.000 --> 00:04:07.000]  然後你又盼望上帝照着他的應許實現的時候
[00:04:07.000 --> 00:04:09.000]  就在那天
[00:04:09.000 --> 00:04:10.000]  耶穌怎麼說
[00:04:10.000 --> 00:04:12.000]  今日要應驗在你們當中
[00:04:12.000 --> 00:04:16.000]  我很相信在今早拍師宣道會南堂這裏
[00:04:16.000 --> 00:04:18.000]  當你這樣相信的時候
[00:04:18.000 --> 00:04:21.000]  神要在你生命裏面做奇妙的工作
[00:04:21.000 --> 00:04:22.000]  Amen
[00:04:22.000 --> 00:04:26.000]  Hello
[00:04:26.000 --> 00:04:31.000]  你是不是真的想呢
[00:04:31.000 --> 00:04:34.000]  跟着你坐穩
[00:04:34.000 --> 00:04:36.000]  因爲神的話語不是說笑
[00:04:36.000 --> 00:04:39.000]  我也不是說笑
[00:04:39.000 --> 00:04:43.000]  在我們當中請問
[00:04:43.000 --> 00:04:46.000]  有沒有人是窮的
[00:04:46.000 --> 00:04:48.000]  請舉手
[00:04:48.000 --> 00:04:49.000]  當然是學生
[00:04:49.000 --> 00:04:57.000]  哦,你也窮
[00:04:57.000 --> 00:05:00.000]  這裏說到有沒有人是窮的
[00:05:00.000 --> 00:05:02.000]  不是說給你一百萬
[00:05:02.000 --> 00:05:04.000]  聖經裏面說到
[00:05:04.000 --> 00:05:09.000]  耶穌出來傳福音給貧窮的人
[00:05:09.000 --> 00:05:10.000]  傳福音
[00:05:10.000 --> 00:05:12.000]  我不知道福音對你
[00:05:12.000 --> 00:05:14.000]  你是不夠錢用
[00:05:14.000 --> 00:05:16.000]  神會供給給你
[00:05:16.000 --> 00:05:19.000]  但如果你是心靈裏面窮乏的
[00:05:19.000 --> 00:05:21.000]  我可以肯定告訴你
[00:05:21.000 --> 00:05:23.000]  當你有需要的時候
[00:05:23.000 --> 00:05:26.000]  神要將最好的消息告訴你
[00:05:26.000 --> 00:05:28.000]  並且賜予給你
[00:05:28.000 --> 00:05:29.000]  Amen
[00:05:29.000 --> 00:05:31.000]  第二
[00:05:31.000 --> 00:05:34.000]  耶穌說
[00:05:34.000 --> 00:05:37.000]  因爲這個在《異創也書》一直都已經講清楚
[00:05:37.000 --> 00:05:44.000]  祂說你要猜淺我報告被惱的得到釋放
[00:05:44.000 --> 00:05:47.000]  enslaved
[00:05:47.000 --> 00:05:48.000]  will be liberated
[00:05:48.000 --> 00:05:51.000]  will be released
[00:05:51.000 --> 00:05:54.000]  我看到很多的人
[00:05:54.000 --> 00:05:56.000]  信了主的好心
[00:05:56.000 --> 00:05:58.000]  特別是未信主的人好
[00:05:58.000 --> 00:06:04.000]  很多人還被他內心裏面以前的傷害
[00:06:04.000 --> 00:06:08.000]  困住在裏面未能夠得到釋放
[00:06:08.000 --> 00:06:10.000]  有些人是被自卑
[00:06:10.000 --> 00:06:18.000]  到今天三四十歲都未得到釋放
[00:06:18.000 --> 00:06:21.000]  有很多時候因爲不單止自卑
[00:06:21.000 --> 00:06:23.000]  因爲一些的創傷
[00:06:23.000 --> 00:06:25.000]  因爲受過侵犯
[00:06:25.000 --> 00:06:27.000]  因爲受父母的離婚
[00:06:27.000 --> 00:06:30.000]  到今天還未得到釋放
[00:06:30.000 --> 00:06:31.000]  但是親愛的兄弟姐妹
[00:06:31.000 --> 00:06:36.000]  耶穌打開《異創也書》去宣告這個事實
[00:06:36.000 --> 00:06:39.000]  告訴他們
[00:06:39.000 --> 00:06:42.000]  被惱的得到釋放
[00:06:42.000 --> 00:06:48.000]  He set the captive free
[00:06:48.000 --> 00:06:50.000]  親愛的兄弟姐妹有哪一位
[00:06:50.000 --> 00:06:54.000]  你的心裏面仍然被困的
[00:06:54.000 --> 00:06:57.000]  好不得舒暢的
[00:06:57.000 --> 00:07:01.000]  好不得釋放的 有嗎
[00:07:01.000 --> 00:07:03.000]  你不用舉手 有嗎
[00:07:03.000 --> 00:07:06.000]  點點頭 有嗎
[00:07:06.000 --> 00:07:10.000]  親愛的兄弟姐妹 親愛的朋友
[00:07:10.000 --> 00:07:13.000]  我相信今天
[00:07:13.000 --> 00:07:18.000]  上帝也要臨在我們當中
[00:07:18.000 --> 00:07:20.000]  去釋放你
[00:07:20.000 --> 00:07:24.000]  你需要嗎
[00:07:24.000 --> 00:07:26.000]  每個人不同
[00:07:26.000 --> 00:07:30.000]  每個人的捆綁不同
[00:07:30.000 --> 00:07:33.000]  我巴不得我們認識到我們的捆綁
[00:07:33.000 --> 00:07:35.000]  否則我看到
[00:07:35.000 --> 00:07:38.000]  有不少的信徒坐在不少的教會
[00:07:38.000 --> 00:07:40.000]  一些角落裏面
[00:07:40.000 --> 00:07:42.000]  幾十年都坐在那裏
[00:07:42.000 --> 00:07:43.000]  只是來崇拜
[00:07:43.000 --> 00:07:48.000]  但從來不意識到他生命的貧乏和困惑
[00:07:48.000 --> 00:07:51.000]  然後他從來不呼求上帝
[00:07:51.000 --> 00:07:54.000]  我是一個罪人 你救我
[00:07:54.000 --> 00:07:59.000]  我願意回應
[00:07:59.000 --> 00:08:04.000]  所以我叫你坐穩
[00:08:04.000 --> 00:08:09.000]  因爲上帝要搞動你的心
[00:08:09.000 --> 00:08:11.000]  會透過今天的信息搞動你的心
[00:08:11.000 --> 00:08:14.000]  叫你周身不舒服
[00:08:14.000 --> 00:08:17.000]  然後你覺得我不能夠再這樣做基督徒
[00:08:17.000 --> 00:08:19.000]  這不是基督生活
[00:08:19.000 --> 00:08:23.000]  這是教會人的生活
[00:08:23.000 --> 00:08:25.000]  這個只是去教堂的人
[00:08:25.000 --> 00:08:29.000]  這個不是基督徒的生命
[00:08:29.000 --> 00:08:32.000]  你的名冊可能在教會里面
[00:08:32.000 --> 00:08:35.000]  受洗的名字裏面
[00:08:35.000 --> 00:08:36.000]  我沒辦法
[00:08:36.000 --> 00:08:38.000]  有一天你要離開世界
[00:08:38.000 --> 00:08:42.000]  我仍然都要幫你做安息禮拜
[00:08:42.000 --> 00:08:45.000]  在上帝的名冊裏面
[00:08:45.000 --> 00:08:48.000]  打了一個大問號
[00:08:48.000 --> 00:08:56.000]  你是否一個真正的基督徒
[00:08:56.000 --> 00:08:57.000]  我再問
[00:08:57.000 --> 00:09:00.000]  因爲耶穌
[00:09:00.000 --> 00:09:01.000]  祂曾經說過
[00:09:01.000 --> 00:09:04.000]  打開耳塞說
[00:09:04.000 --> 00:09:07.000]  祂說我叫黑眼的能夠看見
[00:09:07.000 --> 00:09:10.000]  The blind can see
[00:09:10.000 --> 00:09:13.000]  The blind can see
[00:09:13.000 --> 00:09:15.000]  請問已經結婚二十年的請舉手
[00:09:15.000 --> 00:09:17.000]  二十年或者以上的請舉手
[00:09:17.000 --> 00:09:22.000]  結婚二十年以上的
[00:09:22.000 --> 00:09:26.000]  如果你的配偶還在的時候
[00:09:26.000 --> 00:09:28.000]  無論你的配偶對你
[00:09:28.000 --> 00:09:30.000]  你對你的配偶
[00:09:30.000 --> 00:09:32.000]  你會不會覺得
[00:09:32.000 --> 00:09:35.000]  你的配偶還是蒙查查過日子
[00:09:35.000 --> 00:09:37.000]  虛虛浮浮過日子
[00:09:37.000 --> 00:09:39.000]  不知道自己在做什麼過日子
[00:09:39.000 --> 00:09:41.000]  或者你的配偶這樣跟你說
[00:09:41.000 --> 00:09:43.000]  或者你這樣跟你配偶說
[00:09:43.000 --> 00:09:47.000]  有沒有啊 有沒有啊
[00:09:47.000 --> 00:09:49.000]  蒙查查過日子
[00:09:49.000 --> 00:09:53.000]  我過了很多蒙查查的日子
[00:09:53.000 --> 00:09:55.000]  很可惜
[00:09:55.000 --> 00:09:59.000]  因爲我越來越發覺到
[00:09:59.000 --> 00:10:03.000]  原來年日是很短小
[00:10:03.000 --> 00:10:07.000]  你我要過去
[00:10:07.000 --> 00:10:09.000]  所以我最近幾年都發覺
[00:10:09.000 --> 00:10:11.000]  原來我有點皺紋
[00:10:11.000 --> 00:10:13.000]  所以我找些油
[00:10:13.000 --> 00:10:15.000]  澳洲的疫苗什麼油
[00:10:15.000 --> 00:10:17.000]  現在都是搓一下
[00:10:17.000 --> 00:10:21.000]  不想那麼快皺皮
[00:10:21.000 --> 00:10:24.000]  始終都會的
[00:10:24.000 --> 00:10:27.000]  但是都有些油
[00:10:27.000 --> 00:10:30.000]  但我發覺到一件事
[00:10:30.000 --> 00:10:31.000]  聖經裏面
[00:10:31.000 --> 00:10:34.000]  這個詩篇那裏說到
[00:10:34.000 --> 00:10:37.000]  九十篇
[00:10:37.000 --> 00:10:40.000]  它說人通常是七十歲
[00:10:40.000 --> 00:10:42.000]  若是強壯可以八十歲
[00:10:42.000 --> 00:10:44.000]  我最近看靈脩的時候
[00:10:44.000 --> 00:10:46.000]  我發覺到我不是太強壯的人
[00:10:46.000 --> 00:10:48.000]  所以我大概七十歲左右
[00:10:48.000 --> 00:10:53.000]  大概有六年左右的時間
[00:10:53.000 --> 00:10:59.000]  哇 震一震心
[00:10:59.000 --> 00:11:02.000]  我以前不是說我自己很年輕嗎
[00:11:02.000 --> 00:11:03.000]  我兒子問我
[00:11:03.000 --> 00:11:04.000]  你多少歲啊 爹地
[00:11:04.000 --> 00:11:05.000]  我說我四十歲
[00:11:05.000 --> 00:11:06.000]  不是啦
[00:11:06.000 --> 00:11:08.000]  我說我心裏面四十歲
[00:11:08.000 --> 00:11:10.000]  因爲保祿怎麼說呢
[00:11:10.000 --> 00:11:12.000]  他說我雖然肉體是衰殘
[00:11:12.000 --> 00:11:15.000]  但我心裏面一天勝過一天
[00:11:15.000 --> 00:11:17.000]  所以我說我六十歲的時候
[00:11:17.000 --> 00:11:19.000]  我心裏面是四十歲
[00:11:19.000 --> 00:11:20.000]  我七十歲的時候
[00:11:20.000 --> 00:11:22.000]  我心裏面是三十歲
[00:11:22.000 --> 00:11:23.000]  我八十歲的時候
[00:11:23.000 --> 00:11:24.000]  我心裏面是二十歲
[00:11:24.000 --> 00:11:26.000]  九十歲的時候是十歲
[00:11:26.000 --> 00:11:29.000]  一百歲的時候拜拜
[00:11:29.000 --> 00:11:32.000]  但我最近有另外一個角度看時間
[00:11:32.000 --> 00:11:39.000]  我只有六年的
[00:11:39.000 --> 00:11:48.000]  你呢
[00:11:48.000 --> 00:11:53.000]  我不是說難了大家去喝喝喫喫
[00:11:53.000 --> 00:11:56.000]  但我發覺到你能夠開車
[00:11:56.000 --> 00:11:58.000]  你還能夠談電話
[00:11:58.000 --> 00:12:01.000]  你還能夠活動的時候
[00:12:01.000 --> 00:12:03.000]  你還能夠好好地活
[00:12:03.000 --> 00:12:11.000]  爲主而活
[00:12:11.000 --> 00:12:15.000]  耶穌跟着怎麼說呢
[00:12:15.000 --> 00:12:17.000]  耶穌跟着說
[00:12:17.000 --> 00:12:20.000]  我叫受壓制的人得到自由
[00:12:20.000 --> 00:12:24.000]  For those who are oppressed
[00:12:24.000 --> 00:12:28.000]  I will set you free
[00:12:28.000 --> 00:12:31.000]  有些是被罪所oppress
[00:12:31.000 --> 00:12:34.000]  是被我們整個文化所oppress
[00:12:34.000 --> 00:12:36.000]  最近我知道很多年輕人
[00:12:36.000 --> 00:12:39.000]  是隨便地跟別人上牀
[00:12:39.000 --> 00:12:43.000]  隨便地
[00:12:43.000 --> 00:12:49.000]  我想請大家舉手一下
[00:12:49.000 --> 00:12:59.000]  我一說的時候竟然有人低頭
[00:12:59.000 --> 00:13:02.000]  整個的文化
[00:13:02.000 --> 00:13:05.000]  是告訴我們沒所謂的
[00:13:05.000 --> 00:13:07.000]  整個的文化
[00:13:07.000 --> 00:13:10.000]  覺得我們上網看黃色的東西
[00:13:10.000 --> 00:13:13.000]  色情的東西是沒所謂的
[00:13:13.000 --> 00:13:17.000]  整個的文化告訴我們同性戀是沒所謂的
[00:13:17.000 --> 00:13:20.000]  整個的文化告訴我們
[00:13:20.000 --> 00:13:22.000]  大家都是這樣去競爭
[00:13:22.000 --> 00:13:24.000]  去爭錢的時候是沒所謂的
[00:13:24.000 --> 00:13:27.000]  我們基督徒同樣都覺得沒所謂的
[00:13:27.000 --> 00:13:30.000]  只要我們覺得不太對的時候
[00:13:30.000 --> 00:13:31.000]  出了事的時候
[00:13:31.000 --> 00:13:33.000]  然後我們認罪悔改
[00:13:33.000 --> 00:13:35.000]  耶穌就搞定
[00:13:35.000 --> 00:13:40.000]  My God
[00:13:40.000 --> 00:13:45.000]  不是開玩笑吧
[00:13:45.000 --> 00:13:53.000]  有份愛情是沒所謂的
[00:13:53.000 --> 00:13:57.000]  My God
[00:13:57.000 --> 00:14:01.000]  不是吧
[00:14:01.000 --> 00:14:08.000]  今天我們的基督徒變成這樣
[00:14:08.000 --> 00:14:11.000]  講道的人不是比你們好
[00:14:11.000 --> 00:14:13.000]  我只是意識到
[00:14:13.000 --> 00:14:16.000]  我們是一個被文化
[00:14:16.000 --> 00:14:19.000]  一種異族的文化
[00:14:19.000 --> 00:14:21.000]  是淫亂的文化
[00:14:21.000 --> 00:14:25.000]  耶穌說這是一個淫亂的世代
[00:14:25.000 --> 00:14:28.000]  我們一個人搞不定
[00:14:28.000 --> 00:14:32.000]  我們要和我們小組的人一起面對
[00:14:32.000 --> 00:14:34.000]  一起鼓勵
[00:14:34.000 --> 00:14:37.000]  一起過聖潔的生活
[00:14:37.000 --> 00:14:39.000]  一起抬起頭來
[00:14:39.000 --> 00:14:42.000]  知道自己不僅是上帝的兒女
[00:14:42.000 --> 00:14:49.000]  我們也是基督的領袖
[00:14:49.000 --> 00:14:52.000]  我們可以得聖
[00:14:52.000 --> 00:14:55.000]  我們可以過有意義的生活
[00:14:55.000 --> 00:14:58.000]  我們可以聖潔
[00:14:58.000 --> 00:15:02.000]  我們可以生活有正義
[00:15:02.000 --> 00:15:04.000]  因爲耶穌應許說
[00:15:04.000 --> 00:15:07.000]  今天我剛纔所讀的經文
[00:15:07.000 --> 00:15:09.000]  在你當中就應驗了
[00:15:09.000 --> 00:15:13.000]  因爲耶穌可以幫助我們
[00:15:13.000 --> 00:15:15.000]  Hallelujah
[00:15:15.000 --> 00:15:18.000]  你我可以有自由
[00:15:18.000 --> 00:15:20.000]  我們不需要說
[00:15:20.000 --> 00:15:21.000]  哎呀我又不行了
[00:15:21.000 --> 00:15:22.000]  哎呀很難講的
[00:15:22.000 --> 00:15:23.000]  哎呀很難做的
[00:15:23.000 --> 00:15:25.000]  No
[00:15:25.000 --> 00:15:26.000]  我們反而說
[00:15:26.000 --> 00:15:28.000]  我靠着那家給我力量的
[00:15:28.000 --> 00:15:34.000]  凡事都能做
[00:15:34.000 --> 00:15:40.000]  I can do anything
[00:15:40.000 --> 00:15:43.000]  By the one who set me free
[00:15:43.000 --> 00:15:51.000]  By the one who strengthen me
[00:15:51.000 --> 00:15:55.000]  因爲你的社會
[00:15:55.000 --> 00:15:57.000]  每個人都受了傷
[00:15:57.000 --> 00:15:59.000]  爲什麼
[00:15:59.000 --> 00:16:01.000]  因爲你和我都是罪人
[00:16:01.000 --> 00:16:03.000]  你和我或多或少
[00:16:03.000 --> 00:16:06.000]  都會曾經傷害過人
[00:16:06.000 --> 00:16:08.000]  會不會
[00:16:08.000 --> 00:16:10.000]  你同意舉一舉手
[00:16:10.000 --> 00:16:12.000]  你和我都會傷害過人
[00:16:12.000 --> 00:16:14.000]  有意無意
[00:16:14.000 --> 00:16:16.000]  是不是
[00:16:16.000 --> 00:16:19.000]  你和我都會受傷害
[00:16:19.000 --> 00:16:22.000]  因爲別人真的毫無理由
[00:16:22.000 --> 00:16:26.000]  是毫無愛心傷害了我
[00:16:26.000 --> 00:16:28.000]  有沒有
[00:16:28.000 --> 00:16:31.000]  你有沒有受過傷害
[00:16:31.000 --> 00:16:33.000]  有一個姐妹
[00:16:33.000 --> 00:16:35.000]  在我們輔導的時候哭哭啼啼
[00:16:35.000 --> 00:16:37.000]  因爲她想有寶寶
[00:16:37.000 --> 00:16:39.000]  但很多年都沒有寶寶
[00:16:39.000 --> 00:16:40.000]  不過不知怎樣
[00:16:40.000 --> 00:16:45.000]  有一個超級市場
[00:16:45.000 --> 00:16:49.000]  碰到教會一個年紀大一點的姐妹
[00:16:49.000 --> 00:16:52.000]  爲什麼你還沒有小孩
[00:16:52.000 --> 00:16:54.000]  爲什麼你還沒有小孩
[00:16:54.000 --> 00:16:56.000]  我的兒子都有了
[00:16:56.000 --> 00:16:57.000]  爲什麼你還沒有
[00:16:57.000 --> 00:16:58.000]  有什麼事
[00:16:58.000 --> 00:17:04.000]  爲什麼不要
[00:17:04.000 --> 00:17:08.000]  那個姐妹回來哭哭啼啼
[00:17:08.000 --> 00:17:10.000]  她說那天我心情不好
[00:17:10.000 --> 00:17:12.000]  但竟然在主裏面
[00:17:12.000 --> 00:17:15.000]  有一個姐妹對我這樣的說法
[00:17:15.000 --> 00:17:17.000]  我很受創傷
[00:17:17.000 --> 00:17:18.000]  我想不要嗎
[00:17:18.000 --> 00:17:23.000]  我巴不得有
[00:17:23.000 --> 00:17:25.000]  我不想自己有小孩嗎
[00:17:25.000 --> 00:17:29.000]  我巴不得自己有,但沒有
[00:17:29.000 --> 00:17:31.000]  我見到人家這麼開心
[00:17:31.000 --> 00:17:33.000]  一個又有,兩個又有
[00:17:33.000 --> 00:17:35.000]  這麼簡單,這麼快
[00:17:35.000 --> 00:17:37.000]  他們有一個團契
[00:17:37.000 --> 00:17:42.000]  我去哪裏呢
[00:17:42.000 --> 00:17:45.000]  她沒有告訴我是誰
[00:17:45.000 --> 00:17:47.000]  我也不知道是誰
[00:17:47.000 --> 00:17:49.000]  但我覺得
[00:17:49.000 --> 00:17:52.000]  那個姐妹不是很敏感
[00:17:52.000 --> 00:17:59.000]  讓我們悔改,拜託
[00:18:22.000 --> 00:18:31.000]  快可慢,總要有神的話在裏面就夠了
[00:18:31.000 --> 00:18:33.000]  所以既然我們容易受傷害
[00:18:33.000 --> 00:18:35.000]  既然我們曾經會傷害人
[00:18:35.000 --> 00:18:36.000]  教會是什麼
[00:18:36.000 --> 00:18:40.000]  教會是吸引所有惱惱叫叫的人來的地方
[00:18:40.000 --> 00:18:42.000]  所以你不要以爲教會很棒
[00:18:42.000 --> 00:18:50.000]  教會是專歡迎罪人,受傷的人
[00:18:50.000 --> 00:18:53.000]  但我告訴你一個好消息
[00:18:53.000 --> 00:18:58.000]  教會可以醫治受傷的人
[00:18:58.000 --> 00:19:02.000]  叫受傷的人進來受了醫治
[00:19:02.000 --> 00:19:04.000]  他可以抬起頭走出去
[00:19:04.000 --> 00:19:08.000]  再次過一個新的生活
[00:19:08.000 --> 00:19:10.000]  這是我相信的
[00:19:10.000 --> 00:19:12.000]  這是我看見的
[00:19:12.000 --> 00:19:14.000]  這是我相信的
[00:19:14.000 --> 00:19:16.000]  這是我從你們當中看到的
[00:19:16.000 --> 00:19:18.000]  上帝在做醫治的工作
[00:19:18.000 --> 00:19:21.000]  並且透過你和我在做醫治的工作
[00:19:21.000 --> 00:19:24.000]  Hallelujah,Amen
[00:19:24.000 --> 00:19:27.000]  你們曾經在這個教會受過醫治嗎
[00:19:27.000 --> 00:19:29.000]  受過請舉手
[00:19:29.000 --> 00:19:30.000]  得過醫治嗎
[00:19:30.000 --> 00:19:32.000]  得過安慰嗎
[00:19:32.000 --> 00:19:34.000]  感謝上帝
[00:19:34.000 --> 00:19:37.000]  上帝透過弟兄姐妹幫助我們
[00:19:37.000 --> 00:19:42.000]  我們看這裏的經文
[00:19:42.000 --> 00:19:44.000]  在剛纔那段經文裏面
[00:19:44.000 --> 00:19:46.000]  我突然發覺到一件事
[00:19:46.000 --> 00:19:48.000]  我從來沒有發覺到
[00:19:48.000 --> 00:19:50.000]  在幾節的經文裏面
[00:19:50.000 --> 00:19:52.000]  第三節到第七節的經文裏面
[00:19:52.000 --> 00:19:54.000]  竟然在幾節的經文裏面
[00:19:54.000 --> 00:19:57.000]  有十次提到安慰這個字
[00:19:57.000 --> 00:19:59.000]  安慰這個字在希臘文來說
[00:19:59.000 --> 00:20:01.000]  叫Paracletius
[00:20:01.000 --> 00:20:03.000]  Paracletius這個字
[00:20:03.000 --> 00:20:06.000]  和聖靈保衛師這個字
[00:20:06.000 --> 00:20:09.000]  Paracletus是同一個字根
[00:20:09.000 --> 00:20:13.000]  就是說那位站在你旁邊的那位
[00:20:13.000 --> 00:20:15.000]  聖靈是站在你旁邊
[00:20:15.000 --> 00:20:18.000]  也都在你心裏面陪伴你
[00:20:18.000 --> 00:20:22.000]  在你人生走過什麼更加困苦的路程
[00:20:22.000 --> 00:20:24.000]  聖靈一路在這裏陪伴你
[00:20:24.000 --> 00:20:26.000]  奮爲你保護你
[00:20:26.000 --> 00:20:28.000]  然後我覺得
[00:20:28.000 --> 00:20:29.000]  Spiritual Director
[00:20:29.000 --> 00:20:32.000]  或者屬靈導引的
[00:20:32.000 --> 00:20:35.000]  導師或者那些正在學習的
[00:20:35.000 --> 00:20:37.000]  我們叫他什麼名字呢
[00:20:37.000 --> 00:20:39.000]  我發覺到有一個名字原來非常好
[00:20:39.000 --> 00:20:42.000]  叫做安慰者
[00:20:42.000 --> 00:20:47.000]  我們每個人都可以成爲安慰者
[00:20:47.000 --> 00:20:50.000]  Paracletius
[00:20:50.000 --> 00:20:52.000]  意思就是說你站在人旁邊
[00:20:52.000 --> 00:20:54.000]  不是因爲你懂事
[00:20:54.000 --> 00:20:55.000]  不是因爲你給他好東西
[00:20:55.000 --> 00:20:57.000]  而是說你站在他旁邊
[00:20:57.000 --> 00:20:58.000]  陪着他他哭
[00:20:58.000 --> 00:20:59.000]  你不用說什麼
[00:20:59.000 --> 00:21:01.000]  陪着他一起哭
[00:21:01.000 --> 00:21:02.000]  減輕他的痛苦
[00:21:02.000 --> 00:21:04.000]  給予他支持、慰藉和鼓勵
[00:21:04.000 --> 00:21:06.000]  然後這個詞還有隱藏的意思
[00:21:06.000 --> 00:21:08.000]  就是說給他力量
[00:21:08.000 --> 00:21:09.000]  因爲你的陪伴給他能力
[00:21:09.000 --> 00:21:12.000]  給他信心、給他安慰
[00:21:12.000 --> 00:21:15.000]  以致他不需要一直低着頭
[00:21:15.000 --> 00:21:17.000]  覺得絕望
[00:21:17.000 --> 00:21:21.000]  第二個slide
[00:21:21.000 --> 00:21:22.000]  我們發覺到
[00:21:22.000 --> 00:21:24.000]  剛纔我說的introduction
[00:21:24.000 --> 00:21:26.000]  繼續去
[00:21:26.000 --> 00:21:29.000]  聖靈是那位安慰者
[00:21:29.000 --> 00:21:31.000]  有六點很簡單的
[00:21:31.000 --> 00:21:32.000]  就是剛纔那段經文
