
[00:00:00.000 --> 00:00:03.880]  July 4th 我們都知道是美國的國慶
[00:03:37.800 --> 00:03:41.480]  在創世紀裡面有一個叫做巴別國
[00:03:41.480 --> 00:03:44.920]  就是當初建巴別塔那個巴別國
[00:03:44.920 --> 00:03:48.760]  來我們來看就是林路的巴別國
[00:03:48.760 --> 00:03:52.360]  巴別國然後建立了巴別塔
[00:03:52.360 --> 00:03:54.920]  他們說我們在一處
[00:03:54.920 --> 00:03:56.480]  我們要建高塔
[00:03:56.480 --> 00:03:58.360]  我們要直通田廳
[00:03:58.360 --> 00:04:01.280]  那麼神就把他們塔弄倒了
[00:04:01.280 --> 00:04:03.480]  把他們的口音變亂
[00:04:03.480 --> 00:04:05.800]  把他們打散
[00:04:05.800 --> 00:04:10.280]  這就是當初巴別國的一件大事情
[00:04:10.280 --> 00:04:12.280]  我自己很清楚
[00:04:12.280 --> 00:04:17.000]  巴別其實在現代科技也有用這個字
[00:04:17.000 --> 00:04:20.280]  因為我以前我的專業是做網路通訊
[00:04:20.280 --> 00:04:24.080]  所以如果你聽電話聽不清楚
[00:04:24.080 --> 00:04:26.040]  這英文叫做Babbling
[00:04:26.040 --> 00:04:28.560]  就是巴別塔這裡過來的
[00:04:28.560 --> 00:04:32.480]  就是表示說大家口音都弄亂掉
[00:04:32.480 --> 00:04:34.480]  這個巴別國呢
[00:04:34.480 --> 00:04:37.400]  是林路的國沒有多久
[00:04:37.400 --> 00:04:39.720]  然後就崩潰
[00:04:39.720 --> 00:04:41.360]  就語言變亂
[00:04:41.360 --> 00:04:44.400]  就國度就失散
[00:04:44.400 --> 00:04:46.800]  然後跟著聖經上面就講了
[00:04:46.800 --> 00:04:51.360]  由許許多多的國家的興盛還有衰敗
[00:04:51.360 --> 00:04:54.320]  其中講到有一個國家就是很有意思的
[00:04:54.320 --> 00:04:56.000]  就是巴比倫
[00:04:56.000 --> 00:04:58.800]  就是尼布賈尼沙王
[00:04:58.800 --> 00:05:02.400]  尼布賈尼沙王他有一次夢到驚嚇
[00:05:02.400 --> 00:05:05.040]  但是他忘記是什麼了
[00:05:05.040 --> 00:05:06.160]  全國沒有人解
[00:05:06.160 --> 00:05:08.480]  結果把但一里提來
[00:05:08.480 --> 00:05:09.720]  問但一里
[00:05:09.720 --> 00:05:12.200]  但一里跟他說
[00:05:12.200 --> 00:05:16.480]  神數算你的國到此為止了
[00:05:16.480 --> 00:05:19.440]  聖經把你撐在天庭裡面
[00:05:19.440 --> 00:05:21.840]  顯出你的虧欠
[00:05:21.840 --> 00:05:25.560]  你的國要歸馬代波斯
[00:05:25.560 --> 00:05:29.960]  但一里就講出他看的那個大象是什麼樣子
[00:05:29.960 --> 00:05:31.480]  那今天我們都知道
[00:05:31.480 --> 00:05:33.800]  是金頭一個大巨人
[00:05:33.800 --> 00:05:38.800]  來點一下尼布賈尼沙的巨像
[00:05:38.800 --> 00:05:39.680]  點一下
[00:05:39.680 --> 00:05:44.400]  他是代表世上史上所有國家的代表
[00:05:44.400 --> 00:05:48.360]  這個就是巴比倫他那個金的頭
[00:05:48.360 --> 00:05:52.160]  因為巴比倫他們認為他們是榮耀尊貴
[00:05:52.160 --> 00:05:54.760]  那麼他的國要存到萬代的
[00:05:54.760 --> 00:05:57.280]  所以他的代表是金子
[00:05:57.280 --> 00:05:59.160]  然後銀兄
[00:05:59.160 --> 00:06:03.920]  銀兄就是後來接續巴比倫的馬代波斯帝國
[00:06:03.920 --> 00:06:06.280]  就是今天的伊朗那一代
[00:06:06.280 --> 00:06:09.920]  那麼因為他們用的貨幣是銀幣
[00:06:09.920 --> 00:06:12.040]  然後銅幅
[00:06:12.040 --> 00:06:15.120]  銅幅實際上就是希臘
[00:06:15.120 --> 00:06:17.160]  就是亞歷山大帝
[00:06:17.160 --> 00:06:20.360]  他們那個時候已經會開始用青銅械
[00:06:20.360 --> 00:06:22.680]  所以他們是用銅幅
[00:06:22.680 --> 00:06:26.280]  聖經裡面預言這個國家要起來的
[00:06:26.280 --> 00:06:28.640]  然後最後是鐵腳
[00:06:28.640 --> 00:06:30.360]  腿是鐵的
[00:06:30.360 --> 00:06:32.560]  這是羅馬帝國
[00:06:32.560 --> 00:06:35.160]  那個時候鐵器已經開始有了
[00:06:35.160 --> 00:06:37.640]  他們用鐵器做兵器了
[00:06:37.640 --> 00:06:40.200]  打遍了全世界
[00:06:40.200 --> 00:06:42.840]  最後是腳十個指頭
[00:06:42.840 --> 00:06:45.640]  泥跟鐵的腳
[00:06:45.640 --> 00:06:51.040]  那個實際上是今天的所謂的後羅馬帝國
[00:06:51.040 --> 00:06:53.240]  就是今天的西方列強
[00:06:53.240 --> 00:06:55.280]  譬如說是歐盟
[00:06:55.280 --> 00:06:57.280]  歐盟創始國有幾個國家
[00:06:57.280 --> 00:06:59.080]  十個國家
[00:06:59.080 --> 00:07:01.080]  所以金銀銅鐵
[00:07:01.080 --> 00:07:03.200]  然後泥巴跟鐵
[00:07:03.200 --> 00:07:06.080]  泥巴跟鐵今天是叫什麼
[00:07:06.080 --> 00:07:07.280]  混凝土
[00:07:07.280 --> 00:07:08.680]  concrete
[00:07:08.680 --> 00:07:10.240]  假如你要建房子
[00:07:10.240 --> 00:07:12.080]  你要蓋車房的話
[00:07:12.080 --> 00:07:14.240]  你下面有鐵絲網
[00:07:14.240 --> 00:07:20.240]  然後上面就鋪了水泥攪拌泥沙的鋪起來
[00:07:20.240 --> 00:07:23.600]  比金銀銅鐵都要堅固
[00:07:23.600 --> 00:07:26.960]  所以這就要打碎了一切
[00:07:26.960 --> 00:07:30.320]  這是阿拉法特曾經說
[00:07:30.320 --> 00:07:32.440]  這就是歐盟跟美國
[00:07:32.440 --> 00:07:35.680]  美國叫做歐盟的延續
[00:07:35.680 --> 00:07:39.280]  他說這是新羅馬帝國
[00:07:39.280 --> 00:07:42.440]  這是美國的一路走來
[00:07:42.440 --> 00:07:45.840]  在聖經上面早就已經講好了
[00:07:45.840 --> 00:07:48.080]  美國要興起的
[00:07:48.080 --> 00:07:49.280]  美國興起
[00:07:49.280 --> 00:07:50.880]  當然我們要知道
[00:07:50.880 --> 00:07:53.480]  哥倫布發現新大陸不是嗎
[00:07:53.480 --> 00:07:56.760]  還要走到預言中的美國
[00:07:56.760 --> 00:07:59.040]  哥倫布發現新大陸嗎
[00:07:59.040 --> 00:08:02.160]  那個時候記得他以為他是到了印度
[00:08:02.160 --> 00:08:03.120]  對不對
[00:08:03.120 --> 00:08:05.440]  結果他看到印第安人
[00:08:05.440 --> 00:08:09.560]  所以他叫他們叫做印第安
[00:08:09.560 --> 00:08:12.080]  實際上是紅藩
[00:08:12.080 --> 00:08:14.640]  但是他以為他是來到印度
[00:08:14.640 --> 00:08:18.160]  所以就開始英國殖民
[00:08:18.160 --> 00:08:19.000]  法國殖民
[00:08:19.000 --> 00:08:23.040]  全世界殖民都來到美國了
[00:08:23.040 --> 00:08:27.640]  那麼後來最大批的時候是英國的清教徒
[00:08:27.640 --> 00:08:31.200]  他們被逼迫宗教沒有自由
[00:08:31.200 --> 00:08:33.200]  他們就乘著船
[00:08:33.200 --> 00:08:35.840]  然後漂洋過海來到美國
[00:08:35.840 --> 00:08:39.840]  最有名的就是那個五月花號不是嗎
[00:08:39.840 --> 00:08:42.480]  那麼這是過去的一段時間
[00:08:42.480 --> 00:08:44.280]  也蠻有意思的
[00:08:44.280 --> 00:08:47.040]  來到這個新大陸
[00:08:47.040 --> 00:08:48.720]  後來就獨立
[00:08:48.720 --> 00:08:52.880]  經過了兩次的世界大戰
[00:08:52.880 --> 00:08:57.360]  今天美國成為超級的強權
[00:08:57.360 --> 00:09:00.120]  各位你去看世界的歷史
[00:09:00.120 --> 00:09:03.680]  我們從具觀的角度來看
[00:09:03.680 --> 00:09:07.320]  從大概還有記載很清楚的時候
[00:09:07.320 --> 00:09:11.120]  神他要用一個世代
[00:09:11.120 --> 00:09:12.920]  他要用一個民族
[00:09:12.920 --> 00:09:15.360]  他要用一個國家
[00:09:15.360 --> 00:09:18.320]  他都會興起他的
[00:09:18.320 --> 00:09:22.800]  如果那個國家那個民族不能夠接下那個棒子
[00:09:22.800 --> 00:09:25.280]  他又令他衰微下去
[00:09:25.280 --> 00:09:27.440]  譬如說在十二三世紀
[00:09:27.440 --> 00:09:29.800]  十五四六世紀的時候
[00:09:29.800 --> 00:09:31.840]  那個時候西班牙人
[00:09:31.840 --> 00:09:34.040]  他們信的是天主教
[00:09:34.040 --> 00:09:35.360]  神用他們
[00:09:35.360 --> 00:09:40.920]  所以西班牙的無敵艦隊打遍了天下
[00:09:40.920 --> 00:09:43.240]  南美洲
[00:09:43.240 --> 00:09:47.600]  亞洲各處都是西班牙的宣教士
[00:09:47.600 --> 00:09:51.960]  還有他們的宣教徒
[00:09:51.960 --> 00:09:55.640]  到處傳天主教
[00:09:55.640 --> 00:09:59.080]  把天主教帶到世界每一個角落
[00:09:59.080 --> 00:10:03.120]  但是後來西班牙沒落了
[00:10:03.120 --> 00:10:07.720]  這個皇室非常的奢華
[00:10:07.720 --> 00:10:10.120]  皇室非常的腐敗
[00:10:10.120 --> 00:10:14.800]  然後神就興起了下一個英國
[00:10:14.800 --> 00:10:17.920]  英國那個時候轉捩點的戰役
[00:10:17.920 --> 00:10:21.840]  就是在英國跟西班牙的海戰
[00:10:21.840 --> 00:10:25.840]  那個時候英國的大將軍叫尼爾森大將軍
[00:10:25.840 --> 00:10:31.720]  他帶了英國的皇家艦隊跟根本不是西班牙無敵艦隊的對手
[00:10:31.720 --> 00:10:36.120]  打著打著尼爾森自己的座艦都被打沉了
[00:10:36.120 --> 00:10:38.920]  他趴在一塊浮木上面
[00:10:38.920 --> 00:10:41.360]  隨時準備要自殺了
[00:10:41.360 --> 00:10:42.880]  看他遠遠開了一艘船
[00:10:42.880 --> 00:10:44.240]  他說完了
[00:10:44.240 --> 00:10:45.760]  我死了也罷了
[00:10:45.760 --> 00:10:47.000]  再近一看
[00:10:47.000 --> 00:10:50.600]  原來是英國的船軍艦來救他
[00:10:50.600 --> 00:10:52.440]  說打贏了
[00:10:52.440 --> 00:10:55.440]  神取代西班牙人
[00:10:55.440 --> 00:10:56.720]  用英國
[00:10:56.720 --> 00:10:59.680]  所以17世紀18世紀
[00:10:59.680 --> 00:11:03.640]  都是英國人的宣教士在全世界各地
[00:11:03.640 --> 00:11:09.360]  包括在我們中國最有名的戴德森
[00:11:09.360 --> 00:11:09.840]  對了
[00:11:09.840 --> 00:11:11.480]  他們家已經五代了
[00:11:11.480 --> 00:11:14.680]  終於有了中國的血統等等
[00:11:14.680 --> 00:11:19.480]  還有什麼劍橋騎士到中國到處傳福音
[00:11:19.480 --> 00:11:22.360]  傳遍了也是傳遍了世界
[00:11:22.360 --> 00:11:24.440]  但是英國工業革命
[00:11:24.440 --> 00:11:26.320]  然後英國人又向前看
[00:11:26.320 --> 00:11:28.760]  英國人又開始
[00:11:28.760 --> 00:11:30.520]  也開始腐敗
[00:11:30.520 --> 00:11:32.080]  也開始遠離神了
[00:11:32.080 --> 00:11:35.880]  神就興起新大陸這個國家
[00:11:35.880 --> 00:11:39.280]  一批清教徒滿懷熱血
[00:11:39.280 --> 00:11:41.960]  他們要尋求宗教的自由
[00:11:41.960 --> 00:11:44.400]  他們要建立神的國度
[00:11:44.400 --> 00:11:46.880]  所以你看美國人剛開始建國的時候
[00:11:46.880 --> 00:11:48.840]  他的founding father
[00:11:48.840 --> 00:11:50.840]  他們都是講
[00:11:50.840 --> 00:11:53.440]  譬如說在美國鈔票上面講說
[00:11:53.440 --> 00:11:55.640]  In God we trust
[00:11:55.640 --> 00:11:57.880]  我們信靠上帝
[00:11:57.880 --> 00:12:04.040]  美國一直走來教會學校都有禱告
[00:12:04.040 --> 00:12:09.360]  甚至於在許許多多的公家機關
[00:12:09.360 --> 00:12:14.560]  都有耶穌基督的權利
[00:12:14.560 --> 00:12:16.440]  都有耶穌基督的名
[00:12:16.440 --> 00:12:19.920]  都是被高舉的都遵行的
[00:12:19.920 --> 00:12:22.280]  是的
[00:12:22.280 --> 00:12:24.800]  但是曾幾何時
[00:12:24.800 --> 00:12:27.960]  美國也開始走下坡了
[00:12:27.960 --> 00:12:30.120]  尤其越來看最近
[00:12:30.120 --> 00:12:32.240]  越來越下坡了
[00:12:32.240 --> 00:12:34.200]  Hallelujah是的神
[00:12:34.200 --> 00:12:35.760]  但是不管怎麼樣
[00:12:35.760 --> 00:12:38.040]  在聖經上面
[00:12:38.040 --> 00:12:41.480]  他講到在這個以西傑書
[00:12:41.480 --> 00:12:43.200]  我念給各位聽
[00:12:43.200 --> 00:12:44.920]  他說
[00:12:44.920 --> 00:12:46.440]  古時河外
[00:12:46.440 --> 00:12:48.680]  翅膀刷刷響
[00:12:48.680 --> 00:12:49.920]  就是美國鷹
[00:12:49.920 --> 00:12:52.840]  你點一下美國鷹
[00:12:52.840 --> 00:12:55.760]  翅膀刷刷響聲之地
[00:12:55.760 --> 00:12:58.720]  才遣使者在水面上
[00:12:58.720 --> 00:13:01.960]  坐蒲草船過海
[00:13:01.960 --> 00:13:05.440]  他北出地中海西入大西洋
[00:13:05.440 --> 00:13:07.880]  所以美國跨兩海
[00:13:07.880 --> 00:13:11.040]  他是大西洋跟太平洋
[00:13:11.040 --> 00:13:14.520]  先是說你們快行的使者要到
[00:13:14.520 --> 00:13:17.000]  高大光華的明
[00:13:17.000 --> 00:13:19.240]  就是美國人那裡去
[00:13:19.240 --> 00:13:21.240]  自從開國以來
[00:13:21.240 --> 00:13:23.280]  那民居其格位
[00:13:23.280 --> 00:13:26.000]  超級強權回去
[00:13:26.000 --> 00:13:29.080]  是分地界踐踏人的
[00:13:29.080 --> 00:13:30.480]  他的美國的基地
[00:13:30.480 --> 00:13:32.520]  其實全世界都有
[00:13:32.520 --> 00:13:34.080]  美國的軍事的介入
[00:13:34.080 --> 00:13:36.880]  全世界都有他的樣子
[00:13:36.880 --> 00:13:38.480]  他的影子
[00:13:38.480 --> 00:13:41.080]  他們的地有江河分開
[00:13:41.080 --> 00:13:43.240]  就是大西洋跟太平洋
[00:13:43.240 --> 00:13:45.120]  所以聖經上的講的很明白
[00:13:45.120 --> 00:13:47.520]  有這個國度
[00:13:47.520 --> 00:13:49.160]  我剛才說
[00:13:49.160 --> 00:13:50.840]  美國鈔票上面印了
[00:13:50.840 --> 00:13:52.200]  In God We Trust
[00:13:52.200 --> 00:13:53.600]  我們信靠上帝
[00:13:53.600 --> 00:13:55.120]  很好不是嗎
[00:13:55.120 --> 00:13:56.360]  但是
[00:13:56.360 --> 00:13:57.800]  你有沒有看到
[00:13:57.800 --> 00:13:59.480]  美國興起的時候
[00:13:59.480 --> 00:14:01.480]  美國的鈔票我們看那張
[00:14:01.480 --> 00:14:02.880]  我們信靠上帝
[00:14:02.880 --> 00:14:05.320]  好不好拜託一下
[00:14:05.320 --> 00:14:07.880]  我們信靠上帝
[00:14:07.880 --> 00:14:10.000]  好的
[00:14:10.000 --> 00:14:11.240]  這是一張鈔票
[00:14:11.240 --> 00:14:12.400]  是不是
[00:14:12.400 --> 00:14:14.600]  他講是In God We Trust
[00:14:14.600 --> 00:14:15.480]  是不是
[00:14:15.480 --> 00:14:17.040]  這是一塊錢的
[00:14:17.040 --> 00:14:19.040]  但是美國這個鈔票
[00:14:19.040 --> 00:14:20.200]  不管是幾塊錢的
[00:14:20.200 --> 00:14:23.280]  都有一個問題你知道嗎
[00:14:23.280 --> 00:14:26.000]  他都擺一個金字塔
[00:14:26.000 --> 00:14:28.360]  然後還有一個叫做一個天眼
[00:14:28.360 --> 00:14:30.440]  這個金字塔上面的一個天眼
[00:14:30.440 --> 00:14:34.040]  那有其他的票子就更奇怪了
[00:14:34.040 --> 00:14:35.360]  譬如講
[00:14:35.360 --> 00:14:37.600]  回到原來的
[00:14:37.600 --> 00:14:40.440]  譬如講我們再來看一下
[00:14:40.440 --> 00:14:43.080]  美國當初立國
[00:14:43.080 --> 00:14:45.640]  我們講說是基督立國
[00:14:45.640 --> 00:14:46.600]  很好
[00:14:46.600 --> 00:14:48.040]  我們也很高興
[00:14:48.040 --> 00:14:49.200]  我們來到這個國家
[00:14:49.200 --> 00:14:50.640]  我如果不來到這個國家
[00:14:50.640 --> 00:14:52.440]  我可能不會信教
[00:14:52.440 --> 00:14:53.840]  不會信基督教
[00:14:53.840 --> 00:14:55.600]  我因為來到這個國家
[00:14:55.600 --> 00:14:57.960]  從我一踏入我就發現
[00:14:57.960 --> 00:15:01.240]  許許多多愛神愛耶穌
[00:15:01.240 --> 00:15:03.240]  許許多多的基督徒
[00:15:03.240 --> 00:15:06.320]  但是我說的每況愈下
[00:15:06.320 --> 00:15:07.840]  你看這個
[00:15:07.840 --> 00:15:09.560]  美國美鈔上面
[00:15:09.560 --> 00:15:11.440]  他其實大有玄機
[00:15:11.440 --> 00:15:13.960]  你看他美鈔這個同濟會
[00:15:13.960 --> 00:15:16.280]  同濟會就是美省
[00:15:16.280 --> 00:15:20.160]  美國有幾個大有頭有頭有臉的人
[00:15:20.160 --> 00:15:23.080]  他們事實上都屬於同濟會
[00:15:23.080 --> 00:15:24.480]  你看他這個
[00:15:24.480 --> 00:15:25.920]  他這個中
[00:15:25.920 --> 00:15:28.000]  最上角是一個天眼
[00:15:28.000 --> 00:15:30.840]  然後其他五個角
[00:15:30.840 --> 00:15:34.040]  正好是MASON
[00:15:34.040 --> 00:15:35.320]  MASON
[00:15:35.320 --> 00:15:36.640]  就在這個鈔票裡面
[00:15:36.640 --> 00:15:38.080]  他擺了這個東西
[00:15:38.080 --> 00:15:40.320]  他無緣無故
[00:15:40.320 --> 00:15:41.480]  人家就是
[00:15:41.480 --> 00:15:42.960]  一個是往上三角形
[00:15:42.960 --> 00:15:44.680]  一個往下三角形
[00:15:44.680 --> 00:15:47.520]  這個其實上有一點像大衛之心
[00:15:47.520 --> 00:15:49.560]  但是卻偏偏
[00:15:49.560 --> 00:15:51.040]  一個天眼在那邊
[00:15:51.040 --> 00:15:52.120]  然後MASON
[00:15:52.120 --> 00:15:53.920]  MASON就是同濟會
[00:15:53.920 --> 00:15:55.040]  同濟會個人
[00:15:55.040 --> 00:15:56.360]  大家可能不太曉得
[00:15:56.360 --> 00:15:58.040]  同濟會
[00:15:58.040 --> 00:16:00.280]  他基本上是
[00:16:00.280 --> 00:16:02.120]  譬如說我知道美國有幾個總統
[00:16:02.120 --> 00:16:03.320]  他是同濟會的
[00:16:03.320 --> 00:16:04.920]  譬如說是富蘭克林
[00:16:04.920 --> 00:16:06.480]  他是同濟會的
[00:16:06.480 --> 00:16:09.000]  那麼同濟會在今天還有分支
[00:16:09.000 --> 00:16:10.080]  到處都有
[00:16:10.080 --> 00:16:11.000]  他們有一點
[00:16:11.000 --> 00:16:13.680]  後來他們還分出來叫做
[00:16:13.680 --> 00:16:15.560]  Christian Science
[00:16:15.560 --> 00:16:18.400]  幾乎叫科學會等等
[00:16:18.400 --> 00:16:20.000]  譬如說富蘭克林
[00:16:20.000 --> 00:16:21.880]  他自己就有
[00:16:21.880 --> 00:16:23.520]  他自己就有做一本聖經
[00:16:23.520 --> 00:16:25.640]  他把所有的神蹟啟示
[00:16:25.640 --> 00:16:26.480]  不合理的東西
[00:16:26.480 --> 00:16:27.480]  統統拿掉
[00:16:27.480 --> 00:16:29.360]  所以那聖經很薄
[00:16:29.360 --> 00:16:31.560]  他們是從科學的角度
[00:16:31.560 --> 00:16:33.360]  但是同濟會
[00:16:33.360 --> 00:16:34.920]  他們常常是
[00:16:34.920 --> 00:16:36.720]  有錢有勢的人聚在一起
[00:16:36.720 --> 00:16:38.920]  好像一個私人的俱樂部
[00:16:38.920 --> 00:16:40.480]  他們有很多的章規
[00:16:40.480 --> 00:16:42.840]  然後大家在互相幫忙
[00:16:42.840 --> 00:16:45.640]  甚至於有的時候欺壓良民等
[00:16:45.640 --> 00:16:47.760]  美國有些就是同濟會
[00:16:47.760 --> 00:16:51.320]  好下一個再回到原稿去
[00:16:51.320 --> 00:16:54.360]  甚至於美國的鈔票上面
[00:16:54.360 --> 00:16:57.680]  還有受孕這個666
[00:16:57.680 --> 00:16:59.320]  這個紙在上面
[00:16:59.320 --> 00:17:01.240]  各位來我秀你們看
[00:17:01.240 --> 00:17:03.160]  美國的鈔票
[00:17:03.160 --> 00:17:03.880]  你看這個上面
[00:17:03.880 --> 00:17:05.440]  他們把它圈起來
[00:17:05.440 --> 00:17:07.200]  然後自放大
[00:17:07.200 --> 00:17:11.320]  NDCCLXXVI
[00:17:11.320 --> 00:17:13.560]  你知道在希臘字母裡面
[00:17:13.560 --> 00:17:16.240]  I就是1
[00:17:16.240 --> 00:17:18.160]  兩個I就是2
[00:17:18.160 --> 00:17:20.560]  三個I就是3
[00:17:20.560 --> 00:17:23.600]  一個1再一個V就是4
[00:17:23.600 --> 00:17:25.040]  V就是5
[00:17:25.040 --> 00:17:27.000]  V1就是6
[00:17:27.000 --> 00:17:29.840]  然後X是10
[00:17:29.840 --> 00:17:33.200]  那麼L是50
[00:17:33.200 --> 00:17:35.640]  C是100
[00:17:35.640 --> 00:17:36.840]  D是500
[00:17:36.840 --> 00:17:38.320]  N是1000
[00:17:38.320 --> 00:17:40.840]  你把這加起來就是1776
[00:17:40.840 --> 00:17:42.360]  很有意思
[00:17:42.360 --> 00:17:44.440]  但是他有另外一種做法
[00:17:44.440 --> 00:17:46.240]  就是跳一個字
[00:17:46.240 --> 00:17:47.080]  然後贏一個
[00:17:47.080 --> 00:17:51.000]  然後通通加起來就是666
[00:17:51.000 --> 00:17:54.200]  1776是美國獨立的機制
[00:17:54.200 --> 00:17:56.040]  666是您上面講
[00:17:56.040 --> 00:17:58.880]  是不是說受的數字
[00:17:58.880 --> 00:18:01.120]  是的
[00:18:01.120 --> 00:18:02.040]  美國的鈔票
[00:18:02.040 --> 00:18:05.280]  固然講說In God We Trust
[00:18:05.280 --> 00:18:07.720]  卻暗藏了同濟會
[00:18:07.720 --> 00:18:09.440]  暗藏了金字塔
[00:18:09.440 --> 00:18:11.680]  卻暗藏了天眼
[00:18:11.680 --> 00:18:14.360]  卻暗藏了受濟666
[00:18:14.360 --> 00:18:17.160]  而且上面還有911在上面
[00:18:17.160 --> 00:18:18.320]  你都不相信
[00:18:18.320 --> 00:18:19.880]  來我們再來看一個
[00:18:19.880 --> 00:18:20.680]  我那天禮拜五
[00:18:20.680 --> 00:18:21.680]  我們在小組的時候
