
[00:00:00.000 --> 00:00:04.640]  今天唱的詩歌也很配合我們稍後要講的訊息
[00:02:43.640 --> 00:02:46.640]  耶穌已經不斷在之前跟門徒說
[00:02:46.640 --> 00:02:48.640]  祂將要受死
[00:02:48.640 --> 00:02:49.640]  將要被埋葬
[00:02:49.640 --> 00:02:50.640]  將要復活
[00:02:50.640 --> 00:02:52.640]  沒錯
[00:02:52.640 --> 00:02:55.640]  有時我們知道了很多關於復活的消息和知識
[00:02:55.640 --> 00:02:57.640]  只是停留在腦裡
[00:02:57.640 --> 00:02:59.640]  門徒也是
[00:02:59.640 --> 00:03:01.640]  他們經歷過很多跟耶穌一起的事
[00:03:01.640 --> 00:03:04.640]  在《約翰福音》裡有七個神蹟
[00:03:04.640 --> 00:03:11.640]  他們喝過耶穌由水變成的酒
[00:03:11.640 --> 00:03:14.640]  他們也見到耶穌將三十八年患病的人
[00:03:14.640 --> 00:03:16.640]  的癱子能夠醫治
[00:03:16.640 --> 00:03:19.640]  他們也吃過耶穌能夠餵飽五千人的五餅二魚
[00:03:19.640 --> 00:03:21.640]  他們見到耶穌在風高浪高的時候
[00:03:21.640 --> 00:03:23.640]  在水面上行走
[00:03:23.640 --> 00:03:27.640]  他們也見到耶穌能夠醫好一個天生是黑眼
[00:03:27.640 --> 00:03:28.640]  連眼睛都沒有的人
[00:03:28.640 --> 00:03:29.640]  都能夠看得見
[00:03:29.640 --> 00:03:32.640]  更加見到耶穌將拉薩路復活
[00:03:32.640 --> 00:03:34.640]  但是在這個傍晚
[00:03:34.640 --> 00:03:36.640]  這群門徒仍然很害怕
[00:03:36.640 --> 00:03:38.640]  他們不是不相信
[00:03:38.640 --> 00:03:39.640]  只是很害怕
[00:03:39.640 --> 00:03:41.640]  很害怕被猶太人抓住
[00:03:41.640 --> 00:03:47.640]  其實在我們所認識的
[00:03:47.640 --> 00:03:50.640]  很多信心的偉人
[00:03:50.640 --> 00:03:52.640]  很多很好的聖經人物
[00:03:52.640 --> 00:03:56.640]  何嘗不是也曾經有害怕的時候
[00:03:56.640 --> 00:03:58.640]  好像亞伯拉罕信心之父
[00:03:58.640 --> 00:04:02.640]  他也曾經害怕將自己的妻子當作妹妹
[00:04:02.640 --> 00:04:04.640]  不敢告訴埃及法老王
[00:04:04.640 --> 00:04:10.640]  約伯爾尼亞也曾經有信心軟弱害怕的時候
[00:04:10.640 --> 00:04:12.640]  可能我們有時候會說
[00:04:12.640 --> 00:04:14.640]  這群門徒這群聖經人物真是渣
[00:04:14.640 --> 00:04:17.640]  整個縮頭烏龜是我就不會了
[00:04:17.640 --> 00:04:19.640]  我之前也覺得自己很勇敢
[00:04:19.640 --> 00:04:21.640]  但是當我看完這齣戲
[00:04:21.640 --> 00:04:23.640]  叫《沉默的時候》
[00:04:23.640 --> 00:04:26.640]  這位男主角高舉著主餐
[00:04:26.640 --> 00:04:30.640]  和這群日本的基督徒去守主餐
[00:04:30.640 --> 00:04:32.640]  其實當時是十六世紀
[00:04:32.640 --> 00:04:35.640]  如果你有聽我前晚說受會節
[00:04:35.640 --> 00:04:36.640]  也說過一點
[00:04:36.640 --> 00:04:37.640]  也可能有幾個人看過
[00:04:37.640 --> 00:04:38.640]  不如問一問
[00:04:38.640 --> 00:04:40.640]  有幾個人已經看過這齣戲
[00:04:40.640 --> 00:04:41.640]  也不多
[00:04:41.640 --> 00:04:42.640]  可能要多說一點
[00:04:42.640 --> 00:04:43.640]  也不會說太多
[00:04:43.640 --> 00:04:45.640]  鼓勵大家自己看
[00:04:45.640 --> 00:04:47.640]  他天不怕地不怕
[00:04:47.640 --> 00:04:52.640]  因為當時日本已經禁止基督教邪教
[00:04:52.640 --> 00:04:54.640]  很多基督徒都要殺死
[00:04:54.640 --> 00:04:55.640]  宣教士都很殉道
[00:04:55.640 --> 00:04:58.640]  但他仍然要進入日本裡面
[00:04:58.640 --> 00:05:00.640]  去找他的師父
[00:05:00.640 --> 00:05:04.640]  去幫這群天主教徒
[00:05:04.640 --> 00:05:07.640]  他很勇敢
[00:05:07.640 --> 00:05:08.640]  他寧願死
[00:05:08.640 --> 00:05:10.640]  他說我都不會踐踏耶穌像
[00:05:10.640 --> 00:05:11.640]  我都不會棄教
[00:05:11.640 --> 00:05:13.640]  但整齣戲裡面
[00:05:13.640 --> 00:05:15.640]  他都有害怕的時候
[00:05:15.640 --> 00:05:17.640]  他都有膽怯的時候
[00:05:17.640 --> 00:05:20.640]  都有信心軟弱迷失的時候
[00:05:20.640 --> 00:05:22.640]  試問其實
[00:05:22.640 --> 00:05:25.640]  哪一個弟兄姊妹從來沒有害怕過呢?
[00:05:25.640 --> 00:05:29.640]  我們哪一個從來沒有在信仰裡面疑惑過呢?
[00:05:29.640 --> 00:05:30.640]  沒錯
[00:05:30.640 --> 00:05:32.640]  我們每一個人都可能有不同的原因
[00:05:32.640 --> 00:05:34.640]  要躲在門背後
[00:05:34.640 --> 00:05:35.640]  我們不是不相信
[00:05:35.640 --> 00:05:39.640]  而是我們的確有害怕和疑惑
[00:05:39.640 --> 00:05:42.640]  究竟門徒害怕什麼呢?
[00:05:42.640 --> 00:05:43.640]  門徒害怕的
[00:05:43.640 --> 00:05:45.640]  可能就是他們很無奈地接受到
[00:05:45.640 --> 00:05:48.640]  耶穌已經釘在十字架上的行刑
[00:05:48.640 --> 00:05:49.640]  已經死亡了
[00:05:49.640 --> 00:05:53.640]  他的主耶穌已經被徹底擊敗了
[00:05:53.640 --> 00:05:55.640]  他們很害怕被猶太人再抓
[00:05:55.640 --> 00:05:58.640]  要重蹈耶穌的覆轍
[00:05:58.640 --> 00:06:00.640]  弟兄姊妹
[00:06:00.640 --> 00:06:02.640]  今天你又有什麼害怕呢?
[00:06:02.640 --> 00:06:04.640]  在你這一刻
[00:06:04.640 --> 00:06:05.640]  你的信心如何呢?
[00:06:05.640 --> 00:06:08.640]  你有什麼憂慮呢?
[00:06:08.640 --> 00:06:09.640]  我們都承認
[00:06:09.640 --> 00:06:11.640]  我們面對考試
[00:06:11.640 --> 00:06:12.640]  面對工作
[00:06:12.640 --> 00:06:14.640]  面對我們的身體
[00:06:14.640 --> 00:06:15.640]  面對我們所愛的人
[00:06:15.640 --> 00:06:16.640]  家庭
[00:06:16.640 --> 00:06:18.640]  和今天的社會局勢
[00:06:18.640 --> 00:06:19.640]  我們都會害怕
[00:06:19.640 --> 00:06:20.640]  我們都會猶豫
[00:06:20.640 --> 00:06:22.640]  我們都會害怕
[00:06:22.640 --> 00:06:25.640]  而這群門徒就躲在門背後
[00:06:25.640 --> 00:06:26.640]  彼此分享
[00:06:26.640 --> 00:06:28.640]  彼此分擔
[00:06:28.640 --> 00:06:30.640]  我們同樣都有害怕的時候
[00:06:30.640 --> 00:06:32.640]  但其實可能這群門徒呢
[00:06:32.640 --> 00:06:35.640]  比我們更加的優勝
[00:06:35.640 --> 00:06:38.640]  因為他們願意承認自己有害怕
[00:06:38.640 --> 00:06:40.640]  有軟弱
[00:06:40.640 --> 00:06:42.640]  更加可取的地方就是
[00:06:42.640 --> 00:06:43.640]  他們願意彼此接納
[00:06:43.640 --> 00:06:45.640]  彼此分擔
[00:06:45.640 --> 00:06:48.640]  分享自己的害怕
[00:06:48.640 --> 00:06:51.640]  就好像我們的團契小組
[00:06:51.640 --> 00:06:53.640]  我們在團契小組裡面
[00:06:53.640 --> 00:06:55.640]  能不能夠分享自己的軟弱呢?
[00:06:55.640 --> 00:06:57.640]  分享自己的害怕呢?
[00:06:57.640 --> 00:07:00.640]  分享自己的疑惑呢?
[00:07:00.640 --> 00:07:02.640]  我都很希望
[00:07:02.640 --> 00:07:04.640]  大家都為了我們的團契小組祈禱
[00:07:04.640 --> 00:07:07.640]  而我們弟兄姊妹不單止願意說出自己的軟弱害怕
[00:07:07.640 --> 00:07:10.640]  我們更加能夠彼此互相的支持和接納
[00:07:10.640 --> 00:07:14.640]  因為我們立志要成為一個什麼樣的群體呢?
[00:07:14.640 --> 00:07:15.640]  我們一起讀好不好?
[00:07:15.640 --> 00:07:16.640]  1、2、3
[00:07:16.640 --> 00:07:22.640]  成為相愛、包容、饒恕、接納的群體
[00:07:22.640 --> 00:07:25.640]  一個包容、饒恕、接納、相愛的群體
[00:07:25.640 --> 00:07:28.640]  能夠接納弟兄姊妹說出自己的軟弱
[00:07:28.640 --> 00:07:33.640]  能夠彼此代討、分擔、分享
[00:07:33.640 --> 00:07:35.640]  當他們最害怕的時候
[00:07:35.640 --> 00:07:39.640]  突然間,哇!有一個很普通的說話
[00:07:39.640 --> 00:07:41.640]  「願你們平安」
[00:07:41.640 --> 00:07:43.640]  「願你們平安」
[00:07:43.640 --> 00:07:45.640]  這個其實是當時
[00:07:45.640 --> 00:07:48.640]  非常之普通的一句問候說話
[00:07:48.640 --> 00:07:50.640]  就好像我們平時見到面
[00:07:50.640 --> 00:07:51.640]  「早晨啊」
[00:07:51.640 --> 00:07:53.640]  「嗨,你好啊」這樣
[00:07:53.640 --> 00:07:56.640]  但是對於這幫害怕的門徒來說
[00:07:56.640 --> 00:07:58.640]  是震耳欲聾
[00:07:58.640 --> 00:08:00.640]  簡直是不能夠相信的說話
[00:08:00.640 --> 00:08:02.640]  簡直是大吃一驚
[00:08:02.640 --> 00:08:04.640]  當然
[00:08:04.640 --> 00:08:05.640]  你害怕的時候
[00:08:05.640 --> 00:08:07.640]  突然間有人在你旁邊說了一句說話
[00:08:07.640 --> 00:08:09.640]  你都已經嚇一嚇了
[00:08:09.640 --> 00:08:11.640]  但是對於門徒來說
[00:08:11.640 --> 00:08:14.640]  這句說話既親切又陌生
[00:08:14.640 --> 00:08:16.640]  一方面
[00:08:16.640 --> 00:08:19.640]  他們以為已經不再聽到這句說話了
[00:08:19.640 --> 00:08:22.640]  因為你所愛的主耶穌師父已經死了
[00:08:22.640 --> 00:08:24.640]  怎麼會再聽到耶穌說話呢?
[00:08:24.640 --> 00:08:27.640]  所以當有機會聽到一個已故親人說話的時候
[00:08:27.640 --> 00:08:29.640]  特別被觸動
[00:08:29.640 --> 00:08:31.640]  而且更加特別的地方
[00:08:31.640 --> 00:08:33.640]  他們是門窗緊閉的
[00:08:33.640 --> 00:08:35.640]  在密封的空間裡面
[00:08:35.640 --> 00:08:38.640]  耶穌怎麼可以不動聲色地在他們裡面突然間出現呢?
[00:08:38.640 --> 00:08:40.640]  所以你有理由相信
[00:08:40.640 --> 00:08:42.640]  這位復活的主耶穌
[00:08:42.640 --> 00:08:45.640]  祂真的有一個穿牆過壁
[00:08:45.640 --> 00:08:47.640]  超越空間的能力
[00:08:47.640 --> 00:08:49.640]  但是又要記住
[00:08:49.640 --> 00:08:52.640]  耶穌不是那種幻影或者靈魂出現
[00:08:52.640 --> 00:08:55.640]  因為祂讓門徒摸祂的身體
[00:08:55.640 --> 00:08:57.640]  摸祂的肋骨
[00:08:57.640 --> 00:08:58.640]  摸祂的釘痕
[00:08:58.640 --> 00:09:00.640]  而且耶穌也會肚餓
[00:09:00.640 --> 00:09:02.640]  耶穌也需要食物
[00:09:02.640 --> 00:09:03.640]  這裡在路加分會說的
[00:09:03.640 --> 00:09:04.640]  在這裡不提了
[00:09:04.640 --> 00:09:06.640]  耶穌的顯現
[00:09:06.640 --> 00:09:09.640]  耶穌向門徒說:願你們平安
[00:09:09.640 --> 00:09:11.640]  再次提醒門徒
[00:09:11.640 --> 00:09:14.640]  耶穌記得是那位捨而不捨的好木人
[00:09:14.640 --> 00:09:17.640]  祂不離不棄祂的羊
[00:09:17.640 --> 00:09:20.640]  門徒害怕是真實的
[00:09:20.640 --> 00:09:22.640]  我們有驚慌是真實的
[00:09:22.640 --> 00:09:24.640]  門徒躲起來
[00:09:24.640 --> 00:09:25.640]  我們會退縮
[00:09:25.640 --> 00:09:28.640]  但是主耶穌並沒有責備門徒
[00:09:28.640 --> 00:09:30.640]  也沒有責備我們
[00:09:30.640 --> 00:09:34.640]  祂只是邀請我們相信祂是復活的主
[00:09:34.640 --> 00:09:36.640]  在這個傍晚
[00:09:36.640 --> 00:09:38.640]  耶穌來到群顫抖
[00:09:38.640 --> 00:09:39.640]  沮喪
[00:09:39.640 --> 00:09:41.640]  退縮的門徒當中
[00:09:41.640 --> 00:09:42.640]  邀請他們相信
[00:09:42.640 --> 00:09:45.640]  並且帶給他們喜樂
[00:09:45.640 --> 00:09:48.640]  從害怕當中伸出喜樂
[00:09:48.640 --> 00:09:50.640]  門徒看見主
[00:09:50.640 --> 00:09:52.640]  就喜樂了
[00:09:52.640 --> 00:09:54.640]  令我聯想起
[00:09:54.640 --> 00:09:56.640]  在之前第十六章二十二節我們一起讀
[00:09:56.640 --> 00:09:59.640]  你們現在也是憂愁
[00:09:59.640 --> 00:10:01.640]  但我要再見你們
[00:10:01.640 --> 00:10:04.640]  你們的心就喜樂了
[00:10:04.640 --> 00:10:07.640]  這喜樂也沒有人能奪去
[00:10:07.640 --> 00:10:10.640]  之前門徒不明白
[00:10:10.640 --> 00:10:12.640]  為什麼耶穌不斷地預告
[00:10:12.640 --> 00:10:14.640]  自己要被捉拿受死
[00:10:14.640 --> 00:10:16.640]  所有門徒都覺得很憂愁
[00:10:16.640 --> 00:10:18.640]  但是耶穌已經預告了
[00:10:18.640 --> 00:10:21.640]  祂將來會有復活再見的時候
[00:10:21.640 --> 00:10:23.640]  到時他們的心就會喜樂
[00:10:23.640 --> 00:10:27.640]  現在門徒親眼看見復活的主耶穌
[00:10:27.640 --> 00:10:30.640]  一切憂愁和恐懼都拋諸腦後
[00:10:30.640 --> 00:10:34.640]  心裡的喜樂充滿了整個房間
[00:10:34.640 --> 00:10:36.640]  弟兄姊妹
[00:10:36.640 --> 00:10:38.640]  今天你開心嗎?
[00:10:38.640 --> 00:10:40.640]  主耶穌已經復活了
[00:10:40.640 --> 00:10:43.640]  對你來說又是怎樣呢?
[00:10:43.640 --> 00:10:47.640]  如果你聽到一個喜樂的消息的時候
[00:10:47.640 --> 00:10:49.640]  你會有什麼反應呢?
[00:10:50.640 --> 00:10:53.640]  這個星期有一個很大的喜樂消息
[00:10:53.640 --> 00:10:55.640]  我請Paul Paul 幫我播一播
[00:10:55.640 --> 00:10:56.640]  有聲音的
[00:10:56.640 --> 00:10:58.640]  按一按畫面就應該播了
[00:10:58.640 --> 00:11:02.640]  在瑪麗醫院急需換肝的
[00:11:02.640 --> 00:11:04.640]  43歲女病人鄧貴思
[00:11:04.640 --> 00:11:06.640]  接受一名志願者捐出活肝
[00:11:06.640 --> 00:11:07.640]  正在進行手術
[00:11:07.640 --> 00:11:10.640]  捐贈者是一個26歲的女民怨
[00:11:10.640 --> 00:11:13.640]  她留意到新聞後作出這個決定
[00:11:13.640 --> 00:11:14.640]  並獲得家人的支持
[00:11:14.640 --> 00:11:15.640]  簡學禧報道
[00:11:17.640 --> 00:11:20.640]  鄧貴思早上大約10點離開瑪麗醫院
[00:11:20.640 --> 00:11:22.640]  深切治療部病房進入手術室
[00:11:22.640 --> 00:11:24.640]  接受換肝手術
[00:11:24.640 --> 00:11:27.640]  一般的換肝手術需時7至8小時
[00:11:27.640 --> 00:11:29.640]  較複雜可能要10小時以上
[00:11:29.640 --> 00:11:32.640]  估計手術最快在晚上完成
[00:11:32.640 --> 00:11:36.640]  捐贈者是26歲的鄭小姐Momo
[00:11:36.640 --> 00:11:37.640]  職業是民怨
[00:11:37.640 --> 00:11:40.640]  她臨入院前曾經向母親發短訊
[00:11:40.640 --> 00:11:42.640]  叮囑她不要擔心
[00:11:42.640 --> 00:11:44.640]  又說萬一出事都要撐住
[00:11:44.640 --> 00:11:48.640]  她的母親說女兒前日留意到新聞
[00:11:48.640 --> 00:11:49.640]  主動提出捐肝
[00:11:49.640 --> 00:11:50.640]  雖然擔心
[00:11:50.640 --> 00:11:52.640]  但百分百支持女兒
[00:11:52.640 --> 00:11:56.640]  又說一直有向女兒灌輸捐贈器官的訊息
[00:11:56.640 --> 00:11:58.640]  這次知道女兒的決定
[00:11:58.640 --> 00:12:00.640]  都曾經感動流淚
[00:12:00.640 --> 00:12:01.640]  捐贈一樣東西
[00:12:01.640 --> 00:12:03.640]  我都說沒了肝
[00:12:03.640 --> 00:12:05.640]  說到最後會死的
[00:12:05.640 --> 00:12:10.640]  死亡率有0.5%可能真的死了
[00:12:10.640 --> 00:12:12.640]  我覺得真的值得
[00:12:12.640 --> 00:12:14.640]  因為幫到人
[00:12:14.640 --> 00:12:16.640]  認真的
[00:12:16.640 --> 00:12:18.640]  他們談完之後
[00:12:18.640 --> 00:12:20.640]  再叫我一起談的時候
[00:12:20.640 --> 00:12:23.640]  後來就跟我說
[00:12:23.640 --> 00:12:27.640]  將來肝有時女兒捐不到給你
[00:12:27.640 --> 00:12:29.640]  肝只能捐一次
[00:12:29.640 --> 00:12:31.640]  我說沒問題不用理我
[00:12:31.640 --> 00:12:33.640]  瑪麗醫院就說
[00:12:33.640 --> 00:12:35.640]  收到一名市民願意捐肝
[00:12:35.640 --> 00:12:38.640]  即時進行評估和所需程序
[00:12:38.640 --> 00:12:41.640]  移植比牌在輪候拆第一位的鄧貴師
[00:12:41.640 --> 00:12:42.640]  據了解
[00:12:42.640 --> 00:12:45.640]  院方的部門主管是在星期四凌晨
[00:12:45.640 --> 00:12:47.640]  認為適宜進行手術作出批准
[00:12:47.640 --> 00:12:50.640]  院方感謝捐贈者的無私奉獻
[00:12:50.640 --> 00:12:52.640]  43歲的鄧貴師
[00:12:52.640 --> 00:12:54.640]  早前出現急性肝衰竭
[00:12:54.640 --> 00:12:56.640]  情況危殆需要換肝
[00:12:56.640 --> 00:12:58.640]  他的女兒希望捐出肝臟
[00:12:58.640 --> 00:13:00.640]  但她差3個月才滿18歲
[00:13:00.640 --> 00:13:03.640]  不符合法例要求不能夠捐肝
[00:13:03.640 --> 00:13:05.640]  RTV記者簡學希報道
[00:13:05.640 --> 00:13:09.640]  如果你是鄧貴師
[00:13:09.640 --> 00:13:12.640]  是他的女兒,是他的家人
[00:13:12.640 --> 00:13:16.640]  原本貴師已經沒命了
[00:13:16.640 --> 00:13:18.640]  不能夠活下去了
[00:13:18.640 --> 00:13:20.640]  隨時都會死的
[00:13:20.640 --> 00:13:22.640]  但竟然有一個完全陌生人
[00:13:22.640 --> 00:13:24.640]  說願意捐肝給他
[00:13:24.640 --> 00:13:26.640]  幫他續命
[00:13:26.640 --> 00:13:28.640]  一切的憂愁、擔心、害怕
[00:13:28.640 --> 00:13:30.640]  都會一掃而空
[00:13:30.640 --> 00:13:32.640]  是充滿著開心、喜樂、雀躍
[00:13:32.640 --> 00:13:34.640]  簡直是天大喜訊
[00:13:34.640 --> 00:13:36.640]  一個最大的復活節的禮物
[00:13:36.640 --> 00:13:40.640]  作為捐肝者的鄭小姐
[00:13:40.640 --> 00:13:42.640]  和她的家人又如何呢?
[00:13:42.640 --> 00:13:44.640]  在剛才的訪問當中
[00:13:44.640 --> 00:13:46.640]  很欣賞鄭太
[00:13:46.640 --> 00:13:48.640]  她當然會擔心自己的女兒
[00:13:48.640 --> 00:13:50.640]  因為捐肝手術有風險
[00:13:50.640 --> 00:13:52.640]  但她仍然支持女兒的決定
[00:13:52.640 --> 00:13:54.640]  作為香港的市民
[00:13:54.640 --> 00:13:56.640]  即我們每一份子
[00:13:56.640 --> 00:13:58.640]  我們更加開心和高興
[00:13:58.640 --> 00:14:00.640]  因為在我們的城市裡
[00:14:00.640 --> 00:14:02.640]  仍然有人
[00:14:02.640 --> 00:14:04.640]  願意無私的奉獻
[00:14:04.640 --> 00:14:06.640]  將自己身體中
[00:14:06.640 --> 00:14:08.640]  一個重要的部份
[00:14:08.640 --> 00:14:10.640]  去捐出給一些有需要的人分享
[00:14:10.640 --> 00:14:12.640]  令到我們城市中
[00:14:12.640 --> 00:14:14.640]  仍然有光輝的一面
[00:14:14.640 --> 00:14:16.640]  同樣
[00:14:16.640 --> 00:14:18.640]  其實在我們每個人裡
[00:14:18.640 --> 00:14:20.640]  我們的生命
[00:14:20.640 --> 00:14:22.640]  的確會有結束的時候
[00:14:22.640 --> 00:14:24.640]  我們其實一出生
[00:14:24.640 --> 00:14:26.640]  就是向著死亡
[00:14:26.640 --> 00:14:28.640]  倒數著
[00:14:28.640 --> 00:14:30.640]  我們每一天都向著死亡
[00:14:30.640 --> 00:14:32.640]  走近一步
[00:14:32.640 --> 00:14:34.640]  告訴你
[00:14:34.640 --> 00:14:36.640]  你不用死 你可以復活
[00:14:36.640 --> 00:14:38.640]  是不是天大的喜訊呢
[00:14:38.640 --> 00:14:40.640]  就好像
[00:14:40.640 --> 00:14:42.640]  你今天身體不舒服
[00:14:42.640 --> 00:14:44.640]  你的工作太多
[00:14:44.640 --> 00:14:46.640]  令你呼不過氣
[00:14:46.640 --> 00:14:48.640]  你住在百多呎的地方
[00:14:48.640 --> 00:14:50.640]  連首期都儲不起
[00:14:50.640 --> 00:14:52.640]  你家人的關係很差
[00:14:52.640 --> 00:14:54.640]  你人生有很多不如意的事
[00:14:54.640 --> 00:14:56.640]  但當你知道你有復活的生命的時候
[00:14:56.640 --> 00:14:58.640]  是否應該充滿喜樂
[00:14:58.640 --> 00:15:00.640]  這份喜樂能夠蓋過你一切憂愁
[00:15:00.640 --> 00:15:02.640]  一切害怕
[00:15:02.640 --> 00:15:04.640]  能夠有一個喜樂的人生呢
[00:15:04.640 --> 00:15:06.640]  就好像這個小女孩
[00:15:06.640 --> 00:15:08.640]  對明天充滿著盼望
[00:15:08.640 --> 00:15:10.640]  可以像剛才我們的詩歌
[00:15:10.640 --> 00:15:12.640]  因他活著
[00:15:12.640 --> 00:15:14.640]  我們就能夠面對明天
[00:15:14.640 --> 00:15:16.640]  因耶穌基督復活已經在我們生命當中
[00:15:16.640 --> 00:15:20.640]  你是不是一個喜樂的生命呢
[00:15:20.640 --> 00:15:24.640]  我看大家還是有點憂愁
[00:15:24.640 --> 00:15:26.640]  所以我說在頭腦裡
[00:15:26.640 --> 00:15:28.640]  要去到心裡
[00:15:28.640 --> 00:15:30.640]  的確有一個距離
[00:15:30.640 --> 00:15:32.640]  主耶穌基督已經復活的喜樂
[00:15:32.640 --> 00:15:34.640]  放在我們每個人的心裡
[00:15:34.640 --> 00:15:36.640]  讓我們能夠在害怕當中生出喜樂
[00:15:36.640 --> 00:15:38.640]  主耶穌
[00:15:38.640 --> 00:15:40.640]  不是捐出身體的一部分
[00:15:40.640 --> 00:15:42.640]  是捐出了整個的生命
[00:15:42.640 --> 00:15:44.640]  在十字架上為我們犧牲
[00:15:44.640 --> 00:15:46.640]  使我們能夠得著生命
[00:15:46.640 --> 00:15:48.640]  讓我們好好珍惜
[00:15:48.640 --> 00:15:50.640]  耶穌給我們這份禮物
[00:15:50.640 --> 00:15:52.640]  耶穌說
[00:15:52.640 --> 00:15:54.640]  我給你們的喜樂
[00:15:54.640 --> 00:15:56.640]  無人能夠奪去
[00:15:56.640 --> 00:15:58.640]  因為除非你們不珍惜
[00:15:58.640 --> 00:16:00.640]  否則無人能夠奪去
[00:16:00.640 --> 00:16:02.640]  讓我們好好地
[00:16:02.640 --> 00:16:04.640]  去經歷耶穌基督復活的大輪
[00:16:04.640 --> 00:16:06.640]  充滿著喜樂
[00:16:06.640 --> 00:16:10.640]  沒有盼望的生命
[00:16:10.640 --> 00:16:12.640]  但當晚
[00:16:12.640 --> 00:16:14.640]  有一個人不開心
[00:16:14.640 --> 00:16:16.640]  是誰呢
[00:16:16.640 --> 00:16:18.640]  看回聖經
[00:16:18.640 --> 00:16:20.640]  原來有一個人不在
[00:16:20.640 --> 00:16:22.640]  那個人就是多瑪
