
[00:00:00.000 --> 00:00:04.000]  我們在聽道講道前,我們再一次禱告
[00:02:04.000 --> 00:02:08.000]  但我想起當我面對可能會失去
[00:02:08.000 --> 00:02:10.000]  可能會分離
[00:02:10.000 --> 00:02:12.000]  面對不知道的前路
[00:02:12.000 --> 00:02:15.000]  我很容易害怕,很恐懼
[00:02:15.000 --> 00:02:17.000]  不知怎樣面對
[00:02:17.000 --> 00:02:20.000]  當你一個人很恐懼,很害怕的時候
[00:02:20.000 --> 00:02:24.000]  你很容易會做出一些錯誤的決定
[00:02:24.000 --> 00:02:28.000]  可能令你的人生會越走,會越偏差
[00:02:28.000 --> 00:02:33.000]  所以當我們面對人生這種突如其來的逆境
[00:02:33.000 --> 00:02:37.000]  我們需要勇氣去面對
[00:02:37.000 --> 00:02:39.000]  需要智慧去面對
[00:02:39.000 --> 00:02:43.000]  這些逆境,苦難帶來的恐懼
[00:02:43.000 --> 00:02:46.000]  會令我們走歪了
[00:02:46.000 --> 00:02:50.000]  我經常在想,究竟這個世界有沒有一個人
[00:02:50.000 --> 00:02:54.000]  可以讓我去學習,讓我去效法
[00:02:54.000 --> 00:02:56.000]  我一想就想起耶穌
[00:02:56.000 --> 00:02:58.000]  但耶穌固然是神
[00:02:58.000 --> 00:03:02.000]  但耶穌也是完完全全是一個人
[00:03:02.000 --> 00:03:04.000]  一個沒有犯過罪的人
[00:03:04.000 --> 00:03:06.000]  他面對的苦難比我們更加多
[00:03:06.000 --> 00:03:11.000]  他怎樣面對他人生這麼多的高高低低呢?
[00:03:11.000 --> 00:03:16.000]  當然,如果你有機會去讀過耶穌的神學
[00:03:16.000 --> 00:03:21.000]  你知道在早期教會有一個很大的爭拗
[00:03:21.000 --> 00:03:23.000]  耶穌究竟是誰呢?
[00:03:23.000 --> 00:03:27.000]  是神?還是人?還是兩溝?
[00:03:27.000 --> 00:03:30.000]  於是教會就爭拗來爭拗去
[00:03:30.000 --> 00:03:33.000]  到了公元451年,如果你讀過教會歷史
[00:03:33.000 --> 00:03:37.000]  你一定聽過加克敦的大公會議
[00:03:37.000 --> 00:03:39.000]  在這個加克敦的大公會議裏面
[00:03:39.000 --> 00:03:43.000]  就定了一個叫加克敦的信條
[00:03:43.000 --> 00:03:45.000]  這個信條講什麼呢?
[00:03:45.000 --> 00:03:49.000]  主要針對耶穌神人異性這件事
[00:03:49.000 --> 00:03:51.000]  耶穌完完全全是神
[00:03:51.000 --> 00:03:54.000]  耶穌也完完全全是人
[00:03:54.000 --> 00:03:57.000]  神人異性是並存
[00:03:57.000 --> 00:04:00.000]  這個神人異性是不會混淆
[00:04:00.000 --> 00:04:05.000]  不會改變、不會分割、不會離散
[00:04:05.000 --> 00:04:10.000]  這個就是耶穌完全的人、完全的神
[00:04:10.000 --> 00:04:13.000]  如果你問我誰是完美無瑕的人
[00:04:13.000 --> 00:04:16.000]  誰是我們世人要效法的榜樣
[00:04:16.000 --> 00:04:18.000]  答案就是2000年前
[00:04:18.000 --> 00:04:20.000]  來到這個世界活生生
[00:04:20.000 --> 00:04:23.000]  活了三十多年的耶穌基督
[00:04:23.000 --> 00:04:26.000]  祂是完全的人
[00:04:26.000 --> 00:04:30.000]  亦都是沒有犯過罪
[00:04:30.000 --> 00:04:33.000]  亦都是見過很多苦難
[00:04:33.000 --> 00:04:37.000]  經歷過很多逆境的一位人
[00:04:37.000 --> 00:04:39.000]  在赫西瑪利這段經文
[00:04:39.000 --> 00:04:40.000]  我們今天看到
[00:04:40.000 --> 00:04:44.000]  耶穌祂面對一個很大很大的苦難
[00:04:44.000 --> 00:04:46.000]  而祂面對這個苦難就展現了
[00:04:46.000 --> 00:04:49.000]  一個很有勇氣的人性
[00:04:49.000 --> 00:04:50.000]  很值得我們學習
[00:04:50.000 --> 00:04:53.000]  這段經文我想大家不會陌生
[00:04:53.000 --> 00:04:57.000]  我每一次查這段經文都數不到多少次
[00:04:57.000 --> 00:05:00.000]  我每一次查這段經文都給我很多鼓勵
[00:05:00.000 --> 00:05:03.000]  很多激勵繼續走人生的路
[00:05:03.000 --> 00:05:07.000]  我們先看看這段經文我分開了四段
[00:05:07.000 --> 00:05:10.000]  第一段在32到34節
[00:05:10.000 --> 00:05:15.000]  我想大家再幫我讀一讀32到34節
[00:05:15.000 --> 00:05:19.000]  他們來到一個地方名叫赫西瑪利
[00:05:19.000 --> 00:05:21.000]  耶穌對門徒說
[00:05:21.000 --> 00:05:24.000]  你們坐在這裡,我去禱告
[00:05:24.000 --> 00:05:28.000]  於是他帶著彼得、雅各和約翰同去
[00:05:28.000 --> 00:05:31.000]  他驚恐起來,極其難過
[00:05:31.000 --> 00:05:36.000]  對他們說:我心裡非常憂傷,幾乎要死
[00:05:36.000 --> 00:05:40.000]  你們留在這裡,要警醒
[00:05:40.000 --> 00:05:42.000]  耶穌去到一個地方叫赫西瑪利
[00:05:42.000 --> 00:05:44.000]  赫西瑪利說一點背景
[00:05:44.000 --> 00:05:47.000]  在耶路撒冷聖殿的東邊
[00:05:47.000 --> 00:05:49.000]  即是過了吸倫谷就去東邊
[00:05:49.000 --> 00:05:50.000]  就是赫西瑪利
[00:05:50.000 --> 00:05:53.000]  在橄欖山的山腳
[00:05:53.000 --> 00:05:57.000]  其實赫西瑪利這個字的意思就是炸油機
[00:05:57.000 --> 00:06:01.000]  所以是炸橄欖油的一個地方
[00:06:01.000 --> 00:06:04.000]  根據約翰福音十八章第二節
[00:06:04.000 --> 00:06:09.000]  耶穌和他的門徒是經常在這個地方聚集
[00:06:09.000 --> 00:06:14.000]  根據馬可說,耶穌的心情當時是怎樣
[00:06:14.000 --> 00:06:19.000]  馬可形容他是驚恐,極其難過
[00:06:19.000 --> 00:06:22.000]  他心裡非常憂傷,幾乎要死
[00:06:22.000 --> 00:06:24.000]  如果看路加福音
[00:06:24.000 --> 00:06:28.000]  他的汗珠好像大血點滴在地上
[00:06:28.000 --> 00:06:33.000]  他流汗一大滴一大滴流在地上
[00:06:33.000 --> 00:06:36.000]  他驚什麼呢?
[00:06:36.000 --> 00:06:38.000]  耶穌是否驚死呢?
[00:06:38.000 --> 00:06:41.000]  耶穌是否驚被人出賣呢?
[00:06:41.000 --> 00:06:45.000]  耶穌是否驚他的門徒離棄他呢?
[00:06:45.000 --> 00:06:47.000]  蘇格拉底說過
[00:06:47.000 --> 00:06:52.000]  耶穌是朋友,釋放我們去到一個更好的生命
[00:06:52.000 --> 00:06:55.000]  我們中國的民族英雄岳飛
[00:06:55.000 --> 00:07:01.000]  他被同胞出賣,面對冤屈,他慷慨赴義,並無懼惜
[00:07:01.000 --> 00:07:06.000]  難道耶穌連蘇格拉底和岳飛都不如?
[00:07:06.000 --> 00:07:10.000]  耶穌他驚恐,難過,憂傷
[00:07:10.000 --> 00:07:16.000]  我相信很大部分因為他即將和天父要分離
[00:07:16.000 --> 00:07:20.000]  當他想十字架背負我們世人的罪的時候
[00:07:20.000 --> 00:07:26.000]  他要和他至親至愛聖潔的天父暫時要分開
[00:07:26.000 --> 00:07:30.000]  這是耶穌基督從來沒有經歷過的事情
[00:07:30.000 --> 00:07:33.000]  如果記得在十字架上面耶穌說什麼
[00:07:33.000 --> 00:07:37.000]  我的神,我的神,為什麼要離棄我?
[00:07:37.000 --> 00:07:40.000]  耶穌最驚就是這樣
[00:07:40.000 --> 00:07:46.000]  當然十字架的苦難給耶穌帶來身心靈很大的痛苦
[00:07:46.000 --> 00:07:49.000]  這也令他憂傷難過
[00:07:49.000 --> 00:07:52.000]  但最重要的是他從來沒有經歷過的事情
[00:07:52.000 --> 00:07:56.000]  就是和他至愛的天父分開
[00:07:56.000 --> 00:07:59.000]  耶穌面對這個極大的苦難
[00:07:59.000 --> 00:08:03.000]  他的心裡十分驚恐,難過,憂傷
[00:08:03.000 --> 00:08:05.000]  他最需要的是什麼呢?
[00:08:05.000 --> 00:08:07.000]  他身邊的門徒的支持
[00:08:07.000 --> 00:08:13.000]  不過耶穌知道他的門徒都不完全明白他的處境和心情
[00:08:13.000 --> 00:08:15.000]  所以當耶穌叫他的門徒來的時候
[00:08:15.000 --> 00:08:16.000]  你坐下來
[00:08:16.000 --> 00:08:19.000]  他只帶了三個門徒
[00:08:19.000 --> 00:08:20.000]  彼得、雅各、約翰
[00:08:20.000 --> 00:08:23.000]  這三個是他最近身的門徒
[00:08:23.000 --> 00:08:25.000]  一起去祈禱
[00:08:25.000 --> 00:08:31.000]  他期望這三個最近身的門徒明白他
[00:08:31.000 --> 00:08:35.000]  在這個時候如果你看回第三十三節原文
[00:08:35.000 --> 00:08:38.000]  就是他開始驚恐
[00:08:38.000 --> 00:08:40.000]  他這時候帶了三個門徒去的時候
[00:08:40.000 --> 00:08:42.000]  他開始驚恐
[00:08:42.000 --> 00:08:43.000]  為什麼呢?
[00:08:43.000 --> 00:08:46.000]  他明白原來這三個近身門徒
[00:08:46.000 --> 00:08:50.000]  都不是很明白他這時候的心境
[00:08:50.000 --> 00:08:54.000]  原來最親的人都不明白他
[00:08:54.000 --> 00:08:58.000]  於是他獨自再往前去禱告
[00:08:58.000 --> 00:09:01.000]  耶穌只能夠獨自面對這個苦難
[00:09:01.000 --> 00:09:07.000]  如果你留意今天整段經文三十二到四十二節
[00:09:07.000 --> 00:09:08.000]  你細心看
[00:09:08.000 --> 00:09:11.000]  全部都是耶穌的自言自語
[00:09:11.000 --> 00:09:13.000]  沒有人回應他
[00:09:13.000 --> 00:09:16.000]  耶穌的獨白顯示什麼呢?
[00:09:16.000 --> 00:09:17.000]  他很孤單
[00:09:17.000 --> 00:09:18.000]  他很孤獨
[00:09:18.000 --> 00:09:20.000]  沒有人理解他
[00:09:20.000 --> 00:09:22.000]  沒有人能夠回應他
[00:09:22.000 --> 00:09:24.000]  門徒不明白耶穌的處境
[00:09:24.000 --> 00:09:28.000]  沒有分擔到他的痛苦
[00:09:28.000 --> 00:09:29.000]  從這三節的經文
[00:09:29.000 --> 00:09:33.000]  我們看到耶穌是一個極其堅忍的人
[00:09:33.000 --> 00:09:34.000]  他面對這個苦難
[00:09:34.000 --> 00:09:35.000]  他很堅忍
[00:09:35.000 --> 00:09:37.000]  他沒有馬上離開
[00:09:37.000 --> 00:09:40.000]  他沒有怨天尤人
[00:09:40.000 --> 00:09:42.000]  很堅忍面對這麼大的苦難
[00:09:42.000 --> 00:09:43.000]  沒有人明白
[00:09:43.000 --> 00:09:45.000]  沒有人分擔
[00:09:45.000 --> 00:09:46.000]  所以第一件事
[00:09:46.000 --> 00:09:47.000]  面對苦難
[00:09:47.000 --> 00:09:50.000]  要學習耶穌這種堅忍
[00:09:50.000 --> 00:09:51.000]  但我又明白
[00:09:51.000 --> 00:09:54.000]  從這裡我們學到兩個功課
[00:09:54.000 --> 00:10:00.000]  從耶穌的榜樣學到兩個功課
[00:10:00.000 --> 00:10:01.000]  第一件事
[00:10:01.000 --> 00:10:02.000]  你想想
[00:10:02.000 --> 00:10:05.000]  現在你面對一個什麼樣的苦難
[00:10:05.000 --> 00:10:06.000]  在工作
[00:10:06.000 --> 00:10:07.000]  在家庭
[00:10:07.000 --> 00:10:08.000]  在教會
[00:10:08.000 --> 00:10:10.000]  到處都有難處
[00:10:10.000 --> 00:10:11.000]  你想清楚
[00:10:11.000 --> 00:10:13.000]  哪個地方沒有難處
[00:10:13.000 --> 00:10:16.000]  你多甜蜜的婚姻都有難處
[00:10:16.000 --> 00:10:19.000]  你多順利的工作都有難處
[00:10:19.000 --> 00:10:21.000]  多美好的教會
[00:10:21.000 --> 00:10:25.000]  多有人情味的教會都有難處
[00:10:25.000 --> 00:10:27.000]  耶穌的榜樣
[00:10:27.000 --> 00:10:28.000]  耶穌面對苦難
[00:10:28.000 --> 00:10:30.000]  為什麼他這麼堅忍
[00:10:30.000 --> 00:10:32.000]  我相信第一樣功課就是
[00:10:32.000 --> 00:10:37.000]  他信得天父給他的是最好的
[00:10:37.000 --> 00:10:38.000]  他有這個信念
[00:10:38.000 --> 00:10:41.000]  天父給他的是最好的
[00:10:41.000 --> 00:10:43.000]  所以他去祈禱
[00:10:43.000 --> 00:10:46.000]  他求天父的旨意成就
[00:10:46.000 --> 00:10:47.000]  所以弟兄姊妹
[00:10:47.000 --> 00:10:48.000]  你面對苦難
[00:10:48.000 --> 00:10:50.000]  能夠堅忍下去
[00:10:50.000 --> 00:10:51.000]  就要相信
[00:10:51.000 --> 00:10:55.000]  如果天父給你的是最好的
[00:10:55.000 --> 00:10:59.000]  這是能夠面對苦難的一個秘訣
[00:10:59.000 --> 00:11:01.000]  我想起我的弟弟
[00:11:01.000 --> 00:11:06.000]  在三年前他要做一個心臟的手術
[00:11:06.000 --> 00:11:10.000]  當我弟弟去QE
[00:11:10.000 --> 00:11:11.000]  通波仔
[00:11:11.000 --> 00:11:12.000]  醫生說失敗
[00:11:12.000 --> 00:11:15.000]  就當身體檢查
[00:11:15.000 --> 00:11:16.000]  就轉去瑪麗醫院
[00:11:16.000 --> 00:11:19.000]  要開刀去做
[00:11:19.000 --> 00:11:22.000]  當我那天早上抱他上手術室
[00:11:22.000 --> 00:11:23.000]  手術的床
[00:11:23.000 --> 00:11:25.000]  然後推進手術室
[00:11:25.000 --> 00:11:26.000]  其實看著他的時候
[00:11:26.000 --> 00:11:27.000]  我都有一刻想
[00:11:27.000 --> 00:11:29.000]  會不會真的分離
[00:11:29.000 --> 00:11:32.000]  一個六歲的小朋友
[00:11:32.000 --> 00:11:35.000]  面對一個這麼大的手術
[00:11:35.000 --> 00:11:36.000]  要開胸
[00:11:36.000 --> 00:11:38.000]  剪斷肋骨
[00:11:38.000 --> 00:11:40.000]  開心臟去做
[00:11:40.000 --> 00:11:41.000]  其實我都在想
[00:11:41.000 --> 00:11:42.000]  會不會真的分離
[00:11:42.000 --> 00:11:43.000]  這一刻
[00:11:43.000 --> 00:11:46.000]  但其實支持我們的就是
[00:11:46.000 --> 00:11:47.000]  我和太太都相信
[00:11:47.000 --> 00:11:50.000]  如果上帝把這個小朋友拿走
[00:11:50.000 --> 00:11:51.000]  是最好
[00:11:51.000 --> 00:11:53.000]  對他最好
[00:11:53.000 --> 00:11:56.000]  可能不用面對人生往後的苦難
[00:11:56.000 --> 00:11:58.000]  對我們都最好
[00:11:58.000 --> 00:12:02.000]  不用再背這麼大的重擔
[00:12:02.000 --> 00:12:03.000]  所以第一件事
[00:12:03.000 --> 00:12:06.000]  你信不信你面對的逆境
[00:12:06.000 --> 00:12:07.000]  是天賦給你的
[00:12:07.000 --> 00:12:09.000]  是最好的
[00:12:09.000 --> 00:12:10.000]  第二件事
[00:12:10.000 --> 00:12:13.000]  我看完這段經文
[00:12:13.000 --> 00:12:15.000]  我真的沒有耶穌那麼厲害
[00:12:15.000 --> 00:12:17.000]  共伴親離
[00:12:17.000 --> 00:12:19.000]  他都能夠這樣面對
[00:12:19.000 --> 00:12:20.000]  所以我想
[00:12:20.000 --> 00:12:22.000]  我們一定要建立一個
[00:12:22.000 --> 00:12:24.000]  支持我們的系統
[00:12:24.000 --> 00:12:26.000]  我們一定要在教會
[00:12:26.000 --> 00:12:27.000]  在你的家庭
[00:12:27.000 --> 00:12:29.000]  在你的工作環境裏面
[00:12:29.000 --> 00:12:32.000]  有人為我們守望分擔
[00:12:32.000 --> 00:12:33.000]  很鼓勵你
[00:12:33.000 --> 00:12:34.000]  如果你回教會
[00:12:34.000 --> 00:12:35.000]  你沒有團契的
[00:12:35.000 --> 00:12:36.000]  或者你有團契
[00:12:36.000 --> 00:12:38.000]  但沒有支持的
[00:12:38.000 --> 00:12:39.000]  你要想一想
[00:12:39.000 --> 00:12:41.000]  要找一個適合的團契
[00:12:41.000 --> 00:12:42.000]  適合的群體
[00:12:42.000 --> 00:12:44.000]  當你面對這些苦難的時候
[00:12:44.000 --> 00:12:46.000]  為你守望
[00:12:46.000 --> 00:12:47.000]  為你支持
[00:12:47.000 --> 00:12:48.000]  加油打氣
[00:12:48.000 --> 00:12:49.000]  你哭的時候
[00:12:49.000 --> 00:12:51.000]  可以跟你哭
[00:12:51.000 --> 00:12:52.000]  你開心的時候
[00:12:52.000 --> 00:12:53.000]  可以跟你分享
[00:12:53.000 --> 00:12:55.000]  這個很重要
[00:12:55.000 --> 00:12:56.000]  我想起那天早上
[00:12:56.000 --> 00:12:59.000]  當我看到小孩的手術床
[00:12:59.000 --> 00:13:01.000]  一路推入兩道門
[00:13:01.000 --> 00:13:03.000]  道門一路關的時候
[00:13:03.000 --> 00:13:05.000]  其實很痛
[00:13:05.000 --> 00:13:07.000]  其實最大的支持
[00:13:07.000 --> 00:13:08.000]  就是我和太太
[00:13:08.000 --> 00:13:09.000]  還有岳母
[00:13:09.000 --> 00:13:12.000]  我們三個抱著一起哭
[00:13:12.000 --> 00:13:14.000]  在那裏禱告
[00:13:14.000 --> 00:13:15.000]  還有在那段時間
[00:13:15.000 --> 00:13:17.000]  教會的同工和弟兄姊妹
[00:13:17.000 --> 00:13:18.000]  很多的支持
[00:13:18.000 --> 00:13:19.000]  很多的代禱
[00:13:19.000 --> 00:13:21.000]  很多的關心
[00:13:21.000 --> 00:13:24.000]  幫我們渡過這個難關
[00:13:24.000 --> 00:13:27.000]  所以我們信得過天父
[00:13:27.000 --> 00:13:28.000]  祂給的是最好的
[00:13:28.000 --> 00:13:30.000]  我們有天父給我們身邊
[00:13:30.000 --> 00:13:32.000]  有好的支持系統
[00:13:32.000 --> 00:13:33.000]  幫你面對苦難
[00:13:33.000 --> 00:13:36.000]  你能夠堅忍去渡過
[00:13:36.000 --> 00:13:38.000]  耶穌祂信得過天父
[00:13:38.000 --> 00:13:40.000]  祂也信服天父
[00:13:40.000 --> 00:13:43.000]  我們繼續看祂怎樣去信服天父的帶領
[00:13:43.000 --> 00:13:48.000]  我想弟兄幫我讀第35到36節
[00:13:48.000 --> 00:13:50.000]  請弟兄
[00:13:50.000 --> 00:13:52.000]  他就稍往前走
[00:13:52.000 --> 00:13:53.000]  俯伏在地
[00:13:53.000 --> 00:13:54.000]  禱告說
[00:13:54.000 --> 00:13:55.000]  如果可能
[00:13:55.000 --> 00:13:58.000]  就叫那時候離開他
[00:13:58.000 --> 00:13:59.000]  他說
[00:13:59.000 --> 00:14:00.000]  阿爸 父啊
[00:14:00.000 --> 00:14:02.000]  祝你凡事都能
[00:14:02.000 --> 00:14:04.000]  求你將這杯撤去
[00:14:04.000 --> 00:14:07.000]  然而不是照我所願的
[00:14:07.000 --> 00:14:09.000]  而是照你所願的
[00:14:09.000 --> 00:14:12.000]  耶穌俯伏在地禱告
[00:14:12.000 --> 00:14:15.000]  俯伏
[00:14:15.000 --> 00:14:16.000]  可以表示是一個
[00:14:16.000 --> 00:14:19.000]  淩累極度的傷痛
[00:14:19.000 --> 00:14:22.000]  從人性角度看
[00:14:22.000 --> 00:14:24.000]  耶穌是很憂傷
[00:14:24.000 --> 00:14:25.000]  祂很害怕
[00:14:25.000 --> 00:14:27.000]  祂祈求什麼呢
[00:14:27.000 --> 00:14:29.000]  祂祈求這個杯
[00:14:29.000 --> 00:14:31.000]  和這個時候離開祂
[00:14:31.000 --> 00:14:34.000]  這個時候就是上十字架的時刻
[00:14:34.000 --> 00:14:37.000]  那個杯就是十字架的苦難
[00:14:37.000 --> 00:14:39.000]  耶穌祈求的對象就是
[00:14:39.000 --> 00:14:40.000]  阿爸 父
[00:14:40.000 --> 00:14:41.000]  阿爸就是阿蘭文
[00:14:41.000 --> 00:14:43.000]  父就是希臘文
[00:14:43.000 --> 00:14:44.000]  這兩個字的解釋
[00:14:44.000 --> 00:14:46.000]  都是父親的意思
[00:14:46.000 --> 00:14:48.000]  表示耶穌對天父和天父
[00:14:48.000 --> 00:14:50.000]  有一種很親密的關係
[00:14:50.000 --> 00:14:54.000]  信教有感情的關係
[00:14:54.000 --> 00:14:56.000]  耶穌向天父的禱告
[00:14:56.000 --> 00:14:57.000]  又帶出了
[00:14:57.000 --> 00:14:58.000]  我覺得在信仰上
[00:14:58.000 --> 00:15:01.000]  有兩個很重要的心態
[00:15:01.000 --> 00:15:04.000]  第一個 耶穌說什麼呢
[00:15:04.000 --> 00:15:06.000]  在你凡事都能
[00:15:06.000 --> 00:15:09.000]  一切在神的掌管裡面
[00:15:09.000 --> 00:15:13.000]  耶穌祂求天父撤去這個苦杯
[00:15:13.000 --> 00:15:15.000]  祂是求天父去做
[00:15:15.000 --> 00:15:16.000]  祂不要求猶大
[00:15:16.000 --> 00:15:17.000]  你不要出賣我
[00:15:17.000 --> 00:15:19.000]  祂沒有向猶太領袖
[00:15:19.000 --> 00:15:20.000]  你不要弄死我
[00:15:20.000 --> 00:15:22.000]  祂沒有向彼拉多祈求
[00:15:22.000 --> 00:15:23.000]  你不要判我死刑
[00:15:23.000 --> 00:15:24.000]  祂沒有
[00:15:24.000 --> 00:15:27.000]  祂知道這班掌管不了的
[00:15:27.000 --> 00:15:30.000]  上十字架不是你們掌管的
[00:15:30.000 --> 00:15:31.000]  祂向天父祈求
[00:15:31.000 --> 00:15:35.000]  唯有天父才能夠掌管這個苦杯
[00:15:35.000 --> 00:15:36.000]  如果你這樣看
[00:15:36.000 --> 00:15:40.000]  耶穌不是一個悲劇人物
[00:15:40.000 --> 00:15:44.000]  祂不是遭受命運玩弄的犧牲品
[00:15:44.000 --> 00:15:45.000]  沒得選擇
[00:15:45.000 --> 00:15:46.000]  沒辦法
[00:15:46.000 --> 00:15:47.000]  命該如此
[00:15:47.000 --> 00:15:49.000]  耶穌是甘願受死
[00:15:49.000 --> 00:15:51.000]  整個計劃
[00:15:51.000 --> 00:15:52.000]  整個救贖計劃
[00:15:52.000 --> 00:15:55.000]  在神的掌管之內
[00:15:55.000 --> 00:15:58.000]  相信神凡事都能
[00:15:58.000 --> 00:16:01.000]  相信這位神是創造我們
[00:16:01.000 --> 00:16:02.000]  救贖我們
[00:16:02.000 --> 00:16:03.000]  愛我們的神
[00:16:03.000 --> 00:16:06.000]  我們的人生很不同
[00:16:06.000 --> 00:16:07.000]  我想起我爸爸
[00:16:07.000 --> 00:16:09.000]  我爸爸從來都不相信神
[00:16:09.000 --> 00:16:12.000]  我媽媽很拜古利精怪
[00:16:12.000 --> 00:16:13.000]  即是民間信仰
[00:16:13.000 --> 00:16:15.000]  我爸爸其實什麼都不相信
[00:16:15.000 --> 00:16:17.000]  他只相信自己
[00:16:17.000 --> 00:16:19.000]  當我爸爸八十歲的時候
[00:16:19.000 --> 00:16:20.000]  他能走能走
[00:16:20.000 --> 00:16:21.000]  能吃能喝
[00:16:21.000 --> 00:16:22.000]  能做什麼都行
[00:16:22.000 --> 00:16:23.000]  他經常說
[00:16:23.000 --> 00:16:25.000]  我一天外出比你還要多
[00:16:25.000 --> 00:16:27.000]  我走路比你還要多
[00:16:27.000 --> 00:16:30.000]  他很誇口自己健康
[00:16:30.000 --> 00:16:32.000]  我也不知道怎樣跟他搞
[00:16:32.000 --> 00:16:34.000]  有一次我跟他傳福音
[00:16:34.000 --> 00:16:36.000]  說爸爸你會不會上天堂
[00:16:36.000 --> 00:16:38.000]  他說當然會
[00:16:38.000 --> 00:16:39.000]  你憑什麼
[00:16:39.000 --> 00:16:41.000]  我自己上
[00:16:41.000 --> 00:16:43.000]  說你很厲害
[00:16:43.000 --> 00:16:45.000]  我就不可以罵他
[00:16:45.000 --> 00:16:48.000]  十年前我就覺得
[00:16:48.000 --> 00:16:49.000]  靠我說都不行
[00:16:49.000 --> 00:16:51.000]  那時候我還沒做傳道人
[00:16:51.000 --> 00:16:54.000]  我約了窩福一個傳道人和一個執事
[00:16:54.000 --> 00:16:55.000]  這個執事做醫生
[00:16:55.000 --> 00:16:57.000]  我爸爸注重健康
[00:16:57.000 --> 00:16:59.000]  我想找個醫生的口告訴你
[00:16:59.000 --> 00:17:01.000]  健康不長久
[00:17:01.000 --> 00:17:04.000]  這位執事和傳道人就上我家
[00:17:04.000 --> 00:17:06.000]  跟我爸媽傳福音
[00:17:06.000 --> 00:17:09.000]  但他們很硬很冷淡
[00:17:09.000 --> 00:17:11.000]  他們都不覺得需要救恩
[00:17:11.000 --> 00:17:13.000]  我自己搞得定
[00:17:13.000 --> 00:17:15.000]  後來我爸爸身體真的轉差
[00:17:15.000 --> 00:17:16.000]  他中風
[00:17:16.000 --> 00:17:17.000]  他腦退化
[00:17:17.000 --> 00:17:19.000]  他開始說不到話
[00:17:19.000 --> 00:17:20.000]  他吃不到東西
[00:17:20.000 --> 00:17:22.000]  他最後那兩年半
[00:17:22.000 --> 00:17:24.000]  要插著鼻胃喉
[00:17:24.000 --> 00:17:26.000]  才能夠餵奶
[00:17:26.000 --> 00:17:28.000]  他開始覺得自己不行了
[00:17:28.000 --> 00:17:30.000]  我最誇口的健康沒有了
[00:17:30.000 --> 00:17:32.000]  現在沒得誇口了
[00:17:32.000 --> 00:17:34.000]  我一直跟他說信仰
[00:17:34.000 --> 00:17:37.000]  他開始對這個信仰慢慢轉變
[00:17:37.000 --> 00:17:39.000]  他轉變得很慢
[00:17:39.000 --> 00:17:42.000]  他從完全不想聽福音
[00:17:42.000 --> 00:17:44.000]  然後他慢慢經常看《恩與之聲》
