
[00:00:00.000 --> 00:00:01.680]  讓我們一起讀一段聖經
[00:05:20.840 --> 00:05:24.040]  我們要求主的寶血來光照、幫助我們
[00:05:24.040 --> 00:05:26.880]  能夠赦免我們的罪、潔淨我們
[00:05:26.880 --> 00:05:29.240]  好讓我們那個罪能夠被洗乾淨
[00:05:29.240 --> 00:05:33.880]  能夠斷開在我們生命當中一切黑暗的詮釋
[00:05:33.880 --> 00:05:36.900]  第二點你要知道主的寶血的赦免
[00:05:36.900 --> 00:05:40.700]  一點不是這種好像我叫過去存檔式的赦免
[00:05:40.700 --> 00:05:42.240]  那是什麼意思呢
[00:05:42.240 --> 00:05:45.540]  就好像夫妻之間吵架和好
[00:05:45.540 --> 00:05:48.140]  你就看見了那叫存檔式的和好
[00:05:48.140 --> 00:05:48.700]  為什麼
[00:05:48.700 --> 00:05:51.100]  因為說你給我記住這次OK
[00:05:51.100 --> 00:05:53.480]  下次有你好看
[00:05:53.480 --> 00:05:56.380]  存檔這次存檔下次有你好看
[00:05:56.380 --> 00:05:59.400]  那個叫我叫存檔式的和好
[00:05:59.400 --> 00:06:03.140]  但耶穌的赦免不是存檔式的赦免
[00:06:03.140 --> 00:06:07.400]  聖經很清楚告訴我們說主耶穌寶血的赦免
[00:06:07.400 --> 00:06:10.280]  是一個塗抹式的赦免
[00:06:10.280 --> 00:06:12.280]  那西正經二章十四節這裡說
[00:06:12.280 --> 00:06:15.480]  又塗抹在律令上所寫攻擊我們
[00:06:15.480 --> 00:06:19.180]  有礙於我們的自居把它撤去
[00:06:19.180 --> 00:06:21.500]  釘在十字架上
[00:06:21.500 --> 00:06:25.480]  我們看見當主的寶血塗抹我們的罪的時候
[00:06:25.480 --> 00:06:27.580]  我們看見當我們承認我們的罪
[00:06:27.580 --> 00:06:29.800]  神的把我們過犯就塗抹掉
[00:06:29.800 --> 00:06:34.040]  換句話說在神面前就是白紙一張了
[00:06:34.040 --> 00:06:38.540]  當魔鬼撒旦來到神面前再次來控告我們的時候
[00:06:38.540 --> 00:06:42.100]  連神都會說什麼罪是白紙一張
[00:06:42.100 --> 00:06:46.140]  什麼時候當我們在神面前承認我們的罪的時候
[00:06:46.140 --> 00:06:50.500]  神的寶血就要塗抹我們一切的罪
[00:06:50.500 --> 00:06:53.540]  聖經說要潔白如血一樣
[00:06:53.540 --> 00:06:57.800]  第二點這是我們可以勝過魔鬼撒旦的原因
[00:06:57.800 --> 00:07:00.180]  因為我們可以坦然無懼了
[00:07:00.180 --> 00:07:02.800]  因為主的寶血可以塗抹我們一切的過犯
[00:07:02.800 --> 00:07:05.540]  我們可以不再被過去的罪惡感
[00:07:05.540 --> 00:07:07.940]  羞愧感所挾持
[00:07:07.940 --> 00:07:11.940]  我們可以不再被這種邪靈的攻擊所困擾
[00:07:11.940 --> 00:07:14.100]  當魔鬼再一次來攻擊我們
[00:07:14.100 --> 00:07:15.240]  剿擾我們的時候
[00:07:15.240 --> 00:07:18.500]  我們可以站在主寶血的根基上
[00:07:18.500 --> 00:07:19.900]  斥責魔鬼撒旦
[00:07:19.900 --> 00:07:23.040]  對魔鬼撒旦說魔鬼啊退去吧
[00:07:23.040 --> 00:07:24.900]  他就不能夠不離開你
[00:07:24.900 --> 00:07:26.440]  Hallelujah
[00:07:26.440 --> 00:07:29.140]  因為你的生命當中不再有進口
[00:07:29.140 --> 00:07:30.680]  讓他來工作
[00:07:30.680 --> 00:07:32.280]  Amen
[00:07:32.280 --> 00:07:36.500]  你知道上禮拜我小女兒從紐約回來看我們
[00:07:36.500 --> 00:07:39.440]  好久沒看到她非常地歡喜
[00:07:39.440 --> 00:07:44.180]  在言談之間我就想起她小時候發生的一件事情
[00:07:44.180 --> 00:07:47.740]  你知道我的小女兒從小的時候她就很愛哭
[00:07:47.740 --> 00:07:49.740]  以愛哭很出名的
[00:07:49.740 --> 00:07:52.240]  而且常常睡覺做惡夢
[00:07:52.240 --> 00:07:54.680]  好像覺得被人追趕一樣
[00:07:54.680 --> 00:07:58.140]  所以我跟師母常常就為她禱告
[00:07:58.140 --> 00:07:59.600]  斷開黑暗的詮釋
[00:07:59.600 --> 00:08:02.100]  怎麼禱告都沒有用
[00:08:02.100 --> 00:08:04.780]  有一次有一天學校老師
[00:08:04.780 --> 00:08:07.800]  就打電話叫我們去約談
[00:08:07.800 --> 00:08:10.580]  談的時候老師就告訴我們說
[00:08:10.580 --> 00:08:14.240]  我的小女兒在學校其實做了一些不該做的事情
[00:08:14.240 --> 00:08:17.380]  我們都嚇一跳完全不知道
[00:08:17.380 --> 00:08:19.600]  所以回到家裡我就對我女兒說
[00:08:19.600 --> 00:08:23.940]  你知不知道你在學校做這些是不應該的事情
[00:08:23.940 --> 00:08:25.380]  她說我知道
[00:08:25.380 --> 00:08:28.280]  我說你要不要在耶穌面前承認你的罪
[00:08:28.280 --> 00:08:32.400]  耶穌寶血能夠潔淨塗抹你的罪
[00:08:32.400 --> 00:08:33.980]  她就同意她願意一起禱告
[00:08:33.980 --> 00:08:36.100]  所以我就帶領她一起禱告
[00:08:36.100 --> 00:08:40.200]  為她所犯的所有錯的事情在神面前承認
[00:08:40.200 --> 00:08:41.280]  結果她禱告完之後
[00:08:41.280 --> 00:08:45.000]  阿門我就說謝謝主耶穌主的寶血塗抹潔淨了
[00:08:45.000 --> 00:08:46.540]  哈利路亞
[00:08:46.540 --> 00:08:48.180]  沒想到她就說
[00:08:48.180 --> 00:08:49.300]  爹地
[00:08:49.300 --> 00:08:50.340]  還有啊
[00:08:50.340 --> 00:08:51.440]  我說什麼意思
[00:08:51.440 --> 00:08:52.900]  還有別的事情
[00:08:52.900 --> 00:08:54.840]  還有那再講吧
[00:08:54.840 --> 00:08:56.900]  她就再講再承認我是不是認罪
[00:08:56.900 --> 00:08:59.900]  再承認我就再次說主耶穌寶血潔淨塗抹
[00:08:59.900 --> 00:09:01.400]  哈利路亞
[00:09:01.400 --> 00:09:02.500]  然後看到她說
[00:09:02.500 --> 00:09:03.480]  爹地還有
[00:09:03.480 --> 00:09:05.140]  還有那再承認吧
[00:09:05.140 --> 00:09:07.200]  我就一路好幾件事情
[00:09:07.200 --> 00:09:10.800]  我就知道為什麼她晚上常常做惡夢
[00:09:10.800 --> 00:09:13.880]  那是被罪惡感所追逐
[00:09:13.880 --> 00:09:16.740]  但她一件件在主耶穌面前承認的時候
[00:09:16.740 --> 00:09:21.600]  主的寶血一個一個把她的罪塗抹潔淨了
[00:09:21.600 --> 00:09:23.940]  到最後問她還有沒有
[00:09:23.940 --> 00:09:25.000]  她說沒有了
[00:09:25.000 --> 00:09:26.040]  哈利路亞
[00:09:26.040 --> 00:09:27.440]  我說你一切的罪
[00:09:27.440 --> 00:09:29.340]  主耶穌寶血已經塗抹了
[00:09:29.340 --> 00:09:30.880]  哈利路亞
[00:09:30.880 --> 00:09:32.700]  她就開始展開一個笑容
[00:09:32.700 --> 00:09:34.180]  是我從來沒見過的
[00:09:34.180 --> 00:09:36.580]  那天晚上我們出去吃飯的時候
[00:09:36.580 --> 00:09:39.400]  整個在吃飯的時候
[00:09:39.400 --> 00:09:41.400]  她就笑得非常的快樂
[00:09:41.400 --> 00:09:43.140]  從來沒那麼快樂過
[00:09:43.140 --> 00:09:43.740]  我就問她說
[00:09:43.740 --> 00:09:44.240]  妹妹啊
[00:09:44.240 --> 00:09:45.240]  你怎麼今天那麼高興
[00:09:45.240 --> 00:09:46.900]  那麼歡喜快樂啊
[00:09:46.900 --> 00:09:47.440]  她對我說
[00:09:47.440 --> 00:09:49.940]  因為主耶穌的寶血塗抹我的罪了
[00:09:49.940 --> 00:09:51.680]  哈利路亞
[00:09:51.680 --> 00:09:52.080]  是的
[00:09:52.080 --> 00:09:54.240]  我們看見靠著主的寶血
[00:09:54.240 --> 00:09:57.640]  我們能夠斷開一切罪惡的鎖鏈
[00:09:57.640 --> 00:09:59.400]  斷開一切黑暗的詮釋
[00:09:59.400 --> 00:10:00.800]  哈利路亞
[00:10:00.800 --> 00:10:02.000]  第二
[00:10:02.000 --> 00:10:07.940]  要靠著主的名字得勝
[00:10:07.940 --> 00:10:08.700]  我們看見在
[00:10:08.700 --> 00:10:11.640]  菲律賓書第二章第九節第十節這裡說
[00:10:11.640 --> 00:10:13.940]  雖神將祂升為至高
[00:10:13.940 --> 00:10:18.380]  又賜給祂超乎萬民之上的名
[00:10:18.380 --> 00:10:19.880]  主耶穌的名字
[00:10:19.880 --> 00:10:23.700]  在這裡說是超乎萬民之上的名
[00:10:23.700 --> 00:10:25.100]  我們看見
[00:10:25.100 --> 00:10:26.680]  名字代表什麼
[00:10:26.680 --> 00:10:29.240]  名字代表了全病
[00:10:29.240 --> 00:10:30.080]  換句話說
[00:10:30.080 --> 00:10:32.440]  這個世界一切的全病
[00:10:32.440 --> 00:10:34.440]  都是在耶穌基督以下
[00:10:34.440 --> 00:10:37.040]  甚至保羅在羅馬書都很清楚告訴我們說
[00:10:37.040 --> 00:10:39.700]  連這個世界的全病
[00:10:39.700 --> 00:10:43.200]  都是在耶穌基督的全病之下
[00:10:43.200 --> 00:10:46.040]  所以我們一定要在我們生活每一個領域裡面
[00:10:46.040 --> 00:10:48.180]  高舉耶穌的名字
[00:10:48.180 --> 00:10:49.580]  太重要了
[00:10:49.580 --> 00:10:51.140]  因為我們要高舉耶穌的名字
[00:10:51.140 --> 00:10:53.880]  要宣告神的國度要降臨
[00:10:53.880 --> 00:10:57.340]  我們要宣告神的主權要在我們中間運行
[00:10:57.340 --> 00:10:59.880]  那你說怎麼樣高舉主的名字呢
[00:10:59.880 --> 00:11:02.000]  就透過敬拜讚美
[00:11:02.000 --> 00:11:03.640]  因為當我們敬拜讚美的時候
[00:11:03.640 --> 00:11:07.340]  我們看見主的寶座就能夠在我們中間設立
[00:11:07.340 --> 00:11:11.300]  主的神的主權就能夠在我們中間運行
[00:11:11.300 --> 00:11:13.640]  你知道這是魔鬼撒旦
[00:11:13.640 --> 00:11:15.200]  最不喜歡我們做的事情嗎
[00:11:15.200 --> 00:11:16.800]  你知道嗎
[00:11:16.800 --> 00:11:19.200]  魔鬼撒旦最喜歡就是告訴我們說
[00:11:19.200 --> 00:11:21.300]  這些事你自己知道就好了
[00:11:21.300 --> 00:11:22.580]  耶穌賜主很好很好
[00:11:22.580 --> 00:11:23.500]  你自己知道的時候
[00:11:23.500 --> 00:11:27.000]  不要張揚不要到處去傳說
[00:11:27.000 --> 00:11:29.300]  只要自己宣告就好了
[00:11:29.300 --> 00:11:32.180]  我們今天在我們生活每一個角落
[00:11:32.180 --> 00:11:35.080]  我們不能夠只是好像安安靜靜的
[00:11:35.080 --> 00:11:37.040]  我們一定要大聲來宣告
[00:11:37.040 --> 00:11:38.500]  在我們的家庭中來宣告
[00:11:38.500 --> 00:11:40.400]  在我們個人生命中來宣告
[00:11:40.400 --> 00:11:41.440]  耶穌是主
[00:11:41.440 --> 00:11:42.800]  耶穌要來掌權
[00:11:42.800 --> 00:11:44.780]  在我們生命當中來掌權
[00:11:44.780 --> 00:11:47.240]  我們要看見在我們家庭當中來掌權
[00:11:47.240 --> 00:11:50.240]  在這個國家土地上來掌權
[00:11:50.240 --> 00:11:51.340]  你說牧師
[00:11:51.340 --> 00:11:53.680]  我們這樣的宣告有用嗎
[00:11:53.680 --> 00:11:57.940]  我們怎麼去面對魔鬼撒旦黑暗的詮釋呢
[00:11:57.940 --> 00:12:02.080]  我們在魔鬼面前不是好像娃娃兵一樣嗎
[00:12:02.080 --> 00:12:07.840]  你這樣又喊又唱又叫又宣告有用嗎
[00:12:07.840 --> 00:12:09.280]  當然有用
[00:12:09.280 --> 00:12:12.940]  十篇第八篇第二節是我非常喜歡的經文
[00:12:12.940 --> 00:12:15.480]  這裡說你因敵人的緣故
[00:12:15.480 --> 00:12:19.440]  從嬰孩和吃奶的口中建立了能力
[00:12:19.440 --> 00:12:23.140]  使仇敵和報仇的閉口無言
[00:12:23.140 --> 00:12:25.580]  誰是嬰孩和吃奶的
[00:12:25.580 --> 00:12:26.880]  就是我們
[00:12:26.880 --> 00:12:28.480]  我們就是嬰孩和吃奶
[00:12:28.480 --> 00:12:30.180]  非常軟弱的
[00:12:30.180 --> 00:12:30.880]  可是
[00:12:30.880 --> 00:12:33.680]  神要做一件奇妙的事情弟兄姐妹
[00:12:33.680 --> 00:12:38.180]  神說我要從這個魔鬼撒旦看完非常軟弱的
[00:12:38.180 --> 00:12:41.440]  在魔鬼撒旦面前我們像嬰孩跟吃奶的
[00:12:41.440 --> 00:12:45.780]  神說我要從他們的口中建立能力
[00:12:45.780 --> 00:12:47.080]  什麼意思
[00:12:47.080 --> 00:12:49.540]  什麼是在我們的口中
[00:12:49.540 --> 00:12:52.080]  那就是我們口中的讚美
[00:12:52.080 --> 00:12:54.240]  就是我們口中的宣告
[00:12:54.240 --> 00:12:56.780]  神說要藉著我的兒女
[00:12:56.780 --> 00:12:59.880]  口中的讚美跟宣告
[00:12:59.880 --> 00:13:03.140]  來擊退一切仇敵的工作
[00:13:03.140 --> 00:13:04.140]  Hallelujah
[00:13:04.140 --> 00:13:05.840]  我們看見本來我們是軟弱的
[00:13:05.840 --> 00:13:07.240]  不能夠得勝的
[00:13:07.240 --> 00:13:09.440]  但當我們高舉主的名字
[00:13:09.440 --> 00:13:10.780]  當我們讚美神
[00:13:10.780 --> 00:13:12.280]  當我們宣告的時候
[00:13:12.280 --> 00:13:15.340]  神就要親自為我們征戰
[00:13:15.340 --> 00:13:16.140]  Hallelujah
[00:13:16.140 --> 00:13:19.340]  神要親自除滅仇敵的作為
[00:13:19.340 --> 00:13:22.140]  這時我們看見神的心意就是如此
[00:13:22.140 --> 00:13:23.440]  我們雖然軟弱
[00:13:23.440 --> 00:13:25.140]  但靠著主的名字
[00:13:25.140 --> 00:13:27.740]  我們必然能夠得勝 Hallelujah
[00:13:27.740 --> 00:13:32.240]  有一次我聽到萬國主教佈道團他們的同工
[00:13:32.240 --> 00:13:32.840]  做見證
[00:13:32.840 --> 00:13:36.940]  講到有一次他們在喜馬拉雅山的山區
[00:13:36.940 --> 00:13:39.280]  一個村落去傳福音
[00:13:39.280 --> 00:13:40.840]  當他們去傳福音的時候
[00:13:40.840 --> 00:13:44.340]  挨家挨戶的敲門要發單張
[00:13:44.340 --> 00:13:48.280]  可是當地人都不肯接受單張
[00:13:48.280 --> 00:13:51.340]  一看到他們來就把門關起來
[00:13:51.340 --> 00:13:52.940]  所以他們沒有辦法
[00:13:52.940 --> 00:13:55.340]  只好回到他們所住的地方
[00:13:55.340 --> 00:13:56.340]  回到他們所住的地方
[00:13:56.340 --> 00:13:58.140]  整晚上他們就在神面前
[00:13:58.140 --> 00:14:00.840]  敬拜讚美禱告宣告說
[00:14:00.840 --> 00:14:04.040]  耶穌在這個村落來掌權
[00:14:04.040 --> 00:14:06.640]  在這個村落每一個人生命中掌權
[00:14:06.640 --> 00:14:08.440]  在每一個家庭當中掌權
[00:14:08.440 --> 00:14:11.840]  在神面前通宵禱告
[00:14:11.840 --> 00:14:12.840]  結果清晨的時候
[00:14:12.840 --> 00:14:15.940]  忽然就聽見外面有敲門聲音
[00:14:15.940 --> 00:14:18.140]  他們打開門一看
[00:14:18.140 --> 00:14:22.340]  整村的村民已經排了一長隊在他們外面
[00:14:22.340 --> 00:14:24.040]  怎麼回事情呢
[00:14:24.040 --> 00:14:26.240]  這些村民就對他們說
[00:14:26.240 --> 00:14:28.940]  我們昨天晚上在睡覺的時候
[00:14:28.940 --> 00:14:30.240]  在睡夢當中
[00:14:30.240 --> 00:14:32.740]  耶穌向我們顯現
[00:14:32.740 --> 00:14:33.940]  耶穌告訴我們
[00:14:33.940 --> 00:14:35.840]  今天早上來到這個房子裡面
[00:14:35.840 --> 00:14:37.540]  祢會把福音告訴我們
[00:14:37.540 --> 00:14:39.240]  Hallelujah
[00:14:39.240 --> 00:14:40.240]  我們看見
[00:14:40.240 --> 00:14:43.340]  當我們在神面前敬拜讚美的時候
[00:14:43.340 --> 00:14:45.540]  當我們在神面前做宣告的時候
[00:14:45.540 --> 00:14:49.040]  我們就要看見神自己要親自為我們徵讚
[00:14:49.040 --> 00:14:51.240]  讓我們經歷祂的得勝
[00:14:51.240 --> 00:14:54.240]  第二點今天你需要在你的生活當中
[00:14:54.240 --> 00:14:55.340]  在你的環境當中
[00:14:55.340 --> 00:14:57.540]  無論遇到怎麼樣的困難
[00:14:57.540 --> 00:15:00.540]  你不要用盡自己的辦法來解決
[00:15:00.540 --> 00:15:02.840]  很多時候你越是用自己的辦法
[00:15:02.840 --> 00:15:05.140]  越解決越麻煩不是嗎
[00:15:05.140 --> 00:15:07.140]  你要先來敬拜
[00:15:07.140 --> 00:15:08.640]  先來宣告
[00:15:08.640 --> 00:15:10.140]  耶穌是主
[00:15:10.140 --> 00:15:12.440]  耶穌在我生命當中掌權
[00:15:12.440 --> 00:15:14.540]  耶穌在我家庭當中掌權
[00:15:14.540 --> 00:15:16.340]  在我城市當中掌權
[00:15:16.340 --> 00:15:18.540]  在美國來掌權
[00:15:18.540 --> 00:15:20.940]  特別是在這個時間裡面
[00:15:20.940 --> 00:15:24.540]  當我看見仇敵怎麼厲害的在美國工作
[00:15:24.540 --> 00:15:27.240]  仇敵的作為就是偷竊
[00:15:27.240 --> 00:15:29.140]  殺害、毀壞
[00:15:29.140 --> 00:15:30.940]  我們看這幾個月魔鬼殺人
[00:15:30.940 --> 00:15:34.240]  用盡全力在破壞美國
[00:15:34.240 --> 00:15:36.140]  而我們就要站立在神的面前
[00:15:36.140 --> 00:15:38.340]  為美國做宣告
[00:15:38.340 --> 00:15:41.740]  我們看見耶穌要在美國仍然掌權
[00:15:41.740 --> 00:15:44.740]  一切為美國所設計的
[00:15:44.740 --> 00:15:47.840]  仇敵的武器都不被利用
[00:15:47.840 --> 00:15:50.540]  神要在這裡掌管王權
[00:15:50.540 --> 00:15:51.740]  Hallelujah
[00:15:51.740 --> 00:15:55.040]  什麼時候我們開始高舉主的名的時候
[00:15:55.040 --> 00:15:57.140]  我們看見神自己親自
[00:15:57.140 --> 00:15:58.840]  就要為我們來征戰
[00:15:58.840 --> 00:16:01.240]  神親自要為我們開道路的
[00:16:01.240 --> 00:16:02.640]  Amen
[00:16:02.640 --> 00:16:04.940]  我最喜歡的一個聖經故事就是在
[00:16:04.940 --> 00:16:08.040]  歷代自下第20章22節這裡
[00:16:08.040 --> 00:16:10.240]  當時約沙法王
[00:16:10.240 --> 00:16:12.940]  被敵人的軍隊所圍困
[00:16:12.940 --> 00:16:16.240]  神就吩咐他把司戈隊
[00:16:16.240 --> 00:16:19.340]  放在軍隊的前面來走
[00:16:19.340 --> 00:16:20.740]  所以我常常說
[00:16:20.740 --> 00:16:22.740]  這些人當時加入司戈隊
[00:16:22.740 --> 00:16:24.340]  就是不想去打仗
[00:16:24.340 --> 00:16:27.540]  現在走在軍隊最前面
[00:16:27.540 --> 00:16:29.140]  但奇妙的是
[00:16:29.140 --> 00:16:30.240]  這裡說
[00:16:30.240 --> 00:16:34.340]  眾人方唱歌讚美的時候
[00:16:34.340 --> 00:16:37.240]  當他們開口歌唱讚美的時候
[00:16:37.240 --> 00:16:39.840]  耶華就派什麼伏兵
[00:16:39.840 --> 00:16:42.040]  來擊殺攻擊猶太人的
[00:16:42.040 --> 00:16:44.340]  雅門人摩亞人跟希爾山
[00:16:44.340 --> 00:16:47.340]  他們就被打敗了
[00:16:47.340 --> 00:16:50.040]  當他們歌唱讚美的時候
[00:16:50.040 --> 00:16:53.440]  神就拆遣神的軍隊
[00:16:53.440 --> 00:16:54.540]  來為他們征戰
[00:16:54.540 --> 00:16:56.040]  Hallelujah
[00:16:56.040 --> 00:16:58.240]  第二點你可知道神今天
[00:16:58.240 --> 00:17:01.840]  也有伏兵為你來預備嗎
[00:17:01.840 --> 00:17:03.740]  你說我怎麼都不知道呢
[00:17:03.740 --> 00:17:05.940]  因為你沒有來讚美神嘛
[00:17:05.940 --> 00:17:07.640]  你要起來讚美
[00:17:07.640 --> 00:17:10.740]  神就要為你來征戰
