
[00:00:00.000 --> 00:00:02.080]  靈姐妹在聖經裏面
[00:03:43.840 --> 00:03:47.320]  是基督徒之間主內的弟兄姊妹
[00:03:47.320 --> 00:03:50.680]  所以在這封書裏所提到的愛心
[00:03:50.680 --> 00:03:54.840]  不是向著外面未信者的憐憫或恩慈
[00:03:54.840 --> 00:03:56.160]  這裏所提到的愛心
[00:03:56.160 --> 00:03:59.920]  是因為信靠主才有的
[00:03:59.920 --> 00:04:03.680]  讓我們也停一停想一想
[00:04:03.680 --> 00:04:06.720]  如果我要你回想起一些弟兄姊妹
[00:04:06.720 --> 00:04:10.440]  你腦海裏想起哪些人呢?
[00:04:10.440 --> 00:04:16.480]  是否定期與你視像團契的弟兄姊妹呢?
[00:04:16.480 --> 00:04:21.280]  還是你小組的WhatsApp群組裏的弟兄姊妹呢?
[00:04:21.280 --> 00:04:22.560]  而有可能聖靈提醒你
[00:04:22.560 --> 00:04:24.640]  你所想到的人
[00:04:24.640 --> 00:04:29.280]  是你要去學習用愛心去對待的
[00:04:29.280 --> 00:04:31.680]  亦有可能讓我們想起
[00:04:31.680 --> 00:04:35.440]  會否有些時候我們自己對教外人的愛心
[00:04:35.440 --> 00:04:38.240]  會容易過對神家裏的人呢?
[00:04:38.240 --> 00:04:40.160]  對外面的人寬容
[00:04:40.160 --> 00:04:46.720]  對月本本應該親近本家的人特別計較
[00:04:46.720 --> 00:04:49.640]  我們看第六節所說
[00:04:49.640 --> 00:04:54.080]  「願你與眾人分享你的信心的時候」
[00:04:54.080 --> 00:04:55.480]  原來「分享」這個字詞
[00:04:55.480 --> 00:04:59.320]  在原文正正就是解作「團契」
[00:04:59.320 --> 00:05:01.080]  是同一個字詞
[00:05:01.080 --> 00:05:02.760]  信徒的團契的關係
[00:05:02.760 --> 00:05:05.880]  就是實踐這個信心的地方
[00:05:05.880 --> 00:05:07.640]  當然這個團契的關係
[00:05:07.640 --> 00:05:10.440]  不只是限制在一種固定的組合當中
[00:05:10.440 --> 00:05:13.720]  也不是限於一種分享的行動裏面
[00:05:13.720 --> 00:05:15.520]  對於肥利們
[00:05:15.520 --> 00:05:17.840]  其實保羅是否想跟他們說
[00:05:17.840 --> 00:05:19.520]  「肥利們,聽著啦」
[00:05:19.520 --> 00:05:20.920]  「你這麼有愛心」
[00:05:20.920 --> 00:05:22.440]  「你就應該有愛心」
[00:05:22.440 --> 00:05:27.040]  「原諒那個得罪你的人啦」
[00:05:27.040 --> 00:05:28.640]  No
[00:05:28.640 --> 00:05:32.840]  保羅並沒有這樣去教導肥利們
[00:05:32.840 --> 00:05:35.480]  或者去命令肥利們
[00:05:35.480 --> 00:05:38.600]  保羅首先他自己去示範
[00:05:38.600 --> 00:05:44.480]  去實踐怎樣因信而有的愛心去對待別人
[00:05:44.480 --> 00:05:47.480]  在第八節、第九節說
[00:05:47.480 --> 00:05:52.040]  保羅沒有用地位、權柄去促成這件事
[00:05:52.040 --> 00:05:53.600]  他沒有說「你給我面子」
[00:05:53.600 --> 00:05:55.040]  「一人少一句」
[00:05:55.040 --> 00:05:57.480]  相反他不去計較他的使徒的地位
[00:05:57.480 --> 00:05:59.040]  個人的榮譽或者面子
[00:05:59.040 --> 00:06:00.560]  聖經是說
[00:06:00.560 --> 00:06:04.320]  他是憑著愛心
[00:06:04.320 --> 00:06:07.680]  透過、通過這種愛心
[00:06:07.680 --> 00:06:12.800]  去請求、去求求肥利們
[00:06:12.800 --> 00:06:15.160]  面對著成為基督徒的歐尼西姆
[00:06:15.160 --> 00:06:18.480]  「肥利們,請你考慮一下」
[00:06:18.480 --> 00:06:23.800]  「可不可以放下你自己的權利和地位」
[00:06:23.800 --> 00:06:24.800]  好像我保羅
[00:06:24.800 --> 00:06:30.280]  也放下我自己的權利和地位一樣呢?
[00:06:30.280 --> 00:06:33.800]  我曾經在其他教會聽過一件這樣的事
[00:06:33.800 --> 00:06:36.400]  不是在我們北宣發生的
[00:06:36.400 --> 00:06:38.200]  有一位領袖A弟兄
[00:06:38.200 --> 00:06:40.400]  每次在教會會議之後
[00:06:40.400 --> 00:06:43.600]  一起開會的另一位領袖B弟兄
[00:06:43.600 --> 00:06:44.920]  因為B弟兄有車
[00:06:44.920 --> 00:06:47.520]  會順道載A弟兄回家
[00:06:47.520 --> 00:06:49.160]  在路上
[00:06:49.160 --> 00:06:50.720]  兩人就在談話
[00:06:50.720 --> 00:06:54.560]  有時候會繼續談教會會議當中的事
[00:06:54.560 --> 00:06:56.720]  有一次也是開完會回家
[00:06:56.720 --> 00:06:58.040]  在車程當中
[00:06:58.040 --> 00:07:00.160]  A弟兄就跟B弟兄說到
[00:07:00.160 --> 00:07:02.880]  他留意到崇拜一些問題
[00:07:02.880 --> 00:07:06.400]  於是他就將自己的看法、意見
[00:07:06.400 --> 00:07:07.680]  這樣那樣
[00:07:07.680 --> 00:07:11.440]  就不斷跟B弟兄去講
[00:07:11.440 --> 00:07:13.680]  自從那一次之後
[00:07:13.680 --> 00:07:15.560]  A弟兄發覺
[00:07:15.560 --> 00:07:17.000]  B弟兄好像
[00:07:17.000 --> 00:07:20.040]  不知為何有意無意避開他
[00:07:20.040 --> 00:07:25.200]  也甚少再順道載他回家
[00:07:25.200 --> 00:07:26.280]  B弟兄回家後
[00:07:26.280 --> 00:07:27.600]  他那段時間在思考
[00:07:27.600 --> 00:07:29.960]  思前想後
[00:07:29.960 --> 00:07:32.040]  其實B弟兄有份負責
[00:07:32.040 --> 00:07:33.880]  大家都是領袖
[00:07:33.880 --> 00:07:37.480]  我也很客氣地去跟他反映
[00:07:37.480 --> 00:07:39.520]  很坦誠地去說
[00:07:39.520 --> 00:07:43.520]  真的不明白他為何要生我的氣
[00:07:43.520 --> 00:07:45.400]  再過多了一段時間
[00:07:45.400 --> 00:07:47.240]  A弟兄再三反省
[00:07:47.240 --> 00:07:49.960]  他發現
[00:07:49.960 --> 00:07:55.040]  會不會正正就是自己沒有去換位思考
[00:07:55.040 --> 00:07:56.000]  沒有去換位思考
[00:07:56.000 --> 00:07:58.560]  當他講出自己的意見的時候
[00:07:58.560 --> 00:08:02.400]  他仍然是以自己和領袖的權利和地位
[00:08:02.400 --> 00:08:05.160]  去反映他的看法
[00:08:05.160 --> 00:08:08.640]  他心裡的誠實話
[00:08:08.640 --> 00:08:10.040]  但是對方所收到的
[00:08:10.040 --> 00:08:11.640]  他後來想
[00:08:11.640 --> 00:08:14.720]  可能真的只是聽到那些誠實話
[00:08:14.720 --> 00:08:16.840]  卻一點都感受不到
[00:08:16.840 --> 00:08:22.200]  A弟兄有大愛心在其中
[00:08:22.200 --> 00:08:25.560]  保羅他去為肥利門去感恩
[00:08:25.560 --> 00:08:27.240]  他一開始去為他感恩的時候
[00:08:27.240 --> 00:08:30.160]  他不單止這樣去教別人
[00:08:30.160 --> 00:08:32.840]  他自己做了一個示範
[00:08:32.840 --> 00:08:34.000]  在感恩當中
[00:08:34.000 --> 00:08:35.600]  他去超越權利
[00:08:35.600 --> 00:08:37.840]  他用愛心去對待別人
[00:08:37.840 --> 00:08:41.640]  別人也因此為保羅去感謝神
[00:08:41.640 --> 00:08:43.080]  在經文裡我們應該看見
[00:08:43.080 --> 00:08:44.400]  在教會的群體當中
[00:08:44.400 --> 00:08:46.360]  因著我們同有團契的關係
[00:08:46.360 --> 00:08:50.560]  我們會著重愛弟兄姊妹的心
[00:08:50.560 --> 00:08:55.560]  講的人自己也要小心實踐出來
[00:08:55.560 --> 00:08:59.160]  這也是經文對我的提醒
[00:08:59.160 --> 00:08:59.680]  是的
[00:08:59.680 --> 00:09:01.240]  我們心底裡
[00:09:01.240 --> 00:09:03.440]  沒有人想自己的群體不好
[00:09:03.440 --> 00:09:05.680]  也想他好
[00:09:05.680 --> 00:09:07.280]  如果是這樣的話
[00:09:07.280 --> 00:09:11.760]  請你以超越權利的愛心
[00:09:11.760 --> 00:09:16.640]  去對待你身邊的弟兄姊妹
[00:09:16.640 --> 00:09:18.040]  第二
[00:09:18.040 --> 00:09:22.120]  待人不求自己好處
[00:09:22.120 --> 00:09:24.040]  我們現代人的人際關係
[00:09:24.040 --> 00:09:28.400]  常常會用功利、得失、效益、好處
[00:09:28.400 --> 00:09:31.240]  這些計算來掩蓋
[00:09:31.240 --> 00:09:31.840]  一般來說
[00:09:31.840 --> 00:09:34.520]  社會上各種共事的關係
[00:09:34.520 --> 00:09:37.920]  講求的就是這些計算
[00:09:37.920 --> 00:09:39.760]  但如果我們全部的人際關係
[00:09:39.760 --> 00:09:42.400]  都是這樣就很可怕了
[00:09:42.400 --> 00:09:44.240]  例如有個人轉了工作
[00:09:44.240 --> 00:09:46.280]  他很自然就會和自己的舊同事
[00:09:46.280 --> 00:09:48.360]  越來越少聯絡
[00:09:48.360 --> 00:09:52.040]  因為大家不再圍繞同一個目標
[00:09:52.040 --> 00:09:54.880]  以前的關係會越來越淡
[00:09:54.880 --> 00:09:57.840]  還保持一定的聯絡
[00:09:57.840 --> 00:10:00.280]  很可能都是因為工作上的需要
[00:10:00.280 --> 00:10:01.160]  今天留一線
[00:10:01.160 --> 00:10:04.360]  他日還有生意可以談
[00:10:04.360 --> 00:10:06.840]  可以有合作的機會
[00:10:06.840 --> 00:10:09.080]  但我們進來教會的群體當中
[00:10:09.080 --> 00:10:10.960]  在一個信仰的大家庭裡面
[00:10:10.960 --> 00:10:12.960]  我們是否仍然用這種方式
[00:10:12.960 --> 00:10:16.600]  這種想法去維繫關係呢?
[00:10:16.600 --> 00:10:18.880]  每件事都只是以功利、得失
[00:10:18.880 --> 00:10:23.160]  效益、好處來計算
[00:10:23.160 --> 00:10:26.080]  肥理門和歐尼西姆最初的關係
[00:10:26.080 --> 00:10:29.600]  其實都是一種功利的關係
[00:10:29.600 --> 00:10:30.840]  歐尼西姆的存在
[00:10:30.840 --> 00:10:34.440]  只是被肥理門去用
[00:10:34.440 --> 00:10:35.320]  他作為一個奴隸
[00:10:35.320 --> 00:10:37.960]  是被主人去用的
[00:10:37.960 --> 00:10:40.800]  但保羅在第十一節說
[00:10:40.800 --> 00:10:43.120]  他從前對你沒有什麼好處
[00:10:43.120 --> 00:10:46.680]  但現在對你我也有好處
[00:10:46.680 --> 00:10:49.960]  好處這個字詞在《馬特福音》二十五章的時候
[00:10:49.960 --> 00:10:53.840]  耶穌說五千、二千、一千的比喻
[00:10:53.840 --> 00:10:55.720]  當中主人對著那個
[00:10:55.720 --> 00:10:59.480]  將一千銀埋在地裡面的僕人
[00:10:59.480 --> 00:11:03.400]  他這樣形容他是一個沒用的僕人
[00:11:03.400 --> 00:11:07.760]  將這個沒用的僕人扔到外面
[00:11:07.760 --> 00:11:09.200]  因為這個沒用的僕人
[00:11:09.200 --> 00:11:10.280]  一元都賺不到
[00:11:10.280 --> 00:11:12.040]  幫不了主人手
[00:11:12.040 --> 00:11:12.880]  這個就是沒用
[00:11:12.880 --> 00:11:17.320]  沒有用處、沒有好處
[00:11:17.320 --> 00:11:20.120]  同樣歐尼西姆以前
[00:11:20.120 --> 00:11:21.040]  他走了去
[00:11:21.040 --> 00:11:23.560]  其實對他的主人肥理門
[00:11:23.560 --> 00:11:25.200]  都是沒有什麼好處的
[00:11:25.200 --> 00:11:27.840]  都是沒用的
[00:11:27.840 --> 00:11:29.600]  所以十五節那裡說
[00:11:29.600 --> 00:11:31.440]  他暫時離開你
[00:11:31.440 --> 00:11:33.000]  其實保羅說得好聽
[00:11:33.000 --> 00:11:34.840]  其實他是逃走了
[00:11:34.840 --> 00:11:36.320]  放棄了他的工作
[00:11:36.320 --> 00:11:39.160]  避開了他要做的事
[00:11:39.160 --> 00:11:40.920]  在當時奴隸的社會來說
[00:11:40.920 --> 00:11:43.760]  一個沒辦法工作的奴隸是完全沒價值的
[00:11:43.760 --> 00:11:46.200]  Worthless 英文是
[00:11:46.200 --> 00:11:47.200]  沒有用處了
[00:11:47.200 --> 00:11:49.160]  當然用今天的處境
[00:11:49.160 --> 00:11:54.600]  古羅馬社會這種奴隸社會的制度是不能接受的
[00:11:54.600 --> 00:11:56.880]  今天我們人類的社會被光照
[00:11:56.880 --> 00:11:57.800]  有進步
[00:11:57.800 --> 00:12:00.680]  不容許再有奴隸出現
[00:12:00.680 --> 00:12:01.800]  但是打個比喻
[00:12:01.800 --> 00:12:04.520]  或者我們有換位思考
[00:12:04.520 --> 00:12:07.800]  放棄一個今天我們能夠明白的處境
[00:12:07.800 --> 00:12:09.880]  用工作的關係
[00:12:09.880 --> 00:12:13.440]  公司裡面有一個超級不負責任的同事
[00:12:13.440 --> 00:12:14.440]  不進閘
[00:12:14.440 --> 00:12:15.280]  不工作
[00:12:15.280 --> 00:12:18.680]  每天上班只是在那個位置吃早餐
[00:12:18.680 --> 00:12:21.800]  吃午餐和下午茶等下班
[00:12:21.800 --> 00:12:23.240]  你作為他的同事
[00:12:23.240 --> 00:12:24.040]  甚至是主管
[00:12:24.040 --> 00:12:25.960]  你會怎麼做
[00:12:25.960 --> 00:12:27.880]  大概你會很快請人事部
[00:12:27.880 --> 00:12:29.720]  快點請那個人
[00:12:29.720 --> 00:12:30.600]  請那個第二位
[00:12:30.600 --> 00:12:32.400]  因為從一個目標工
[00:12:32.400 --> 00:12:34.960]  你得失效益好處去計算
[00:12:34.960 --> 00:12:37.120]  這位同事對整個公司來說
[00:12:37.120 --> 00:12:38.880]  對團隊來說是沒有用處的
[00:12:38.880 --> 00:12:40.280]  沒有好處的
[00:12:40.280 --> 00:12:41.320]  可以放棄
[00:12:41.320 --> 00:12:44.720]  以後大家不要見了
[00:12:44.720 --> 00:12:45.960]  切上肥理門
[00:12:45.960 --> 00:12:47.320]  在當時
[00:12:47.320 --> 00:12:48.840]  在他的文化背景裡面
[00:12:48.840 --> 00:12:50.200]  他回想起歐尼西姆
[00:12:50.200 --> 00:12:52.920]  大概他很生氣很生氣
[00:12:52.920 --> 00:12:54.840]  不過保羅竟然在這個時候說
[00:12:54.840 --> 00:12:56.520]  這些都是以前的了
[00:12:56.520 --> 00:12:57.920]  過去了
[00:12:57.920 --> 00:13:00.840]  接著他還說這個以前沒有用的人
[00:13:00.840 --> 00:13:04.320]  如今對你我都有好處
[00:13:04.320 --> 00:13:06.360]  保羅其實在說什麼
[00:13:06.360 --> 00:13:09.200]  為什麼他會對我們有好處
[00:13:09.200 --> 00:13:11.200]  提摩太后書二章二十一節
[00:13:11.200 --> 00:13:13.760]  你很熟悉的一句金句
[00:13:13.760 --> 00:13:15.720]  都有好處這個字
[00:13:15.720 --> 00:13:16.720]  人若自結出來
[00:13:16.720 --> 00:13:19.480]  卑賤的事就必作貴重的器皿
[00:13:19.480 --> 00:13:20.960]  成為聖結
[00:13:20.960 --> 00:13:23.000]  合乎主用
[00:13:23.000 --> 00:13:24.720]  預備行各樣的善事
[00:13:24.720 --> 00:13:26.320]  合用
[00:13:26.320 --> 00:13:27.560]  在原本的文字
[00:13:27.560 --> 00:13:28.400]  同一個字來的
[00:13:28.400 --> 00:13:29.880]  有好處
[00:13:29.880 --> 00:13:30.880]  成為聖結
[00:13:30.880 --> 00:13:32.280]  有好處
[00:13:32.280 --> 00:13:35.600]  預備行各樣的善事
[00:13:35.600 --> 00:13:37.520]  你回想起家裡
[00:13:37.520 --> 00:13:38.400]  廚房裡面
[00:13:38.400 --> 00:13:40.680]  碗櫃當中的碗
[00:13:40.680 --> 00:13:43.240]  用來裝東西的器具
[00:13:43.240 --> 00:13:45.160]  如果你用來裝食物
[00:13:45.160 --> 00:13:48.600]  最重要的是什麼東西
[00:13:48.600 --> 00:13:51.240]  我想你不是看它是用金用銀
[00:13:51.240 --> 00:13:53.200]  還是很漂亮的瓷器去做
[00:13:53.200 --> 00:13:54.800]  我想也不是
[00:13:54.800 --> 00:13:55.800]  無論用什麼做
[00:13:55.800 --> 00:13:57.960]  最重要的是什麼東西
[00:13:57.960 --> 00:13:59.760]  用來裝食物的話
[00:13:59.760 --> 00:14:01.520]  乾淨
[00:14:01.520 --> 00:14:02.960]  乾淨
[00:14:02.960 --> 00:14:04.280]  如果一隻碗裡面
[00:14:04.280 --> 00:14:06.440]  有洗不乾淨的菜積
[00:14:06.440 --> 00:14:08.920]  或者有一隻乾了的蟑螂腳
[00:14:08.920 --> 00:14:10.400]  就算是傷金
[00:14:10.400 --> 00:14:12.920]  擺在表面
[00:14:12.920 --> 00:14:15.000]  你也不會用的
[00:14:15.000 --> 00:14:17.480]  一個器皿能夠被主人去使用
[00:14:17.480 --> 00:14:19.000]  用來吃飯
[00:14:19.000 --> 00:14:20.560]  不一定是要新的
[00:14:20.560 --> 00:14:22.680]  不一定是要很名貴的
[00:14:22.680 --> 00:14:25.200]  它是要清清潔潔
[00:14:25.200 --> 00:14:27.080]  乾乾淨淨
[00:14:27.080 --> 00:14:28.040]  洗完之後
[00:14:28.040 --> 00:14:28.920]  滴乾水
[00:14:28.920 --> 00:14:30.360]  放在碗櫃裡
[00:14:30.360 --> 00:14:31.360]  預備好
[00:14:31.360 --> 00:14:32.560]  主人一進來
[00:14:32.560 --> 00:14:33.240]  一拿起
[00:14:33.240 --> 00:14:35.760]  就可以裝食物
[00:14:35.760 --> 00:14:37.720]  普羅萬這個以前沒有好處
[00:14:37.720 --> 00:14:40.040]  沒有用的人
[00:14:40.040 --> 00:14:41.600]  現在是合用了
[00:14:41.600 --> 00:14:44.080]  是有好處了
[00:14:44.080 --> 00:14:45.880]  因為第十六節說
[00:14:45.880 --> 00:14:47.600]  「不再是奴隸
[00:14:47.600 --> 00:14:49.880]  而是高過奴隸
[00:14:49.880 --> 00:14:52.440]  是親愛的弟兄」
[00:14:52.440 --> 00:14:53.560]  一個逃走了奴隸
[00:14:53.560 --> 00:14:55.160]  按當時的社會制度
[00:14:55.160 --> 00:14:56.720]  在一個看重目標
[00:14:56.720 --> 00:15:00.000]  得失效益好處計算的社會
[00:15:00.000 --> 00:15:03.320]  這個奴隸是沒有用處的
[00:15:03.320 --> 00:15:05.280]  而且在當時的社會
[00:15:05.280 --> 00:15:07.880]  這樣一個奴隸捉到自由
[00:15:07.880 --> 00:15:09.360]  主人是可以重罰他
[00:15:09.360 --> 00:15:10.080]  毒打他
[00:15:10.080 --> 00:15:12.640]  甚至打死他
[00:15:12.640 --> 00:15:14.560]  很普遍的
[00:15:14.560 --> 00:15:17.360]  但是普羅竟然是180度大翻轉
[00:15:17.360 --> 00:15:20.640]  他說這個歐尼西姆對你我都有好處
[00:15:20.640 --> 00:15:22.160]  即是有用
[00:15:22.160 --> 00:15:22.880]  不止
[00:15:22.880 --> 00:15:25.040]  他還將他由奴隸
[00:15:25.040 --> 00:15:29.280]  一下提升到兄弟
[00:15:29.280 --> 00:15:33.800]  這個思想非常超前
[00:15:33.800 --> 00:15:35.840]  經文說了這麼多有好處沒有好處
[00:15:35.840 --> 00:15:37.800]  其實他想說什麼呢
[00:15:37.800 --> 00:15:40.280]  他想提醒你們
[00:15:40.280 --> 00:15:42.720]  你的目光要轉
[00:15:42.720 --> 00:15:48.560]  你待人不要再求自己的好處
[00:15:48.560 --> 00:15:49.800]  在主裡面的關係
[00:15:49.800 --> 00:15:54.000]  不再是一個計算
[00:15:54.000 --> 00:15:57.080]  在2006年的亞運會
[00:15:57.080 --> 00:15:58.800]  我們香港的單車隊
[00:15:58.800 --> 00:16:01.320]  一連奪得六個金牌
[00:16:01.320 --> 00:16:03.240]  而當中單車隊贏出的
[00:16:03.240 --> 00:16:05.360]  不是我們很熟悉的黃金寶
[00:16:05.360 --> 00:16:08.960]  而是他的師弟張勁偉
[00:16:08.960 --> 00:16:09.680]  發生什麼事呢
[00:16:09.680 --> 00:16:10.520]  比賽之前
[00:16:10.520 --> 00:16:14.280]  港隊本來計劃由黃金寶做主攻
[00:16:14.280 --> 00:16:16.480]  即是搶分的主力
[00:16:16.480 --> 00:16:19.720]  由21歲的小師弟張勁偉擔任副手
[00:16:19.720 --> 00:16:22.880]  為這位師兄開路擋駕
[00:16:22.880 --> 00:16:26.240]  你知道單車比賽的時候要不斷換位
[00:16:26.240 --> 00:16:29.640]  破風讓後面的踩得輕鬆點留力
[00:16:29.640 --> 00:16:32.920]  誰知道在比賽當中出現了很多變數
[00:16:32.920 --> 00:16:35.400]  令到這位阿寶由最初的帶頭
[00:16:35.400 --> 00:16:39.000]  去到中段開始小小墮後
[00:16:39.000 --> 00:16:41.120]  這個時候他馬上改變戰術
[00:16:41.120 --> 00:16:43.240]  他示意自己的師弟張勁偉
[00:16:43.240 --> 00:16:46.120]  轉做主力換位
[00:16:46.120 --> 00:16:49.120]  黃金寶就用自己的經驗速度
[00:16:49.120 --> 00:16:51.280]  去牽制其他隊的對手
[00:16:51.280 --> 00:16:53.360]  協助這位師弟去衝刺
[00:16:53.360 --> 00:16:55.680]  最後張勁偉壓倒對手
[00:16:55.680 --> 00:16:57.560]  拿到金牌
[00:16:57.560 --> 00:16:59.440]  原本身為主將
[00:16:59.440 --> 00:17:02.200]  他竟然放棄一個可能屬於自己的獎牌
[00:17:02.200 --> 00:17:04.520]  大概以他的經驗速度能力
[00:17:04.520 --> 00:17:06.360]  他再努力多一會,堅持多一會
[00:17:06.360 --> 00:17:08.600]  仍然有機會奪金
[00:17:08.600 --> 00:17:11.640]  不過他卻是選擇以身擋敵
[00:17:11.640 --> 00:17:14.320]  造就師弟一舉擲金
[00:17:14.320 --> 00:17:16.640]  後來訪問他
[00:17:16.640 --> 00:17:19.400]  記者問你介不介意呢
[00:17:19.400 --> 00:17:20.520]  阿寶就說
[00:17:20.520 --> 00:17:22.920]  以前其實都是一班師弟幫我開路突圍
[00:17:22.920 --> 00:17:24.800]  將機會交給我
[00:17:24.800 --> 00:17:26.680]  成就我拿獎牌
[00:17:26.680 --> 00:17:29.280]  今次到我協助師弟上前
[00:17:29.280 --> 00:17:33.280]  證明了這隊的單車隊不是只有我
[00:17:33.280 --> 00:17:34.920]  別人贏等於自己贏
[00:17:34.920 --> 00:17:39.600]  這是一個團隊的勝利
[00:17:39.600 --> 00:17:43.880]  對待人不要求自己的好處
[00:17:43.880 --> 00:17:45.280]  保羅也是這樣想的
[00:17:45.280 --> 00:17:47.080]  而且基文更加說
