
[00:00:00.000 --> 00:00:01.240]  兩位姊妹朋友早晨
[00:01:19.040 --> 00:01:21.080]  翻譯成為「行事為人」
[00:01:21.080 --> 00:01:23.160]  我們要成為一個公民的話
[00:01:23.160 --> 00:01:25.040]  我們的「行事為人」是怎樣的呢?
[00:01:25.040 --> 00:01:28.400]  是一種公民需要付出的代價
[00:01:30.240 --> 00:01:33.240]  有沒有人知道這是哪個國家的旗幟呢?
[00:01:33.240 --> 00:01:36.240]  有沒有人沒見過的?
[00:01:36.240 --> 00:01:42.240]  多數沒有舉手,即是多數都知道,是嗎?
[00:01:42.240 --> 00:01:48.240]  這支叫做「基督徒的旗幟」
[00:01:48.240 --> 00:01:52.240]  你不要以為我拍了這條作出來,不是我作的
[00:01:52.240 --> 00:01:55.240]  130年前,大約1897年的時候
[00:01:55.240 --> 00:01:57.240]  在美國紐約市一個主學的老師
[00:01:57.240 --> 00:01:59.240]  教主學的時候
[00:01:59.240 --> 00:02:02.240]  發明了這個「基督徒的旗幟」
[00:02:02.240 --> 00:02:04.240]  之後的十年八年裏面
[00:02:04.240 --> 00:02:07.240]  其他的基督教裏面的牧者、領導
[00:02:07.240 --> 00:02:09.240]  就將它更加完美化
[00:02:09.240 --> 00:02:11.240]  解釋裏面白色代表甚麼?
[00:02:11.240 --> 00:02:12.240]  藍色代表甚麼?
[00:02:12.240 --> 00:02:13.240]  紅色甚至是代表甚麼?
[00:02:13.240 --> 00:02:16.240]  將這個成為「基督徒的旗幟」
[00:02:16.240 --> 00:02:18.240]  今天就用這個旗幟
[00:02:18.240 --> 00:02:25.240]  成為我們今天這個講題的年冠的旗幟
[00:02:26.240 --> 00:02:28.240]  就是天國公民
[00:02:28.240 --> 00:02:31.240]  我們行事為人應該有甚麼呢?
[00:02:31.240 --> 00:02:33.240]  有甚麼概念責任?
[00:02:33.240 --> 00:02:35.240]  跟剛才一樣,有甚麼意念?
[00:02:35.240 --> 00:02:36.240]  有甚麼行為?
[00:02:36.240 --> 00:02:38.240]  有甚麼態度?
[00:02:38.240 --> 00:02:39.240]  就嘗試用今天的經文
[00:02:39.240 --> 00:02:41.240]  跟著基督所需要的範圍
[00:02:41.240 --> 00:02:43.240]  來一起學習
[00:02:43.240 --> 00:02:49.240]  天國公民應該有甚麼概念、態度呢?
[00:02:49.240 --> 00:02:51.240]  我就用這兩個句子來包圍
[00:02:51.240 --> 00:02:53.240]  在聖經裏面第一章
[00:02:53.240 --> 00:02:57.240]  十七節裏說「行事為人」是要跟基督的福音相稱
[00:02:57.240 --> 00:03:01.240]  「行事為人」是要以基督的心為心
[00:03:01.240 --> 00:03:04.240]  就在這種概念和態度的包圍裏面
[00:03:04.240 --> 00:03:06.240]  中間有三樣東西
[00:03:06.240 --> 00:03:07.240]  總共有五樣東西
[00:03:07.240 --> 00:03:08.240]  我們要一起學習
[00:03:08.240 --> 00:03:10.240]  有甚麼責任?
[00:03:10.240 --> 00:03:11.240]  有甚麼意念?
[00:03:11.240 --> 00:03:12.240]  有甚麼行為?
[00:03:12.240 --> 00:03:14.240]  今天所講的在經文裏面
[00:03:14.240 --> 00:03:16.240]  一起慢慢地去看
[00:03:16.240 --> 00:03:19.240]  概念「行事為人」
[00:03:19.240 --> 00:03:22.240]  要跟基督的福音相稱
[00:03:23.240 --> 00:03:24.240]  當然我們要先明白
[00:03:24.240 --> 00:03:26.240]  甚麼叫做基督的福音相稱
[00:03:26.240 --> 00:03:29.240]  羅馬書第六章第三至五節
[00:03:29.240 --> 00:03:32.240]  古來跟我們說
[00:03:32.240 --> 00:03:35.240]  我們受洗歸入了基督耶穌的人
[00:03:35.240 --> 00:03:37.240]  然是叫我們一舉一動
[00:03:37.240 --> 00:03:40.240]  都有新生的陽息
[00:03:40.240 --> 00:03:41.240]  是不是很熟悉?
[00:03:41.240 --> 00:03:43.240]  幾個星期前
[00:03:43.240 --> 00:03:44.240]  父子有受葬的兄弟姊妹
[00:03:44.240 --> 00:03:48.240]  他們上浸浴班就會學過這個經文
[00:03:48.240 --> 00:03:50.240]  你曾經上過浸浴班都會學過
[00:03:52.240 --> 00:03:54.240]  然而我們有新生的陽息
[00:03:54.240 --> 00:03:56.240]  新生的陽息令我想起甚麼?
[00:03:56.240 --> 00:03:58.240]  最近教會有很大的恩典
[00:03:58.240 --> 00:03:59.240]  領受了神的恩典
[00:03:59.240 --> 00:04:01.240]  有了新的嬰兒出世
[00:04:01.240 --> 00:04:03.240]  大家知不知道教會最近多了多少個新的嬰兒?
[00:04:03.240 --> 00:04:06.240]  很多
[00:04:06.240 --> 00:04:08.240]  有四、五個、六個
[00:04:08.240 --> 00:04:11.240]  甚至我認識的人身邊都有新的嬰兒出世
[00:04:11.240 --> 00:04:13.240]  新的嬰兒出世有新生的陽息
[00:04:13.240 --> 00:04:15.240]  新的嬰兒出世有甚麼特別的地方呢?
[00:04:15.240 --> 00:04:19.240]  眼睛碌碌很可愛
[00:04:19.240 --> 00:04:21.240]  皮膚又白又滑
[00:04:21.240 --> 00:04:24.240]  手掌又暖又軟
[00:04:24.240 --> 00:04:26.240]  又軟又舒服
[00:04:26.240 --> 00:04:31.240]  大家想不想像嬰兒一樣變回皮膚?
[00:04:31.240 --> 00:04:33.240]  有多少個想的?
[00:04:33.240 --> 00:04:35.240]  其實你們每個都想
[00:04:35.240 --> 00:04:36.240]  不好意思舉手
[00:04:36.240 --> 00:04:39.240]  心裏知道只有想著都沒用
[00:04:39.240 --> 00:04:43.240]  但這個經文不是表面的新生陽息
[00:04:43.240 --> 00:04:45.240]  是說我們一舉一動
[00:04:45.240 --> 00:04:47.240]  不是我們信了耶穌
[00:04:47.240 --> 00:04:48.240]  得到福音之後
[00:04:48.240 --> 00:04:49.240]  我們的樣子變了
[00:04:49.240 --> 00:04:50.240]  我們全部的樣子都沒有變過
[00:04:50.240 --> 00:04:52.240]  雖然可能寬容了
[00:04:52.240 --> 00:04:54.240]  但沒有漂亮
[00:04:54.240 --> 00:04:55.240]  也沒有醜
[00:04:55.240 --> 00:04:57.240]  是說我們一舉一動
[00:04:57.240 --> 00:04:59.240]  會有新生的陽息
[00:04:59.240 --> 00:05:05.240]  藉著洗禮我們歸入耶穌基督的死
[00:05:05.240 --> 00:05:07.240]  和祂同埋葬
[00:05:07.240 --> 00:05:08.240]  和耶穌同復活
[00:05:08.240 --> 00:05:11.240]  在形狀上與耶穌聯合
[00:05:11.240 --> 00:05:15.240]  我們很珍惜這個福音帶來的福氣
[00:05:15.240 --> 00:05:17.240]  我們每一個人
[00:05:17.240 --> 00:05:19.240]  受洗後加入耶穌基督的教會
[00:05:19.240 --> 00:05:21.240]  和我們的主聯合
[00:05:21.240 --> 00:05:23.240]  是不是很珍貴?
[00:05:23.240 --> 00:05:25.240]  我們每一個人都珍惜這件事
[00:05:25.240 --> 00:05:30.240]  這是福音帶來的好處和結果
[00:05:30.240 --> 00:05:31.240]  但要留意一件事
[00:05:31.240 --> 00:05:32.240]  不單止我們個別
[00:05:32.240 --> 00:05:34.240]  每一個人和我們的主聯合
[00:05:34.240 --> 00:05:37.240]  因著和主聯合的緣故
[00:05:37.240 --> 00:05:39.240]  其實我們互相之間
[00:05:39.240 --> 00:05:41.240]  現在在主的聯合裏
[00:05:41.240 --> 00:05:43.240]  聯合在一起
[00:05:43.240 --> 00:05:45.240]  所以我們不單止和主聯合
[00:05:45.240 --> 00:05:46.240]  我們互相之間
[00:05:46.240 --> 00:05:48.240]  其實有一個聯合的關係
[00:05:50.240 --> 00:05:56.240]  我們有什麼責任呢?
[00:05:56.240 --> 00:06:01.240]  「勸勉、安慰、相交、慈憐」
[00:06:01.240 --> 00:06:03.240]  所以在基督裏
[00:06:03.240 --> 00:06:05.240]  既然我們和主聯合的時候
[00:06:05.240 --> 00:06:08.240]  保羅在這裏和我們說了一連串的事
[00:06:08.240 --> 00:06:12.240]  那個約詞不是假如有
[00:06:12.240 --> 00:06:14.240]  而是已經肯定有
[00:06:14.240 --> 00:06:16.240]  而是在那些情況裏
[00:06:16.240 --> 00:06:22.240]  在這些「勸勉、安慰、交通、慈悲、憐憫」的情況裏
[00:06:22.240 --> 00:06:24.240]  是有任何
[00:06:24.240 --> 00:06:27.240]  是所有的情況裏我們都要做
[00:06:27.240 --> 00:06:30.240]  我們不會回頭再說有質素的相交
[00:06:30.240 --> 00:06:31.240]  我們說了幾堂
[00:06:31.240 --> 00:06:33.240]  這個時候不是回頭再說
[00:06:33.240 --> 00:06:36.240]  有質素的相交的內容是怎樣去做
[00:06:36.240 --> 00:06:38.240]  有沒有留意這次保羅在這段經文裏
[00:06:38.240 --> 00:06:39.240]  說了一件很特別的事
[00:06:39.240 --> 00:06:41.240]  說了什麼呢?
[00:06:41.240 --> 00:06:43.240]  說了我們心裏
[00:06:43.240 --> 00:06:45.240]  有沒有這件事
[00:06:46.240 --> 00:06:48.240]  今天的主題是「侍奉」
[00:06:48.240 --> 00:06:49.240]  在侍奉裏面
[00:06:49.240 --> 00:06:50.240]  我們有沒有注意到
[00:06:50.240 --> 00:06:53.240]  觀察到和我們一起侍奉的弟兄姊妹
[00:06:53.240 --> 00:06:55.240]  一些情況是怎樣呢?
[00:06:55.240 --> 00:06:59.240]  我們和弟兄姊妹一起侍奉的時候
[00:06:59.240 --> 00:07:00.240]  有沒有留意到
[00:07:00.240 --> 00:07:02.240]  有些弟兄姊妹在掙扎裏面
[00:07:02.240 --> 00:07:05.240]  在時間的運用裏面
[00:07:05.240 --> 00:07:08.240]  甚至乎在過度疲勞的裏面
[00:07:08.240 --> 00:07:11.240]  我們有沒有用我們的心
[00:07:11.240 --> 00:07:13.240]  用我們的眼去留意
[00:07:13.240 --> 00:07:15.240]  觀察得到呢?
[00:07:15.240 --> 00:07:17.240]  有沒有和他們分擔
[00:07:17.240 --> 00:07:19.240]  他們的勞苦
[00:07:19.240 --> 00:07:21.240]  我們有沒有留意觀察到
[00:07:21.240 --> 00:07:23.240]  弟兄姊妹在侍奉裏面
[00:07:23.240 --> 00:07:25.240]  其實有很多的喜樂的
[00:07:25.240 --> 00:07:27.240]  有很多的學習的
[00:07:27.240 --> 00:07:28.240]  和我們一起
[00:07:28.240 --> 00:07:30.240]  我們有沒有和他們一起喜樂
[00:07:30.240 --> 00:07:32.240]  有沒有觀察到
[00:07:32.240 --> 00:07:33.240]  嘗試到
[00:07:33.240 --> 00:07:34.240]  體會到
[00:07:34.240 --> 00:07:37.240]  感受到他們心裏面那份的喜樂
[00:07:37.240 --> 00:07:40.240]  有沒有留意到
[00:07:40.240 --> 00:07:42.240]  弟兄姊妹在侍奉裏面遇到困難
[00:07:43.240 --> 00:07:45.240]  甚至乎受到傷害
[00:07:45.240 --> 00:07:48.240]  我們的眼
[00:07:48.240 --> 00:07:50.240]  我們的耳
[00:07:50.240 --> 00:07:52.240]  我們的心
[00:07:52.240 --> 00:07:54.240]  有沒有留意到呢?
[00:07:54.240 --> 00:07:55.240]  我們有沒有想起
[00:07:55.240 --> 00:07:57.240]  弟兄姊妹的需要呢?
[00:07:57.240 --> 00:07:59.240]  我們有沒有記掛在裏面呢?
[00:07:59.240 --> 00:08:03.240]  在侍奉的秘訣的第一樣
[00:08:03.240 --> 00:08:06.240]  用我們的心
[00:08:06.240 --> 00:08:07.240]  用我們的靈
[00:08:07.240 --> 00:08:09.240]  提醒我們一件事
[00:08:09.240 --> 00:08:10.240]  侍奉裏面
[00:08:10.240 --> 00:08:12.240]  我們要關懷弟兄姊妹的手
[00:08:12.240 --> 00:08:14.240]  我們有沒有上心
[00:08:14.240 --> 00:08:17.240]  第一個秘訣是什麼呢?
[00:08:17.240 --> 00:08:19.240]  聽不到
[00:08:19.240 --> 00:08:20.240]  再來一次
[00:08:20.240 --> 00:08:22.240]  用了很多心
[00:08:22.240 --> 00:08:23.240]  很多靈裏面
[00:08:23.240 --> 00:08:25.240]  我們要做剛才所講的那些事
[00:08:25.240 --> 00:08:27.240]  第一樣提醒我們的秘訣
[00:08:27.240 --> 00:08:28.240]  我們要
[00:08:28.240 --> 00:08:30.240]  上
[00:08:30.240 --> 00:08:31.240]  心
[00:08:31.240 --> 00:08:32.240]  原來在侍奉裏面
[00:08:32.240 --> 00:08:34.240]  我們很多時候將我們的目標
[00:08:34.240 --> 00:08:36.240]  集中在我們做的事情上
[00:08:36.240 --> 00:08:38.240]  我們肯定我們以後的時間要準時到
[00:08:38.240 --> 00:08:40.240]  準時完
[00:08:40.240 --> 00:08:42.240]  我們肯定可以討論的內容討論完
[00:08:42.240 --> 00:08:44.240]  但是我們有沒有留意到
[00:08:44.240 --> 00:08:45.240]  弟兄姊妹一起走這條路的時候
[00:08:45.240 --> 00:08:47.240]  很多的困難
[00:08:47.240 --> 00:08:49.240]  同樣有很多的喜樂
[00:08:49.240 --> 00:08:51.240]  有很多的勞苦
[00:08:51.240 --> 00:08:53.240]  甚至有很多的無奈
[00:08:53.240 --> 00:08:55.240]  但是有很多的盼望
[00:08:55.240 --> 00:08:57.240]  有很多的付出
[00:08:57.240 --> 00:08:59.240]  我們的心
[00:08:59.240 --> 00:09:01.240]  有沒有留意到
[00:09:01.240 --> 00:09:03.240]  弟兄姊妹在各方面的需要呢?
[00:09:03.240 --> 00:09:06.240]  如果我們侍奉要做得好的時候
[00:09:06.240 --> 00:09:08.240]  單是做得好都沒有用
[00:09:08.240 --> 00:09:09.240]  要上心
[00:09:09.240 --> 00:09:11.240]  要對弟兄姊妹的情況
[00:09:11.240 --> 00:09:13.240]  她的處境要上心
[00:09:13.240 --> 00:09:19.240]  我預備講這個分題的時候
[00:09:19.240 --> 00:09:21.240]  想起一段的故事
[00:09:21.240 --> 00:09:24.240]  這段故事是講什麼故事呢?
[00:09:24.240 --> 00:09:27.240]  耶穌和十二門徒
[00:09:27.240 --> 00:09:29.240]  在耶穌傳道的早期
[00:09:29.240 --> 00:09:32.240]  有一次耶穌跟門徒說
[00:09:32.240 --> 00:09:35.240]  我們去到
[00:09:35.240 --> 00:09:37.240]  外人的另一邊
[00:09:37.240 --> 00:09:39.240]  耶穌說我們去到
[00:09:39.240 --> 00:09:41.240]  外人的另一邊
[00:09:41.240 --> 00:09:43.240]  路上突然狂風大作
[00:09:43.240 --> 00:09:45.240]  波浪打入船的裡面
[00:09:45.240 --> 00:09:47.240]  連船都灌滿了水
[00:09:47.240 --> 00:09:50.240]  你留心看這張照片
[00:09:50.240 --> 00:09:52.240]  我覺得這張照片很有意思
[00:09:52.240 --> 00:09:54.240]  沒有拍到那些
[00:09:54.240 --> 00:09:55.240]  爬船的那些像
[00:09:55.240 --> 00:09:57.240]  沒有拍到那些
[00:09:57.240 --> 00:09:59.240]  船的那些旗桿
[00:09:59.240 --> 00:10:02.240]  你有沒有看到那些十二門徒的眼神呢?
[00:10:02.240 --> 00:10:05.240]  他們在看哪裡呢?
[00:10:06.240 --> 00:10:08.240]  不是看著耶穌
[00:10:08.240 --> 00:10:10.240]  他們全部向上看著天
[00:10:10.240 --> 00:10:13.240]  他們是不是很一致呢?
[00:10:13.240 --> 00:10:15.240]  其實我們在侍奉裡面
[00:10:15.240 --> 00:10:17.240]  好像這十二門徒一樣
[00:10:17.240 --> 00:10:19.240]  當時其實坐在同一條的船
[00:10:19.240 --> 00:10:20.240]  我們在教會的侍奉
[00:10:20.240 --> 00:10:21.240]  在我們心靈裡面的侍奉
[00:10:21.240 --> 00:10:23.240]  我們其實是坐在同一條的船
[00:10:23.240 --> 00:10:25.240]  面對的很多時候是同一個困難
[00:10:25.240 --> 00:10:27.240]  當風浪來到的時候
[00:10:27.240 --> 00:10:29.240]  他們仰望天上的神
[00:10:29.240 --> 00:10:31.240]  但是他們一起講一句話
[00:10:31.240 --> 00:10:33.240]  那個老師
[00:10:33.240 --> 00:10:34.240]  我們就快沒命了
[00:10:34.240 --> 00:10:35.240]  你不理的嗎?
[00:10:36.240 --> 00:10:38.240]  那個時候還是耶穌傳道的早期
[00:10:38.240 --> 00:10:39.240]  門徒跟著耶穌
[00:10:39.240 --> 00:10:40.240]  還有一個很短的時間
[00:10:40.240 --> 00:10:42.240]  在他們的心理中
[00:10:42.240 --> 00:10:43.240]  耶穌只是一個老師
[00:10:43.240 --> 00:10:45.240]  是一個夫子
[00:10:45.240 --> 00:10:47.240]  他見到耶穌行那些神蹟奇事
[00:10:47.240 --> 00:10:49.240]  曾經醫病趕鬼
[00:10:49.240 --> 00:10:50.240]  有講到
[00:10:50.240 --> 00:10:53.240]  但是去到這個大風大浪
[00:10:53.240 --> 00:10:55.240]  這麼大的天的
[00:10:55.240 --> 00:10:57.240]  不要說天災
[00:10:57.240 --> 00:11:01.240]  在大自然這麼澎湃的情況裡面
[00:11:01.240 --> 00:11:02.240]  可能他們都沒有想過
[00:11:02.240 --> 00:11:03.240]  耶穌能夠做什麼
[00:11:04.240 --> 00:11:06.240]  但是他們知道這就是他們的夫子
[00:11:06.240 --> 00:11:08.240]  當我們侍奉裡面
[00:11:08.240 --> 00:11:10.240]  無論遇到什麼情況都好
[00:11:10.240 --> 00:11:11.240]  我們是要同心
[00:11:11.240 --> 00:11:14.240]  來面對同一條船的那個境況
[00:11:14.240 --> 00:11:17.240]  我們要向我們的夫子
[00:11:17.240 --> 00:11:18.240]  來去呼求
[00:11:18.240 --> 00:11:21.240]  我們都知道故事的結束
[00:11:21.240 --> 00:11:23.240]  耶穌平定了風浪
[00:11:23.240 --> 00:11:25.240]  接著門徒說
[00:11:25.240 --> 00:11:29.240]  這個究竟是誰來的?
[00:11:31.240 --> 00:11:34.240]  為什麼他連風浪都要聽他的話?
[00:11:34.240 --> 00:11:39.240]  經歷裡面讓我們更加認識我們的主更加多
[00:11:39.240 --> 00:11:42.240]  就好像門徒當日認識他們的主更加多一樣
[00:11:42.240 --> 00:11:46.240]  他們認識當時的主只是一個老師的角色
[00:11:46.240 --> 00:11:48.240]  老師的身份
[00:11:48.240 --> 00:11:49.240]  老師的關係
[00:11:49.240 --> 00:11:52.240]  藉著他們一同侍奉的經歷
[00:11:52.240 --> 00:11:54.240]  一起走這條人生路
[00:11:54.240 --> 00:11:56.240]  一條新的人生路
[00:11:56.240 --> 00:11:57.240]  跟隨主的人生路
[00:11:57.240 --> 00:12:00.240]  他們有機會認識他們的主多一點的時候
[00:12:00.240 --> 00:12:02.240]  他們就可以同心
[00:12:02.240 --> 00:12:04.240]  向他們的夫子來去呼求
[00:12:04.240 --> 00:12:06.240]  老師我們快要沒命了
[00:12:06.240 --> 00:12:07.240]  我們怎麼辦?
[00:12:07.240 --> 00:12:08.240]  你不理我們嗎?
[00:12:08.240 --> 00:12:10.240]  之後他們就開始認識
[00:12:10.240 --> 00:12:12.240]  這個不單止是一個夫子
[00:12:12.240 --> 00:12:14.240]  還有一個大能
[00:12:14.240 --> 00:12:16.240]  大力
[00:12:16.240 --> 00:12:18.240]  能夠呼風喚雨
[00:12:18.240 --> 00:12:20.240]  平定風浪的神
[00:12:20.240 --> 00:12:26.240]  好了,再去到第三個題目
[00:12:26.240 --> 00:12:27.240]  講到我們的意念
[00:12:28.240 --> 00:12:31.240]  和思想愛心和心思目的
[00:12:31.240 --> 00:12:36.240]  保羅說我們同心侍奉的時候
[00:12:36.240 --> 00:12:39.240]  會帶給他喜樂
[00:12:39.240 --> 00:12:41.240]  讓他的喜樂可以滿足
[00:12:41.240 --> 00:12:43.240]  我們就要
[00:12:43.240 --> 00:12:44.240]  我們就要
[00:12:44.240 --> 00:12:45.240]  我們需要
[00:12:45.240 --> 00:12:46.240]  我們需要刻意去做的
[00:12:46.240 --> 00:12:48.240]  是用心機去做的
[00:12:48.240 --> 00:12:50.240]  不是隨隨便便就做到的
[00:12:50.240 --> 00:12:52.240]  是要用心機去做的
[00:12:52.240 --> 00:12:53.240]  做些什麼呢?
[00:12:53.240 --> 00:12:56.240]  保羅說你們要意念相同
[00:12:57.240 --> 00:12:58.240]  講思想上的相同
[00:12:58.240 --> 00:13:00.240]  愛心要相同
[00:13:00.240 --> 00:13:01.240]  有一樣的心思
[00:13:01.240 --> 00:13:02.240]  有一樣的意念
[00:13:02.240 --> 00:13:03.240]  一樣的目的
[00:13:03.240 --> 00:13:06.240]  那我問你
[00:13:06.240 --> 00:13:07.240]  老實說
[00:13:07.240 --> 00:13:09.240]  我們這裡一二百人
[00:13:09.240 --> 00:13:11.240]  我們的意念和不同嗎?
[00:13:11.240 --> 00:13:13.240]  和不同嗎?
[00:13:13.240 --> 00:13:16.240]  不同
[00:13:16.240 --> 00:13:17.240]  我們心思和不同嗎?
[00:13:17.240 --> 00:13:19.240]  不同
[00:13:19.240 --> 00:13:21.240]  我們思維方法和不同嗎?
[00:13:21.240 --> 00:13:22.240]  不同
[00:13:22.240 --> 00:13:24.240]  那保羅是不是在要求我們做一樣
[00:13:24.240 --> 00:13:25.240]  我們不可能做到的事呢?
[00:13:28.240 --> 00:13:30.240]  這裡有一個關鍵的地方
[00:13:30.240 --> 00:13:33.240]  就是我們第二個的秘訣
[00:13:33.240 --> 00:13:37.240]  剛才羅馬書院的保羅跟我們說
[00:13:37.240 --> 00:13:39.240]  我們有新生的樣式
[00:13:39.240 --> 00:13:42.240]  我們好像嬰兒一樣
[00:13:42.240 --> 00:13:43.240]  有新生的樣式
[00:13:43.240 --> 00:13:44.240]  不過我們一舉一動
[00:13:44.240 --> 00:13:45.240]  是有新生的樣式
[00:13:45.240 --> 00:13:46.240]  是和以前不同的
[00:13:46.240 --> 00:13:47.240]  為什麼我們能夠這樣做呢?
[00:13:47.240 --> 00:13:48.240]  是因為我們與主聯合
[00:13:48.240 --> 00:13:51.240]  我們每一個人都與主聯合
[00:13:51.240 --> 00:13:53.240]  我們每一個人是越來越像我們的主耶穌
[00:13:53.240 --> 00:13:55.240]  在主裡面
[00:13:55.240 --> 00:13:56.240]  我們能夠聯合在一起
[00:13:57.240 --> 00:13:59.240]  是因為我們與主先聯合了
[00:13:59.240 --> 00:14:01.240]  與頂智慧之間就可以聯合
[00:14:01.240 --> 00:14:02.240]  在聯合裡面
[00:14:02.240 --> 00:14:03.240]  我們有一樣的思想
[00:14:03.240 --> 00:14:06.240]  不是思想的方法一樣
[00:14:06.240 --> 00:14:09.240]  而我們的思想是靠近主的思想
[00:14:09.240 --> 00:14:13.240]  我們的愛心是靠近主耶穌
[00:14:13.240 --> 00:14:16.240]  其愛心相似
[00:14:16.240 --> 00:14:18.240]  我們的心思
[00:14:18.240 --> 00:14:19.240]  我們的意念
[00:14:19.240 --> 00:14:21.240]  我們的目的
[00:14:21.240 --> 00:14:23.240]  是越來越像我們的主
[00:14:25.240 --> 00:14:28.240]  我們不僅是互相彼此的影響
[00:14:28.240 --> 00:14:31.240]  而是我們一起在主的裡面
[00:14:31.240 --> 00:14:33.240]  被主去模造
[00:14:33.240 --> 00:14:35.240]  去改變
[00:14:35.240 --> 00:14:37.240]  雖然我們到現在為止
[00:14:37.240 --> 00:14:39.240]  仍然各有不同的思維方法
[00:14:39.240 --> 00:14:41.240]  各有不同的心思意念
[00:14:41.240 --> 00:14:44.240]  但隨著主給我們的改變
[00:14:44.240 --> 00:14:47.240]  我們是慢慢越來越像我們的主
[00:14:47.240 --> 00:14:49.240]  這是我們的目標
[00:14:49.240 --> 00:14:51.240]  如果我們願意的心
[00:14:51.240 --> 00:14:53.240]  才能夠達到這個目標的時候
[00:14:54.240 --> 00:14:56.240]  這就是我們使奉裡面的第二個秘訣
[00:14:56.240 --> 00:14:58.240]  是什麼呢?
[00:14:58.240 --> 00:15:01.240]  是憐心
[00:15:01.240 --> 00:15:04.240]  剛才第一個是要賞心
[00:15:04.240 --> 00:15:08.240]  第二個秘訣是要去憐心
[00:15:08.240 --> 00:15:12.240]  繼續看第三個
[00:15:12.240 --> 00:15:16.240]  古老說我們凡事要怎樣做呢?
[00:15:16.240 --> 00:15:19.240]  凡事不可結黨
[00:15:19.240 --> 00:15:21.240]  什麼叫做結黨?
[00:15:23.240 --> 00:15:26.240]  在政治的環境裡面
[00:15:26.240 --> 00:15:28.240]  很容易明白什麼叫做結黨
[00:15:28.240 --> 00:15:33.240]  結黨和偶像崇拜有些相似的地方
[00:15:33.240 --> 00:15:35.240]  偶像崇拜是怎樣的呢?
[00:15:35.240 --> 00:15:38.240]  就是覺得偶像所做的一切
[00:15:38.240 --> 00:15:40.240]  都是對的
[00:15:40.240 --> 00:15:45.240]  偶像崇拜就看不到偶像所做的錯事
[00:15:45.240 --> 00:15:48.240]  很多時候你在政治環境裡面
[00:15:48.240 --> 00:15:49.240]  看到一些領袖
[00:15:49.240 --> 00:15:52.240]  沒有一個政治領袖是完美的
[00:15:53.240 --> 00:15:55.240]  就好像我們沒有一個人是完美的一樣
[00:15:55.240 --> 00:15:58.240]  既然沒有一個政治領袖是完美的時候
[00:15:58.240 --> 00:16:00.240]  他所做的事就有機會做錯
[00:16:00.240 --> 00:16:04.240]  但崇拜偶像
[00:16:04.240 --> 00:16:07.240]  或者偶像崇拜的情況裡面
[00:16:07.240 --> 00:16:10.240]  就會看不到偶像做錯的事情
[00:16:10.240 --> 00:16:12.240]  即使偶像做錯了
[00:16:12.240 --> 00:16:13.240]  都會覺得他做得對
[00:16:13.240 --> 00:16:15.240]  那結黨又是怎樣的呢?
[00:16:15.240 --> 00:16:19.240]  結黨就是同在一個黨裡面
[00:16:19.240 --> 00:16:20.240]  一個黨派裡面
[00:16:20.240 --> 00:16:22.240]  有不同的心思意念
[00:16:23.240 --> 00:16:25.240]  本來是有不同的對錯
[00:16:25.240 --> 00:16:28.240]  不過因為同在一個黨派的時候
[00:16:28.240 --> 00:16:31.240]  就會隨著黨的意向
